***********************************************
* GCTB 1.91                                   *
* Genome-wide Complex Trait Bayesian analysis *
* Author: Jian Zeng, Luke Lloyd-Jones         *
* MIT License                                 *
***********************************************

Analysis started: Tue Feb  5 10:08:03 2019

Options:

--sbayes R
--ldm ../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse
--pi 0.95,0.02,0.02,0.01
--gamma 0.0,0.01,0.1,1
--gwas-summary ../../ma/sim_7.ma
--out sim_7
--chain-length 10000
--burn-in 2000
--out-freq 10

Reading SNP info from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.info].
15919 SNPs to be included from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.info].
Reading GWAS summary data from [../../ma/sim_7.ma].
15919 matched SNPs in the GWAS summary data (in total 15938 SNPs).
15919 SNPs on 1 chromosomes are included.
Reading sparse LD matrix from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.bin]...
Per-SNP window size mean 4796.67 sd 1.48613e+06.
LD matrix diagnal mean 1.00391 sd 0.0523117.
Read LD matrix for 15919 SNPs (time used: 0:0:2).

Data summary:
                                             mean       sd
            GWAS SNP Phenotypic variance    1.002    0.052
                    GWAS SNP sample size      378        0
                         GWAS SNP effect   -0.000    0.119
                             GWAS SNP SE    0.106    0.049
            MME left-hand-side diagonals  379.478   19.774
                     MME right-hand-side   -0.223   20.173
                    LD sampling variance    1.298    0.076
                                LD score   17.359   15.140

Approximate BayesR model fitted.
scale factor: 6.2818e-05
Fitting model assuming scaled genotypes 
MCMC launched ...
  Chain length: 10000 iterations
  Burn-in: 2000 iterations

   Iter         Pi1          Pi2          Pi3          Pi4        NnzSnp       SigmaSq      ResVar       GenVar         hsq       Rounding     TimeLeft  
    160       0.9294       0.0236       0.0417       0.0053        1133        0.0001       0.9195       0.0181       0.0193       0.0001        0:3:4   
    170       0.9309       0.0211       0.0380       0.0100        1074        0.0001       0.9138       0.0181       0.0194       0.0001       0:2:53   
    180       0.9340       0.0240       0.0340       0.0080        1071        0.0001       0.9914       0.0155       0.0154       0.0001       0:2:43   
    190       0.9228       0.0305       0.0376       0.0091        1247        0.0001       0.8475       0.0205       0.0237       0.0001       0:2:34   
    200       0.9128       0.0342       0.0412       0.0119        1352        0.0002       0.9295       0.0363       0.0376       0.0001       0:3:16   
    210       0.9176       0.0356       0.0351       0.0117        1372        0.0002       1.0932       0.0504       0.0441       0.0001        0:3:6   
    220       0.9092       0.0464       0.0366       0.0078        1462        0.0002       0.9729       0.0446       0.0438       0.0001       0:2:57   
    230       0.9021       0.0634       0.0293       0.0051        1535        0.0002       0.9114       0.0231       0.0247       0.0001       0:2:49   
    240       0.9049       0.0589       0.0328       0.0034        1485        0.0002       0.9747       0.0199       0.0200       0.0001       0:2:42   
    250       0.9165       0.0534       0.0258       0.0043        1328        0.0001       0.9860       0.0172       0.0172       0.0001       0:3:15   
    260       0.9217       0.0464       0.0268       0.0052        1268        0.0002       0.8513       0.0196       0.0226       0.0001        0:3:7   
    270       0.8994       0.0651       0.0323       0.0032        1564        0.0002       0.9691       0.0161       0.0163       0.0001        0:3:0   
    280       0.9150       0.0601       0.0235       0.0015        1381        0.0002       0.9513       0.0161       0.0167       0.0001       0:2:53   
    290       0.9239       0.0562       0.0186       0.0013        1238        0.0002       0.9224       0.0089       0.0095       0.0001       0:2:47   
    300       0.9192       0.0572       0.0215       0.0021        1310        0.0002       1.0049       0.0164       0.0160       0.0001       0:2:41   
    310       0.9139       0.0626       0.0209       0.0026        1398        0.0002       0.8895       0.0138       0.0153       0.0001        0:3:7   
    320       0.9211       0.0505       0.0250       0.0034        1286        0.0002       1.0644       0.0231       0.0212       0.0001        0:3:1   
    330       0.9385       0.0451       0.0151       0.0013         956        0.0002       1.0826       0.0133       0.0122       0.0001       0:2:55   
    340       0.9385       0.0468       0.0124       0.0023         947        0.0002       0.9703       0.0124       0.0126       0.0001       0:2:50   
    350       0.9391       0.0378       0.0192       0.0039        1008        0.0002       1.1282       0.0197       0.0172       0.0001       0:2:45   
    360       0.9363       0.0433       0.0152       0.0053        1023        0.0002       0.8449       0.0200       0.0231       0.0001       0:2:40   
    370       0.9329       0.0418       0.0154       0.0100        1065        0.0002       1.0515       0.0379       0.0348       0.0001        0:3:2   
    380       0.9238       0.0458       0.0123       0.0181        1186        0.0002       0.9993       0.0798       0.0739       0.0001       0:2:57   
    390       0.9247       0.0552       0.0076       0.0126        1216        0.0002       0.8091       0.0486       0.0567       0.0001       0:2:52   
    400       0.9211       0.0515       0.0082       0.0193        1251        0.0001       0.9160       0.0410       0.0428       0.0001       0:2:48   
    410       0.8919       0.0733       0.0173       0.0175        1687        0.0002       0.9425       0.0696       0.0688       0.0001       0:2:43   
    420       0.8847       0.0843       0.0169       0.0141        1851        0.0002       0.9263       0.0656       0.0662       0.0001        0:3:2   
    430       0.8789       0.0909       0.0193       0.0109        1919        0.0002       0.9117       0.0510       0.0530       0.0001       0:2:58   
    440       0.8886       0.0932       0.0153       0.0030        1816        0.0002       0.9865       0.0147       0.0146       0.0001       0:2:53   
    450       0.8837       0.0997       0.0165       0.0002        1882        0.0002       1.1322       0.0119       0.0104       0.0001       0:2:49   
    460       0.8853       0.1051       0.0095       0.0001        1869        0.0001       0.8880       0.0047       0.0052       0.0001        0:3:6   
    470       0.8948       0.0945       0.0103       0.0003        1664        0.0001       0.9782       0.0055       0.0056       0.0001        0:3:2   
    480       0.9004       0.0830       0.0154       0.0012        1681        0.0002       0.8960       0.0112       0.0124       0.0001       0:2:58   
    490       0.8903       0.0846       0.0227       0.0024        1679        0.0002       1.0870       0.0138       0.0125       0.0001       0:2:54   
    500       0.8860       0.0929       0.0190       0.0020        1811        0.0002       0.8966       0.0140       0.0153       0.0001       0:3:10   
    510       0.8838       0.0939       0.0180       0.0043        1889        0.0001       1.0296       0.0171       0.0163       0.0001        0:3:6   
    520       0.8756       0.0948       0.0246       0.0050        1964        0.0001       0.9682       0.0166       0.0168       0.0001        0:3:2   
    530       0.8776       0.0911       0.0256       0.0057        1928        0.0001       0.9963       0.0176       0.0174       0.0001       0:3:16   
    540       0.8905       0.0819       0.0208       0.0068        1775        0.0001       1.0658       0.0117       0.0109       0.0001       0:3:12   
    550       0.8756       0.0874       0.0261       0.0109        1969        0.0001       1.0298       0.0206       0.0196       0.0001        0:3:9   
    560       0.8830       0.0816       0.0298       0.0056        1885        0.0001       0.9846       0.0196       0.0195       0.0001        0:3:5   
    570       0.8907       0.0825       0.0213       0.0055        1768        0.0001       0.9736       0.0145       0.0146       0.0001        0:3:1   
    580       0.8884       0.0735       0.0262       0.0119        1770        0.0001       0.9014       0.0225       0.0244       0.0001       0:3:14   
    590       0.8863       0.0703       0.0221       0.0213        1779        0.0001       1.0624       0.0313       0.0286       0.0001       0:3:11   
    600       0.8891       0.0751       0.0144       0.0214        1765        0.0001       1.0087       0.0310       0.0298       0.0001        0:3:8   
    610       0.9087       0.0570       0.0113       0.0229        1444        0.0001       0.9847       0.0287       0.0284       0.0001        0:3:4   
    620       0.9156       0.0438       0.0139       0.0267        1315        0.0001       0.9278       0.0270       0.0283       0.0001        0:3:1   
    630       0.9087       0.0427       0.0164       0.0322        1476        0.0001       1.0171       0.0421       0.0398       0.0001       0:3:13   
    640       0.9074       0.0466       0.0196       0.0265        1449        0.0001       0.9235       0.0317       0.0331       0.0001       0:3:10   
    650       0.9150       0.0350       0.0188       0.0312        1321        0.0001       0.9598       0.0370       0.0371       0.0001        0:3:7   
    660       0.9158       0.0339       0.0189       0.0315        1391        0.0001       1.0958       0.0427       0.0375       0.0001        0:3:3   
    670       0.9127       0.0306       0.0244       0.0323        1402        0.0001       0.8192       0.0447       0.0517       0.0001        0:3:1   
    680       0.9204       0.0187       0.0266       0.0343        1313        0.0001       1.0462       0.0565       0.0513       0.0001       0:2:58   
    690       0.9178       0.0238       0.0247       0.0336        1352        0.0001       0.8864       0.0397       0.0429       0.0001        0:3:8   
    700       0.9189       0.0242       0.0260       0.0310        1257        0.0001       0.9227       0.0430       0.0445       0.0001        0:3:6   
    710       0.9037       0.0265       0.0274       0.0423        1506        0.0001       0.7882       0.0677       0.0791       0.0001        0:3:3   
    720       0.9156       0.0305       0.0186       0.0353        1370        0.0001       1.0269       0.0523       0.0485       0.0001        0:3:0   
    730       0.9128       0.0267       0.0248       0.0357        1389        0.0001       1.0369       0.0484       0.0446       0.0001       0:2:57   
    740       0.9045       0.0282       0.0313       0.0359        1495        0.0001       0.7818       0.0606       0.0719       0.0001       0:2:55   
    750       0.8786       0.0408       0.0307       0.0498        1923        0.0001       0.9778       0.0500       0.0486       0.0001        0:3:5   
    760       0.8507       0.0446       0.0395       0.0652        2311        0.0001       1.0069       0.0556       0.0523       0.0001        0:3:2   
    770       0.8452       0.0489       0.0337       0.0721        2500        0.0001       0.9246       0.0751       0.0751       0.0001       0:2:59   
    780       0.8247       0.0579       0.0367       0.0806        2759        0.0001       1.0364       0.0803       0.0719       0.0001       0:2:57   
    790       0.8177       0.0627       0.0383       0.0813        2828        0.0001       0.7348       0.0757       0.0934       0.0001        0:3:6   
    800       0.8197       0.0577       0.0465       0.0761        2837        0.0001       0.8564       0.0666       0.0722       0.0001        0:3:4   
    810       0.8299       0.0681       0.0311       0.0709        2720        0.0000       0.9369       0.0588       0.0591       0.0001        0:3:1   
    820       0.8283       0.0646       0.0370       0.0701        2736        0.0000       0.8253       0.0507       0.0578       0.0001       0:3:10   
    830       0.8249       0.0644       0.0495       0.0612        2729        0.0001       0.9912       0.0669       0.0632       0.0001        0:3:7   
    840       0.8085       0.0728       0.0589       0.0598        2966        0.0001       0.9663       0.0615       0.0599       0.0001        0:3:5   
    850       0.8010       0.0863       0.0511       0.0616        3158        0.0001       0.8931       0.0711       0.0737       0.0001       0:3:13   
    860       0.7731       0.0948       0.0516       0.0805        3605        0.0001       0.9597       0.0913       0.0868       0.0001       0:3:11   
    870       0.7638       0.1031       0.0592       0.0739        3771        0.0001       0.8436       0.0997       0.1057       0.0001       0:3:19   
    880       0.7632       0.1119       0.0606       0.0643        3810        0.0001       0.9265       0.0924       0.0906       0.0001       0:3:16   
    890       0.7494       0.1101       0.0739       0.0666        3950        0.0001       0.7776       0.1024       0.1164       0.0001       0:3:24   
    900       0.7493       0.1212       0.0722       0.0573        3906        0.0001       0.7267       0.1029       0.1240       0.0001       0:3:22   
    910       0.7546       0.1029       0.0937       0.0487        3944        0.0001       0.8163       0.0812       0.0904       0.0001       0:3:29   
    920       0.7477       0.1000       0.1006       0.0517        4018        0.0001       0.8051       0.1025       0.1130       0.0001       0:3:27   
    930       0.7368       0.0985       0.1076       0.0572        4260        0.0001       0.8459       0.0957       0.1017       0.0001       0:3:34   
    940       0.7197       0.1097       0.1120       0.0586        4478        0.0001       0.8824       0.1231       0.1224       0.0001       0:3:32   
    950       0.7165       0.1112       0.1061       0.0662        4542        0.0001       0.8303       0.1196       0.1259       0.0001       0:3:39   
    960       0.6762       0.1306       0.1196       0.0736        5143        0.0001       0.7951       0.1297       0.1403       0.0001       0:3:36   
    970       0.7065       0.1150       0.0957       0.0828        4688        0.0001       0.9658       0.1440       0.1297       0.0001       0:3:43   
    980       0.6928       0.1169       0.0940       0.0964        4930        0.0001       0.9733       0.1600       0.1412       0.0001       0:3:40   
    990       0.6755       0.1314       0.1007       0.0923        5101        0.0001       1.0374       0.1762       0.1452       0.0001       0:3:47   
   1000       0.6626       0.1313       0.1175       0.0886        5369        0.0001       0.7939       0.1391       0.1491       0.0001       0:3:54   
   1010       0.6629       0.1336       0.1112       0.0922        5400        0.0001       0.7240       0.1531       0.1746       0.0002       0:3:51   
   1020       0.6791       0.1281       0.1021       0.0907        5071        0.0001       0.9119       0.1927       0.1744       0.0002       0:3:57   
   1030       0.7079       0.1303       0.0793       0.0825        4600        0.0001       0.8290       0.1453       0.1491       0.0002       0:3:55   
   1040       0.6957       0.1349       0.0811       0.0884        4824        0.0001       0.9710       0.1816       0.1575       0.0002        0:4:1   
   1050       0.6688       0.1551       0.0975       0.0786        5358        0.0001       0.9068       0.1594       0.1495       0.0002        0:4:7   
   1060       0.6904       0.1263       0.0927       0.0906        5002        0.0001       0.9020       0.1881       0.1726       0.0002        0:4:4   
   1070       0.6993       0.1339       0.0799       0.0870        4739        0.0001       0.9121       0.1671       0.1548       0.0002       0:4:10   
   1080       0.6968       0.1425       0.0890       0.0718        4760        0.0001       0.8052       0.1474       0.1548       0.0002        0:4:7   
   1090       0.7059       0.1260       0.0936       0.0745        4709        0.0001       0.8021       0.1691       0.1741       0.0002       0:4:13   
   1100       0.7020       0.1376       0.0820       0.0784        4685        0.0001       0.8803       0.1525       0.1477       0.0002       0:4:10   
   1110       0.7060       0.1413       0.0773       0.0754        4757        0.0001       0.8467       0.1495       0.1501       0.0002       0:4:16   
   1120       0.6820       0.1608       0.0711       0.0860        5038        0.0001       0.8560       0.1717       0.1671       0.0002       0:4:21   
   1130       0.6423       0.1797       0.0874       0.0906        5653        0.0001       0.9815       0.2076       0.1746       0.0002       0:4:19   
   1140       0.6544       0.1547       0.0911       0.0998        5576        0.0001       0.9101       0.2090       0.1867       0.0002       0:4:24   
   1150       0.6539       0.1459       0.0920       0.1082        5550        0.0001       0.8257       0.2387       0.2243       0.0002       0:4:21   
   1160       0.6749       0.1559       0.0925       0.0768        5278        0.0001       0.7910       0.2112       0.2108       0.0002       0:4:26   
   1170       0.6748       0.1548       0.0953       0.0752        5122        0.0001       0.8628       0.1760       0.1695       0.0002       0:4:31   
   1180       0.6563       0.1655       0.0942       0.0840        5452        0.0002       0.8140       0.2756       0.2529       0.0002       0:4:29   
   1190       0.6311       0.1640       0.1089       0.0959        5726        0.0001       0.7910       0.2139       0.2129       0.0002       0:4:33   
   1200       0.6147       0.1853       0.0960       0.1040        6088        0.0001       0.8068       0.2586       0.2427       0.0002       0:4:38   
   1210       0.6122       0.1746       0.1057       0.1074        6112        0.0002       0.8456       0.2860       0.2528       0.0002       0:4:36   
   1220       0.5882       0.1888       0.1173       0.1057        6572        0.0001       0.8807       0.2551       0.2246       0.0002       0:4:40   
   1230       0.5967       0.1783       0.1020       0.1230        6443        0.0001       0.8342       0.2588       0.2368       0.0002       0:4:45   
   1240       0.5596       0.1895       0.1076       0.1433        6998        0.0001       0.9128       0.3384       0.2705       0.0002       0:4:42   
   1250       0.5689       0.1969       0.1094       0.1248        6826        0.0001       0.8494       0.2883       0.2534       0.0002       0:4:47   
   1260       0.5674       0.1866       0.1409       0.1052        6851        0.0001       0.8560       0.2696       0.2395       0.0002       0:4:51   
   1270       0.5930       0.1709       0.1398       0.0963        6407        0.0001       0.8874       0.2258       0.2028       0.0002       0:4:55   
   1280       0.5956       0.1501       0.1536       0.1007        6442        0.0001       0.7539       0.2432       0.2439       0.0002       0:4:52   
   1290       0.5706       0.1744       0.1631       0.0919        6843        0.0001       0.6877       0.2297       0.2504       0.0002       0:4:57   
   1300       0.5739       0.1615       0.1845       0.0800        6824        0.0001       1.0579       0.1948       0.1555       0.0002        0:5:1   
   1310       0.5793       0.1468       0.1871       0.0869        6684        0.0001       0.8982       0.1843       0.1703       0.0002        0:5:5   
   1320       0.6003       0.1272       0.1890       0.0835        6404        0.0001       0.9681       0.1575       0.1399       0.0002        0:5:2   
   1330       0.6028       0.1449       0.1761       0.0762        6266        0.0001       0.9655       0.1388       0.1257       0.0002        0:5:6   
   1340       0.5848       0.1247       0.2096       0.0809        6608        0.0001       0.8391       0.1644       0.1638       0.0002       0:5:10   
   1350       0.5650       0.1304       0.2209       0.0836        6919        0.0001       0.9400       0.1682       0.1518       0.0002        0:5:7   
   1360       0.5401       0.1382       0.2361       0.0856        7268        0.0001       0.7575       0.1722       0.1852       0.0002       0:5:11   
   1370       0.5299       0.1350       0.2521       0.0829        7481        0.0001       0.7776       0.1323       0.1454       0.0002       0:5:14   
   1380       0.5312       0.1512       0.2505       0.0671        7512        0.0001       0.9900       0.1181       0.1066       0.0002       0:5:18   
   1390       0.4929       0.1782       0.2636       0.0654        7978        0.0001       0.9466       0.1074       0.1019       0.0002       0:5:15   
   1400       0.4963       0.1749       0.2568       0.0720        7961        0.0001       0.8873       0.1147       0.1145       0.0002       0:5:19   
   1410       0.4937       0.1874       0.2334       0.0855        8064        0.0001       0.7826       0.1322       0.1446       0.0002       0:5:22   
   1420       0.4981       0.1891       0.2305       0.0822        7944        0.0001       0.8101       0.1276       0.1360       0.0002       0:5:26   
   1430       0.4900       0.1907       0.2473       0.0720        8124        0.0001       0.8546       0.1289       0.1311       0.0002       0:5:29   
   1440       0.4923       0.1720       0.2550       0.0807        8046        0.0001       0.9343       0.1343       0.1257       0.0002       0:5:32   
   1450       0.5088       0.1461       0.2645       0.0806        7904        0.0001       0.9160       0.1151       0.1117       0.0002       0:5:30   
   1460       0.5233       0.1369       0.2672       0.0725        7780        0.0001       0.8319       0.1283       0.1336       0.0002       0:5:33   
   1470       0.5176       0.1303       0.2840       0.0681        7678        0.0001       0.9948       0.1221       0.1093       0.0002       0:5:36   
   1480       0.5027       0.1260       0.2936       0.0777        7872        0.0001       0.8451       0.1358       0.1384       0.0002       0:5:39   
   1490       0.5180       0.1116       0.2813       0.0891        7705        0.0001       0.9260       0.1538       0.1425       0.0002       0:5:42   
   1500       0.5159       0.1041       0.2857       0.0942        7721        0.0001       0.8325       0.1777       0.1759       0.0002       0:5:40   
   1510       0.4998       0.1039       0.2994       0.0969        8026        0.0001       0.9624       0.1571       0.1403       0.0002       0:5:42   
   1520       0.5249       0.0967       0.2810       0.0975        7513        0.0001       0.8562       0.1410       0.1414       0.0002       0:5:45   
   1530       0.5288       0.1030       0.2808       0.0873        7447        0.0001       0.8695       0.1265       0.1270       0.0002       0:5:48   
   1540       0.5136       0.0951       0.3068       0.0845        7735        0.0001       0.9797       0.1294       0.1167       0.0002       0:5:51   
   1550       0.4987       0.1017       0.3047       0.0948        7872        0.0001       0.7938       0.1431       0.1527       0.0002       0:5:48   
   1560       0.4802       0.1092       0.3015       0.1092        8309        0.0001       0.8511       0.1421       0.1431       0.0002       0:5:51   
   1570       0.4697       0.1151       0.3095       0.1057        8423        0.0001       0.8313       0.1342       0.1390       0.0002       0:5:54   
   1580       0.4619       0.1054       0.3072       0.1255        8558        0.0001       1.0078       0.1759       0.1486       0.0002       0:5:57   
   1590       0.4285       0.1053       0.3383       0.1279        9144        0.0001       0.8235       0.1604       0.1630       0.0002       0:5:59   
   1600       0.4126       0.1150       0.3471       0.1254        9456        0.0001       0.8897       0.1806       0.1687       0.0002       0:5:57   
   1610       0.3676       0.1125       0.3675       0.1524        10082       0.0001       0.9931       0.2151       0.1781       0.0003       0:5:59   
   1620       0.3608       0.1107       0.3742       0.1542        10232       0.0001       0.8809       0.1934       0.1800       0.0003        0:6:2   
   1630       0.3685       0.1083       0.3899       0.1333        10077       0.0001       0.7609       0.1846       0.1952       0.0003        0:6:4   
   1640       0.3598       0.1208       0.3754       0.1440        10196       0.0001       0.8844       0.1731       0.1637       0.0003        0:6:7   
   1650       0.3654       0.1162       0.3762       0.1422        10125       0.0001       0.7209       0.1786       0.1986       0.0003        0:6:9   
   1660       0.3536       0.1213       0.3722       0.1529        10314       0.0001       0.8495       0.1856       0.1793       0.0003       0:6:11   
   1670       0.3687       0.1457       0.3467       0.1389        10061       0.0001       0.7857       0.1529       0.1629       0.0003       0:6:14   
   1680       0.3552       0.1638       0.3283       0.1526        10257       0.0001       0.7263       0.1918       0.2089       0.0003       0:6:16   
   1690       0.3449       0.1732       0.3456       0.1363        10408       0.0001       0.7798       0.1508       0.1621       0.0003       0:6:18   
   1700       0.3525       0.1427       0.3563       0.1484        10319       0.0001       0.7895       0.1595       0.1681       0.0003       0:6:20   
   1710       0.3510       0.1442       0.3543       0.1504        10314       0.0001       0.8172       0.1632       0.1664       0.0003       0:6:22   
   1720       0.3685       0.1228       0.3635       0.1452        10154       0.0001       0.8583       0.1510       0.1496       0.0003       0:6:25   
   1730       0.3589       0.1270       0.3613       0.1529        10270       0.0001       0.8116       0.2047       0.2014       0.0003       0:6:27   
   1740       0.3542       0.1229       0.3781       0.1447        10244       0.0001       0.9012       0.2069       0.1867       0.0003       0:6:29   
   1750       0.3695       0.1212       0.3884       0.1210        10079       0.0001       0.8908       0.1831       0.1705       0.0003       0:6:31   
   1760       0.3942       0.1169       0.3549       0.1340        9666        0.0001       0.8944       0.1816       0.1687       0.0003       0:6:33   
   1770       0.3890       0.1082       0.3776       0.1252        9671        0.0001       0.8161       0.2067       0.2021       0.0003       0:6:30   
   1780       0.3885       0.1067       0.3882       0.1167        9812        0.0001       0.6570       0.1929       0.2270       0.0003       0:6:32   
   1790       0.3700       0.1134       0.3720       0.1446        10035       0.0001       0.8560       0.2498       0.2259       0.0003       0:6:34   
   1800       0.3857       0.1283       0.3636       0.1224        9763        0.0001       0.6488       0.2251       0.2576       0.0003       0:6:36   
   1810       0.3954       0.1343       0.3431       0.1271        9596        0.0001       0.8721       0.2331       0.2109       0.0003       0:6:38   
   1820       0.4302       0.1159       0.3443       0.1096        9122        0.0001       0.8826       0.1911       0.1780       0.0003       0:6:40   
   1830       0.4490       0.0841       0.3528       0.1140        8797        0.0001       0.8606       0.1899       0.1808       0.0003       0:6:41   
   1840       0.4409       0.0942       0.3579       0.1069        8894        0.0001       0.7863       0.1923       0.1965       0.0003       0:6:43   
   1850       0.4451       0.0967       0.3528       0.1054        8919        0.0001       0.7324       0.1723       0.1905       0.0003       0:6:45   
   1860       0.4817       0.1046       0.3229       0.0908        8228        0.0001       0.9279       0.1382       0.1296       0.0003       0:6:42   
   1870       0.4739       0.1035       0.3321       0.0905        8366        0.0001       0.8005       0.1435       0.1520       0.0003       0:6:44   
   1880       0.4747       0.1113       0.3194       0.0946        8399        0.0001       0.9235       0.1482       0.1383       0.0003       0:6:46   
   1890       0.4670       0.1061       0.3261       0.1009        8505        0.0001       0.8174       0.1573       0.1614       0.0003       0:6:43   
   1900       0.4889       0.1036       0.3110       0.0965        8139        0.0001       0.8801       0.1287       0.1276       0.0003       0:6:45   
   1910       0.4966       0.0993       0.3031       0.1010        8024        0.0001       0.9156       0.1181       0.1143       0.0003       0:6:46   
   1920       0.5141       0.1115       0.2700       0.1044        7809        0.0001       0.9415       0.1297       0.1211       0.0003       0:6:48   
   1930       0.5072       0.0987       0.2902       0.1038        7962        0.0001       0.9045       0.1340       0.1290       0.0003       0:6:45   
   1940       0.4970       0.1033       0.3024       0.0972        8027        0.0001       0.8773       0.1310       0.1300       0.0003       0:6:47   
   1950       0.5027       0.1029       0.2927       0.1017        7999        0.0001       0.7900       0.1165       0.1286       0.0003       0:6:48   
   1960       0.5183       0.1173       0.2756       0.0888        7639        0.0001       0.8696       0.1075       0.1100       0.0003       0:6:50   
   1970       0.5235       0.1260       0.2732       0.0773        7585        0.0001       0.8841       0.0962       0.0981       0.0003       0:6:51   
   1980       0.5119       0.1418       0.2696       0.0766        7830        0.0000       0.9694       0.0856       0.0812       0.0003       0:6:49   
   1990       0.4674       0.1519       0.2904       0.0904        8518        0.0001       0.9113       0.0921       0.0918       0.0003       0:6:50   
   2000       0.4604       0.1396       0.3047       0.0952        8564        0.0001       0.8864       0.1110       0.1113       0.0003       0:6:52   
   2010       0.4904       0.1172       0.2940       0.0985        8215        0.0001       0.9238       0.1285       0.1221       0.0002       0:6:53   
   2020       0.5068       0.1191       0.2661       0.1079        7923        0.0001       0.9262       0.1160       0.1113       0.0002       0:6:50   
   2030       0.4621       0.1338       0.2918       0.1122        8604        0.0001       0.8592       0.1132       0.1164       0.0002       0:6:52   
   2040       0.4437       0.1451       0.2901       0.1210        8849        0.0001       0.8788       0.1336       0.1319       0.0002       0:6:53   
   2050       0.4375       0.1332       0.2944       0.1349        8982        0.0000       1.0545       0.1189       0.1013       0.0002       0:6:54   
   2060       0.4240       0.1300       0.3033       0.1428        9339        0.0000       0.9469       0.1231       0.1151       0.0002       0:6:56   
   2070       0.4111       0.1344       0.3200       0.1345        9339        0.0000       0.9166       0.1160       0.1123       0.0002       0:6:57   
   2080       0.3946       0.1529       0.3050       0.1474        9677        0.0000       0.9272       0.1300       0.1230       0.0002       0:6:55   
   2090       0.4042       0.1627       0.2828       0.1503        9548        0.0000       0.9476       0.1278       0.1188       0.0002       0:6:56   
