***********************************************
* GCTB 1.91                                   *
* Genome-wide Complex Trait Bayesian analysis *
* Author: Jian Zeng, Luke Lloyd-Jones         *
* MIT License                                 *
***********************************************

Analysis started: Tue Feb  5 09:17:24 2019

Options:

--sbayes R
--ldm ../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse
--pi 0.95,0.02,0.02,0.01
--gamma 0.0,0.01,0.1,1
--gwas-summary ../../ma/sim_13.ma
--out sim_13
--chain-length 10000
--burn-in 2000
--out-freq 10

Reading SNP info from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.info].
15919 SNPs to be included from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.info].
Reading GWAS summary data from [../../ma/sim_13.ma].
15919 matched SNPs in the GWAS summary data (in total 15938 SNPs).
15919 SNPs on 1 chromosomes are included.
Reading sparse LD matrix from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.bin]...
Per-SNP window size mean 4796.67 sd 1.48613e+06.
LD matrix diagnal mean 1.00391 sd 0.0523117.
Read LD matrix for 15919 SNPs (time used: 0:0:3).

Data summary:
                                             mean       sd
            GWAS SNP Phenotypic variance    1.002    0.052
                    GWAS SNP sample size      378        0
                         GWAS SNP effect    0.000    0.121
                             GWAS SNP SE    0.106    0.049
            MME left-hand-side diagonals  379.478   19.774
                     MME right-hand-side   -0.183   20.034
                    LD sampling variance    1.298    0.076
                                LD score   17.359   15.140

Approximate BayesR model fitted.
scale factor: 6.2818e-05
Fitting model assuming scaled genotypes 
MCMC launched ...
  Chain length: 10000 iterations
  Burn-in: 2000 iterations

   Iter         Pi1          Pi2          Pi3          Pi4        NnzSnp       SigmaSq      ResVar       GenVar         hsq       Rounding     TimeLeft  
    160       0.9546       0.0146       0.0048       0.0261         738        0.0000       0.9308       0.0146       0.0154       0.0000        0:2:3   
    170       0.9498       0.0100       0.0043       0.0359         766        0.0000       0.9726       0.0141       0.0143       0.0000       0:1:55   
    180       0.9301       0.0137       0.0093       0.0470        1105        0.0000       1.0212       0.0237       0.0226       0.0000       0:1:49   
    190       0.9329       0.0145       0.0112       0.0414        1109        0.0000       0.8948       0.0167       0.0183       0.0000       0:1:43   
    200       0.9276       0.0224       0.0082       0.0418        1093        0.0000       0.9007       0.0190       0.0207       0.0000       0:1:38   
    210       0.9285       0.0219       0.0117       0.0379        1117        0.0000       1.0832       0.0162       0.0148       0.0000       0:2:19   
    220       0.9200       0.0362       0.0138       0.0300        1244        0.0000       0.9162       0.0196       0.0209       0.0000       0:2:13   
    230       0.9315       0.0342       0.0074       0.0268        1082        0.0000       1.0496       0.0143       0.0134       0.0000        0:2:7   
    240       0.9407       0.0290       0.0108       0.0195         999        0.0000       1.0337       0.0161       0.0154       0.0000        0:2:2   
    250       0.9462       0.0328       0.0089       0.0120         839        0.0000       1.0322       0.0069       0.0067       0.0000       0:1:57   
    260       0.9440       0.0290       0.0154       0.0116         919        0.0000       0.9624       0.0100       0.0103       0.0000       0:1:52   
    270       0.9233       0.0438       0.0205       0.0124        1186        0.0000       1.0009       0.0088       0.0088       0.0000       0:1:48   
    280       0.9259       0.0430       0.0226       0.0085        1172        0.0000       1.0853       0.0040       0.0037       0.0000       0:2:18   
    290       0.9211       0.0481       0.0206       0.0102        1230        0.0000       1.2194       0.0074       0.0061       0.0000       0:2:13   
    300       0.9115       0.0583       0.0201       0.0101        1378        0.0000       0.9671       0.0070       0.0071       0.0000        0:2:9   
    310       0.8949       0.0741       0.0244       0.0065        1612        0.0000       0.9516       0.0059       0.0062       0.0001        0:2:5   
    320       0.9092       0.0538       0.0312       0.0058        1408        0.0000       0.9405       0.0061       0.0064       0.0001        0:2:1   
    330       0.9267       0.0490       0.0191       0.0052        1179        0.0000       0.9334       0.0050       0.0053       0.0001       0:2:26   
    340       0.9286       0.0473       0.0202       0.0039        1168        0.0000       0.9622       0.0035       0.0036       0.0001       0:2:22   
    350       0.9237       0.0500       0.0181       0.0082        1230        0.0000       0.9338       0.0059       0.0063       0.0001       0:2:17   
    360       0.9301       0.0495       0.0147       0.0057        1108        0.0000       0.9542       0.0065       0.0068       0.0001       0:2:13   
    370       0.9285       0.0479       0.0212       0.0023        1102        0.0000       0.9894       0.0032       0.0032       0.0001       0:2:10   
    380       0.9247       0.0398       0.0301       0.0054        1160        0.0000       1.0096       0.0052       0.0051       0.0001        0:2:6   
    390       0.9200       0.0452       0.0256       0.0092        1277        0.0000       0.9198       0.0079       0.0085       0.0001       0:2:27   
    400       0.9358       0.0392       0.0191       0.0060        1005        0.0000       1.0795       0.0080       0.0074       0.0001       0:2:24   
    410       0.9283       0.0446       0.0251       0.0020        1114        0.0001       0.9524       0.0050       0.0052       0.0001       0:2:20   
    420       0.9069       0.0613       0.0291       0.0027        1470        0.0000       1.0649       0.0062       0.0058       0.0001       0:2:16   
    430       0.9019       0.0614       0.0333       0.0033        1560        0.0001       0.9981       0.0047       0.0046       0.0001       0:2:35   
    440       0.9195       0.0571       0.0219       0.0014        1316        0.0001       0.8654       0.0048       0.0056       0.0001       0:2:32   
    450       0.9080       0.0582       0.0331       0.0007        1524        0.0001       0.8641       0.0048       0.0055       0.0001       0:2:28   
    460       0.9123       0.0542       0.0332       0.0003        1371        0.0000       0.9507       0.0033       0.0034       0.0001       0:2:25   
    470       0.9137       0.0436       0.0411       0.0016        1368        0.0001       1.0445       0.0072       0.0069       0.0001       0:2:42   
    480       0.9110       0.0411       0.0464       0.0015        1442        0.0001       1.1316       0.0094       0.0082       0.0001       0:2:38   
    490       0.8995       0.0503       0.0438       0.0064        1559        0.0001       0.9118       0.0125       0.0136       0.0001       0:2:35   
    500       0.9129       0.0339       0.0450       0.0081        1390        0.0001       0.9314       0.0161       0.0170       0.0001       0:2:32   
    510       0.9308       0.0228       0.0414       0.0050        1149        0.0001       1.0464       0.0114       0.0107       0.0001       0:2:28   
    520       0.9189       0.0293       0.0477       0.0042        1345        0.0001       1.0737       0.0103       0.0095       0.0001       0:2:44   
    530       0.9323       0.0229       0.0414       0.0033        1148        0.0001       0.9202       0.0101       0.0109       0.0001       0:2:40   
    540       0.9254       0.0304       0.0387       0.0055        1215        0.0001       0.9971       0.0111       0.0110       0.0001       0:2:37   
    550       0.9188       0.0298       0.0416       0.0098        1245        0.0001       1.0117       0.0174       0.0169       0.0001       0:2:34   
    560       0.9133       0.0249       0.0544       0.0073        1400        0.0001       0.9782       0.0160       0.0161       0.0001       0:2:31   
    570       0.9074       0.0272       0.0596       0.0058        1533        0.0001       1.1576       0.0187       0.0159       0.0001       0:2:45   
    580       0.9047       0.0271       0.0596       0.0086        1543        0.0001       1.0780       0.0208       0.0189       0.0001       0:2:42   
    590       0.8970       0.0273       0.0649       0.0109        1662        0.0001       0.9903       0.0268       0.0264       0.0001       0:2:39   
    600       0.9050       0.0286       0.0563       0.0100        1506        0.0001       0.9738       0.0243       0.0243       0.0001       0:2:36   
    610       0.9147       0.0286       0.0463       0.0105        1350        0.0001       1.1153       0.0204       0.0179       0.0001       0:2:49   
    620       0.9124       0.0250       0.0480       0.0147        1379        0.0001       1.0969       0.0349       0.0308       0.0001       0:2:46   
    630       0.9027       0.0370       0.0439       0.0164        1612        0.0001       0.9608       0.0496       0.0491       0.0001       0:2:43   
    640       0.9129       0.0384       0.0397       0.0090        1369        0.0001       0.9556       0.0356       0.0359       0.0001       0:2:40   
    650       0.9204       0.0319       0.0422       0.0055        1227        0.0001       0.8856       0.0185       0.0205       0.0001       0:2:52   
    660       0.9139       0.0294       0.0476       0.0091        1356        0.0002       0.9046       0.0387       0.0411       0.0001       0:2:49   
    670       0.9141       0.0150       0.0632       0.0077        1308        0.0001       0.9271       0.0285       0.0298       0.0001       0:2:47   
    680       0.9146       0.0128       0.0647       0.0078        1322        0.0001       0.9752       0.0399       0.0393       0.0001       0:2:44   
    690       0.9069       0.0123       0.0732       0.0076        1457        0.0001       0.9578       0.0370       0.0372       0.0001       0:2:41   
    700       0.8960       0.0078       0.0876       0.0086        1695        0.0001       0.9500       0.0402       0.0406       0.0001       0:2:52   
    710       0.8948       0.0098       0.0891       0.0063        1668        0.0001       1.0438       0.0322       0.0300       0.0001       0:2:50   
    720       0.9015       0.0120       0.0782       0.0083        1569        0.0001       1.0001       0.0332       0.0321       0.0001       0:2:47   
    730       0.9127       0.0091       0.0734       0.0048        1370        0.0001       0.9878       0.0177       0.0176       0.0001       0:2:45   
    740       0.9048       0.0083       0.0832       0.0037        1510        0.0001       1.0147       0.0139       0.0136       0.0001       0:2:55   
    750       0.8911       0.0138       0.0915       0.0037        1698        0.0001       0.9229       0.0149       0.0159       0.0001       0:2:52   
    760       0.8967       0.0117       0.0905       0.0010        1676        0.0001       1.0162       0.0091       0.0089       0.0001       0:2:50   
    770       0.8836       0.0138       0.1016       0.0010        1884        0.0001       0.8585       0.0088       0.0102       0.0001       0:2:47   
    780       0.8669       0.0152       0.1169       0.0009        2039        0.0000       0.9146       0.0098       0.0106       0.0001       0:2:57   
    790       0.8415       0.0167       0.1416       0.0002        2503        0.0001       0.9777       0.0117       0.0118       0.0001       0:2:54   
    800       0.8393       0.0166       0.1416       0.0024        2502        0.0000       1.0328       0.0103       0.0099       0.0001       0:2:52   
    810       0.8375       0.0122       0.1486       0.0018        2629        0.0000       1.0232       0.0093       0.0090       0.0001        0:3:1   
    820       0.8283       0.0113       0.1565       0.0039        2730        0.0000       1.1375       0.0103       0.0090       0.0001       0:2:59   
    830       0.8315       0.0051       0.1602       0.0032        2664        0.0000       0.9840       0.0108       0.0108       0.0001        0:3:7   
    840       0.8047       0.0112       0.1788       0.0053        3095        0.0000       0.9453       0.0123       0.0129       0.0001        0:3:5   
    850       0.7939       0.0098       0.1947       0.0017        3229        0.0000       0.8720       0.0125       0.0141       0.0001        0:3:3   
    860       0.7889       0.0155       0.1949       0.0007        3323        0.0000       0.9864       0.0116       0.0116       0.0001       0:3:11   
    870       0.7769       0.0199       0.2020       0.0012        3524        0.0000       0.9106       0.0114       0.0123       0.0001        0:3:8   
    880       0.7850       0.0299       0.1816       0.0036        3336        0.0000       1.1035       0.0098       0.0088       0.0001       0:3:16   
    890       0.8016       0.0316       0.1634       0.0034        3119        0.0000       0.9015       0.0087       0.0095       0.0001       0:3:14   
    900       0.7946       0.0400       0.1643       0.0011        3248        0.0000       1.1302       0.0079       0.0069       0.0001       0:3:22   
    910       0.7804       0.0360       0.1821       0.0015        3491        0.0000       0.9057       0.0083       0.0091       0.0001       0:3:19   
    920       0.7934       0.0269       0.1777       0.0020        3327        0.0000       0.9972       0.0085       0.0085       0.0001       0:3:27   
    930       0.7975       0.0303       0.1717       0.0006        3210        0.0000       1.0161       0.0072       0.0071       0.0001       0:3:24   
    940       0.7924       0.0308       0.1767       0.0002        3287        0.0000       0.9218       0.0072       0.0078       0.0001       0:3:32   
    950       0.7881       0.0343       0.1766       0.0009        3373        0.0000       0.9633       0.0085       0.0088       0.0001       0:3:29   
    960       0.7639       0.0414       0.1945       0.0002        3764        0.0000       1.0093       0.0073       0.0071       0.0001       0:3:27   
    970       0.7619       0.0310       0.2044       0.0027        3784        0.0000       1.0235       0.0075       0.0073       0.0001       0:3:34   
    980       0.7485       0.0319       0.2166       0.0030        4016        0.0000       0.9327       0.0093       0.0099       0.0001       0:3:31   
    990       0.7529       0.0336       0.2085       0.0050        4047        0.0000       0.9166       0.0103       0.0111       0.0001       0:3:38   
   1000       0.7430       0.0396       0.2112       0.0062        4100        0.0000       1.0058       0.0109       0.0107       0.0001       0:3:36   
   1010       0.7380       0.0561       0.1981       0.0078        4228        0.0000       0.8931       0.0148       0.0163       0.0001       0:3:42   
   1020       0.7395       0.0504       0.2011       0.0090        4179        0.0000       1.0088       0.0147       0.0143       0.0001       0:3:48   
   1030       0.7465       0.0471       0.2005       0.0059        4021        0.0000       0.9400       0.0140       0.0147       0.0001       0:3:46   
   1040       0.7421       0.0529       0.1929       0.0121        4056        0.0000       0.9646       0.0188       0.0191       0.0001       0:3:52   
   1050       0.7234       0.0420       0.2221       0.0124        4292        0.0000       0.9391       0.0218       0.0226       0.0001       0:3:50   
   1060       0.7251       0.0415       0.2220       0.0114        4381        0.0000       1.0272       0.0192       0.0184       0.0001       0:3:56   
   1070       0.7061       0.0427       0.2428       0.0084        4637        0.0000       1.0429       0.0173       0.0163       0.0001       0:3:53   
   1080       0.7115       0.0513       0.2283       0.0090        4560        0.0000       0.9266       0.0176       0.0186       0.0001       0:3:59   
   1090       0.7083       0.0604       0.2200       0.0114        4631        0.0000       0.9827       0.0205       0.0204       0.0001       0:3:57   
   1100       0.6966       0.0693       0.2224       0.0118        4782        0.0000       0.9816       0.0223       0.0222       0.0001        0:4:2   
   1110       0.6981       0.0747       0.2129       0.0143        4767        0.0000       0.9260       0.0213       0.0225       0.0002        0:4:8   
   1120       0.6617       0.0782       0.2403       0.0198        5279        0.0000       0.9988       0.0232       0.0227       0.0002        0:4:5   
   1130       0.6502       0.0732       0.2563       0.0203        5660        0.0000       0.8882       0.0279       0.0305       0.0002       0:4:11   
   1140       0.6461       0.0754       0.2522       0.0263        5741        0.0000       0.9430       0.0336       0.0344       0.0002        0:4:8   
   1150       0.6589       0.0741       0.2373       0.0297        5435        0.0000       0.8531       0.0405       0.0453       0.0002       0:4:13   
   1160       0.6344       0.0818       0.2555       0.0282        5849        0.0000       0.9613       0.0367       0.0367       0.0002       0:4:19   
   1170       0.6468       0.0829       0.2406       0.0297        5687        0.0000       0.8968       0.0446       0.0474       0.0002       0:4:16   
   1180       0.6374       0.0888       0.2522       0.0217        5823        0.0001       1.0729       0.0444       0.0397       0.0002       0:4:21   
   1190       0.6261       0.0847       0.2539       0.0353        5976        0.0001       1.0405       0.0503       0.0461       0.0002       0:4:26   
   1200       0.6045       0.0872       0.2717       0.0366        6362        0.0001       0.9661       0.0628       0.0611       0.0002       0:4:24   
   1210       0.6104       0.0840       0.2788       0.0268        6238        0.0001       0.9561       0.0597       0.0588       0.0002       0:4:28   
   1220       0.5909       0.0686       0.3062       0.0343        6570        0.0001       1.0302       0.0761       0.0688       0.0002       0:4:33   
   1230       0.5887       0.0603       0.3126       0.0383        6512        0.0001       0.9548       0.0788       0.0762       0.0002       0:4:30   
   1240       0.5439       0.0711       0.3475       0.0374        7142        0.0001       1.0526       0.0706       0.0628       0.0002       0:4:35   
   1250       0.5452       0.0768       0.3345       0.0436        7240        0.0001       0.8910       0.0834       0.0856       0.0002       0:4:40   
   1260       0.5284       0.0740       0.3637       0.0340        7490        0.0001       0.9079       0.0780       0.0791       0.0002       0:4:44   
   1270       0.5148       0.0868       0.3613       0.0371        7746        0.0001       0.8739       0.0788       0.0827       0.0002       0:4:41   
   1280       0.5275       0.0858       0.3494       0.0373        7519        0.0001       0.9525       0.0724       0.0707       0.0002       0:4:46   
   1290       0.5109       0.0818       0.3689       0.0384        7772        0.0001       0.8472       0.0892       0.0952       0.0002       0:4:50   
   1300       0.5103       0.0870       0.3611       0.0416        7796        0.0001       0.9329       0.1012       0.0978       0.0002       0:4:54   
   1310       0.5071       0.0837       0.3640       0.0451        7788        0.0001       0.9059       0.0919       0.0921       0.0002       0:4:51   
   1320       0.4974       0.0885       0.3658       0.0483        7988        0.0001       0.9210       0.0948       0.0933       0.0002       0:4:55   
   1330       0.4944       0.0884       0.3717       0.0456        8143        0.0001       1.0089       0.0868       0.0792       0.0002       0:4:59   
   1340       0.4679       0.0772       0.3961       0.0588        8455        0.0001       0.8756       0.0893       0.0925       0.0002        0:5:3   
   1350       0.4555       0.0752       0.4025       0.0668        8566        0.0001       0.8229       0.1016       0.1099       0.0002        0:5:7   
   1360       0.4630       0.0718       0.3839       0.0814        8638        0.0001       0.8519       0.1046       0.1094       0.0002        0:5:4   
   1370       0.4269       0.0921       0.4129       0.0680        9122        0.0001       0.8428       0.0959       0.1022       0.0002        0:5:8   
   1380       0.4506       0.0798       0.4012       0.0684        8799        0.0001       0.9862       0.0886       0.0824       0.0002       0:5:12   
   1390       0.4355       0.0811       0.4190       0.0644        9115        0.0001       0.8873       0.0872       0.0895       0.0002       0:5:15   
   1400       0.4323       0.0890       0.4110       0.0677        8930        0.0000       0.8386       0.0777       0.0848       0.0002       0:5:19   
   1410       0.4384       0.0977       0.3905       0.0735        8968        0.0000       0.8696       0.0848       0.0888       0.0003       0:5:22   
   1420       0.4451       0.0860       0.4069       0.0620        8805        0.0000       0.8679       0.0876       0.0916       0.0003       0:5:26   
   1430       0.4183       0.0793       0.4394       0.0629        9228        0.0000       0.9667       0.0917       0.0867       0.0003       0:5:23   
   1440       0.4004       0.0940       0.4369       0.0687        9544        0.0001       0.9106       0.1022       0.1009       0.0003       0:5:26   
   1450       0.4049       0.0876       0.4227       0.0848        9444        0.0001       0.8514       0.1202       0.1237       0.0003       0:5:30   
   1460       0.4020       0.0910       0.4241       0.0828        9465        0.0001       0.8691       0.1140       0.1159       0.0003       0:5:33   
   1470       0.4389       0.0863       0.4000       0.0748        8979        0.0001       0.8692       0.1044       0.1073       0.0003       0:5:36   
   1480       0.4447       0.0895       0.3995       0.0664        8878        0.0001       0.9225       0.1048       0.1021       0.0003       0:5:39   
   1490       0.4534       0.0770       0.3855       0.0841        8674        0.0001       0.8155       0.1224       0.1305       0.0003       0:5:36   
   1500       0.4464       0.0969       0.3765       0.0802        8761        0.0001       0.9616       0.1219       0.1125       0.0003       0:5:40   
   1510       0.4211       0.1146       0.3890       0.0753        9255        0.0001       0.8198       0.1145       0.1226       0.0003       0:5:42   
   1520       0.4669       0.0965       0.3640       0.0726        8452        0.0001       0.7548       0.0988       0.1158       0.0003       0:5:45   
   1530       0.4724       0.0900       0.3754       0.0623        8334        0.0001       0.9790       0.0921       0.0860       0.0003       0:5:48   
   1540       0.4616       0.0967       0.3633       0.0784        8499        0.0001       0.9074       0.1074       0.1058       0.0003       0:5:51   
   1550       0.4579       0.1015       0.3673       0.0733        8637        0.0001       0.9020       0.0900       0.0907       0.0003       0:5:48   
   1560       0.4318       0.0885       0.3936       0.0860        9099        0.0001       0.7521       0.1080       0.1256       0.0003       0:5:51   
   1570       0.4417       0.0907       0.3912       0.0764        8836        0.0001       1.0432       0.1086       0.0943       0.0003       0:5:54   
   1580       0.4214       0.0957       0.4023       0.0805        9172        0.0001       0.8015       0.1156       0.1261       0.0003       0:5:57   
   1590       0.4051       0.0863       0.4321       0.0765        9385        0.0001       0.8393       0.1417       0.1445       0.0003       0:5:59   
   1600       0.3954       0.0797       0.4703       0.0545        9752        0.0001       0.8483       0.1046       0.1098       0.0003        0:6:2   
   1610       0.3758       0.0744       0.4878       0.0619        9930        0.0001       0.8994       0.1140       0.1125       0.0003        0:6:4   
   1620       0.3280       0.0792       0.5155       0.0774        10724       0.0001       0.9788       0.1333       0.1199       0.0003        0:6:7   
   1630       0.3462       0.0765       0.4989       0.0784        10399       0.0001       0.7559       0.1223       0.1393       0.0003        0:6:9   
   1640       0.3463       0.0771       0.4791       0.0974        10402       0.0001       0.7982       0.1482       0.1566       0.0003        0:6:7   
   1650       0.3520       0.0735       0.4860       0.0886        10354       0.0001       0.8472       0.1201       0.1241       0.0003        0:6:9   
   1660       0.3547       0.0682       0.4855       0.0916        10220       0.0001       0.8540       0.1255       0.1281       0.0003       0:6:11   
   1670       0.3698       0.0658       0.4929       0.0715        9999        0.0001       0.8835       0.1083       0.1092       0.0003       0:6:14   
   1680       0.3739       0.0635       0.5100       0.0526        9973        0.0001       0.9252       0.0859       0.0849       0.0003       0:6:16   
   1690       0.3670       0.0696       0.5151       0.0483        10076       0.0001       0.9125       0.0779       0.0786       0.0003       0:6:18   
   1700       0.3800       0.0528       0.5172       0.0499        9861        0.0001       0.9649       0.0844       0.0805       0.0003       0:6:20   
   1710       0.3868       0.0597       0.4922       0.0613        9719        0.0001       0.8462       0.1011       0.1067       0.0003       0:6:22   
   1720       0.3856       0.0543       0.5167       0.0434        9682        0.0001       0.8463       0.0880       0.0942       0.0003       0:6:25   
   1730       0.4192       0.0526       0.4830       0.0452        9273        0.0001       0.9002       0.1059       0.1053       0.0003       0:6:22   
   1740       0.4185       0.0598       0.4916       0.0301        9168        0.0001       0.9166       0.0936       0.0926       0.0003       0:6:24   
   1750       0.4264       0.0492       0.4960       0.0284        9225        0.0001       0.9178       0.0874       0.0869       0.0003       0:6:26   
   1760       0.4357       0.0459       0.4985       0.0199        9024        0.0001       0.9170       0.0668       0.0679       0.0003       0:6:28   
   1770       0.4249       0.0495       0.4972       0.0285        9270        0.0001       0.8053       0.0821       0.0925       0.0003       0:6:30   
   1780       0.4358       0.0445       0.5006       0.0190        8972        0.0001       0.8740       0.0682       0.0724       0.0003       0:6:32   
   1790       0.4129       0.0567       0.5086       0.0219        9337        0.0001       0.8624       0.0715       0.0765       0.0003       0:6:29   
   1800       0.4002       0.0446       0.5378       0.0174        9431        0.0001       0.9710       0.0635       0.0613       0.0003       0:6:31   
   1810       0.3926       0.0481       0.5430       0.0164        9550        0.0001       0.9542       0.0717       0.0699       0.0003       0:6:33   
   1820       0.4036       0.0471       0.5276       0.0216        9523        0.0001       0.9956       0.0734       0.0686       0.0003       0:6:35   
   1830       0.4073       0.0371       0.5324       0.0231        9347        0.0001       0.9422       0.0826       0.0806       0.0003       0:6:37   
   1840       0.4101       0.0391       0.5341       0.0168        9298        0.0001       0.9652       0.0725       0.0699       0.0003       0:6:39   
   1850       0.4076       0.0325       0.5367       0.0231        9375        0.0001       0.9813       0.0775       0.0732       0.0003       0:6:40   
   1860       0.4603       0.0161       0.5007       0.0229        8603        0.0001       0.9365       0.0667       0.0664       0.0003       0:6:42   
   1870       0.4651       0.0115       0.5050       0.0185        8421        0.0001       1.0280       0.0637       0.0583       0.0003       0:6:39   
   1880       0.4808       0.0107       0.4927       0.0158        8362        0.0001       0.9708       0.0574       0.0558       0.0003       0:6:41   
   1890       0.4703       0.0120       0.4991       0.0186        8412        0.0001       0.9531       0.0567       0.0562       0.0003       0:6:43   
   1900       0.4989       0.0162       0.4718       0.0131        8007        0.0001       1.0028       0.0464       0.0442       0.0003       0:6:45   
   1910       0.5135       0.0148       0.4547       0.0170        7827        0.0001       0.8677       0.0525       0.0571       0.0003       0:6:46   
   1920       0.5277       0.0105       0.4497       0.0120        7422        0.0001       1.1080       0.0576       0.0494       0.0003       0:6:44   
   1930       0.5073       0.0073       0.4757       0.0097        7856        0.0001       1.0803       0.0475       0.0421       0.0003       0:6:45   
   1940       0.4717       0.0089       0.5061       0.0134        8392        0.0001       0.9768       0.0511       0.0497       0.0003       0:6:47   
   1950       0.4452       0.0065       0.5316       0.0167        8778        0.0001       0.9297       0.0596       0.0602       0.0003       0:6:48   
   1960       0.4345       0.0048       0.5405       0.0202        8952        0.0001       0.9873       0.0698       0.0661       0.0003       0:6:46   
   1970       0.4542       0.0062       0.5205       0.0191        8709        0.0001       0.9633       0.0695       0.0673       0.0003       0:6:47   
   1980       0.4477       0.0053       0.5207       0.0262        8781        0.0001       0.8343       0.0706       0.0780       0.0003       0:6:49   
   1990       0.4155       0.0019       0.5581       0.0246        9276        0.0001       0.8927       0.0738       0.0764       0.0003       0:6:50   
   2000       0.4020       0.0021       0.5667       0.0291        9437        0.0001       0.9047       0.0813       0.0824       0.0003       0:6:52   
   2010       0.4227       0.0018       0.5525       0.0230        9239        0.0000       1.0612       0.0611       0.0544       0.0003       0:6:53   
   2020       0.4620       0.0012       0.5208       0.0159        8592        0.0000       0.9064       0.0503       0.0525       0.0003       0:6:50   
   2030       0.4312       0.0011       0.5514       0.0163        9115        0.0000       0.9312       0.0530       0.0539       0.0003       0:6:52   
   2040       0.4410       0.0014       0.5349       0.0227        8953        0.0000       1.0230       0.0581       0.0538       0.0003       0:6:53   
   2050       0.4306       0.0005       0.5460       0.0229        9115        0.0000       0.9969       0.0629       0.0594       0.0003       0:6:54   
   2060       0.3857       0.0014       0.5894       0.0235        9721        0.0000       0.8374       0.0585       0.0653       0.0003       0:6:56   
   2070       0.3843       0.0000       0.5943       0.0214        9861        0.0000       0.8605       0.0691       0.0744       0.0003       0:6:57   
   2080       0.3683       0.0013       0.6074       0.0230        9939        0.0000       0.9460       0.0567       0.0566       0.0003       0:6:58   
   2090       0.3675       0.0033       0.6090       0.0203        10013       0.0000       1.0060       0.0616       0.0577       0.0003       0:6:56   
