***********************************************
* GCTB 1.91                                   *
* Genome-wide Complex Trait Bayesian analysis *
* Author: Jian Zeng, Luke Lloyd-Jones         *
* MIT License                                 *
***********************************************

Analysis started: Tue Feb  5 09:06:53 2019

Options:

--sbayes R
--ldm ../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse
--pi 0.95,0.02,0.02,0.01
--gamma 0.0,0.01,0.1,1
--gwas-summary ../../ma/sim_5.ma
--out sim_5
--chain-length 10000
--burn-in 2000
--out-freq 10

Reading SNP info from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.info].
15919 SNPs to be included from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.info].
Reading GWAS summary data from [../../ma/sim_5.ma].
15919 matched SNPs in the GWAS summary data (in total 15938 SNPs).
15919 SNPs on 1 chromosomes are included.
Reading sparse LD matrix from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.bin]...
Per-SNP window size mean 4796.67 sd 1.48613e+06.
LD matrix diagnal mean 1.00391 sd 0.0523117.
Read LD matrix for 15919 SNPs (time used: 0:0:2).

Data summary:
                                             mean       sd
            GWAS SNP Phenotypic variance    1.002    0.052
                    GWAS SNP sample size      378        0
                         GWAS SNP effect    0.000    0.119
                             GWAS SNP SE    0.106    0.049
            MME left-hand-side diagonals  379.478   19.774
                     MME right-hand-side   -0.184   20.488
                    LD sampling variance    1.298    0.076
                                LD score   17.359   15.140

Approximate BayesR model fitted.
scale factor: 6.2818e-05
Fitting model assuming scaled genotypes 
MCMC launched ...
  Chain length: 10000 iterations
  Burn-in: 2000 iterations

   Iter         Pi1          Pi2          Pi3          Pi4        NnzSnp       SigmaSq      ResVar       GenVar         hsq       Rounding     TimeLeft  
    940       0.8147       0.1173       0.0284       0.0396        2974        0.0002       1.0092       0.1127       0.1005       0.0001       0:2:34   
    950       0.8239       0.1089       0.0281       0.0391        2769        0.0002       0.8430       0.1210       0.1255       0.0001       0:2:32   
    960       0.8165       0.1069       0.0311       0.0455        2949        0.0002       0.8405       0.1478       0.1495       0.0001       0:2:40   
    970       0.8028       0.1177       0.0259       0.0535        3095        0.0001       1.0490       0.1332       0.1126       0.0001       0:2:38   
    980       0.8080       0.1090       0.0235       0.0595        3007        0.0001       0.8627       0.1382       0.1381       0.0001       0:2:45   
    990       0.8142       0.0974       0.0340       0.0544        3110        0.0001       0.8614       0.1392       0.1392       0.0001       0:2:43   
   1000       0.8013       0.1054       0.0347       0.0585        3188        0.0001       0.8821       0.1503       0.1456       0.0001       0:2:42   
   1010       0.8032       0.1016       0.0366       0.0586        3162        0.0001       0.9079       0.1511       0.1427       0.0001       0:2:49   
   1020       0.7986       0.1003       0.0296       0.0715        3186        0.0001       0.7588       0.1744       0.1869       0.0001       0:2:47   
   1030       0.8142       0.0950       0.0231       0.0676        2990        0.0002       0.9093       0.1932       0.1752       0.0001       0:2:54   
   1040       0.8162       0.0892       0.0278       0.0668        2908        0.0002       0.9697       0.1712       0.1501       0.0001       0:2:52   
   1050       0.7969       0.1002       0.0386       0.0643        3258        0.0001       0.9753       0.1567       0.1384       0.0001       0:2:50   
   1060       0.8107       0.0848       0.0362       0.0683        3041        0.0001       0.7976       0.1710       0.1765       0.0001       0:2:57   
   1070       0.8308       0.0667       0.0334       0.0691        2757        0.0002       0.8294       0.1865       0.1836       0.0001       0:2:55   
   1080       0.8447       0.0612       0.0396       0.0545        2541        0.0002       0.9469       0.1573       0.1424       0.0001        0:3:1   
   1090       0.8366       0.0691       0.0441       0.0502        2538        0.0002       0.8283       0.1628       0.1643       0.0001       0:2:59   
   1100       0.8409       0.0673       0.0479       0.0440        2525        0.0002       0.9214       0.1479       0.1383       0.0001        0:3:6   
   1110       0.8397       0.0623       0.0434       0.0546        2515        0.0002       0.8726       0.1873       0.1767       0.0001        0:3:4   
   1120       0.8196       0.0618       0.0504       0.0682        2808        0.0002       0.8371       0.2246       0.2115       0.0001       0:3:10   
   1130       0.7997       0.0597       0.0610       0.0797        3188        0.0002       0.8414       0.1953       0.1884       0.0001        0:3:8   
   1140       0.8048       0.0327       0.0722       0.0903        3139        0.0001       0.7028       0.2152       0.2344       0.0001        0:3:6   
   1150       0.7806       0.0386       0.0849       0.0960        3445        0.0001       0.6947       0.2368       0.2542       0.0001       0:3:12   
   1160       0.7800       0.0490       0.0873       0.0837        3471        0.0001       0.8248       0.2061       0.1999       0.0001       0:3:10   
   1170       0.7836       0.0589       0.0780       0.0794        3507        0.0001       0.6710       0.1960       0.2261       0.0001       0:3:16   
   1180       0.7733       0.0639       0.0779       0.0850        3655        0.0002       0.8274       0.2117       0.2038       0.0001       0:3:14   
   1190       0.7575       0.0626       0.0698       0.1101        3946        0.0002       0.7762       0.3080       0.2841       0.0001       0:3:12   
   1200       0.7489       0.0630       0.0683       0.1198        3999        0.0001       0.8181       0.3136       0.2771       0.0001       0:3:18   
   1210       0.7617       0.0539       0.0687       0.1156        3816        0.0002       0.6954       0.3144       0.3113       0.0002       0:3:16   
   1220       0.7441       0.0559       0.0768       0.1232        3998        0.0002       0.9120       0.3075       0.2522       0.0002       0:3:21   
   1230       0.7419       0.0625       0.0794       0.1162        4140        0.0002       0.7908       0.3130       0.2836       0.0002       0:3:19   
   1240       0.7149       0.0701       0.0961       0.1188        4534        0.0001       0.8276       0.3085       0.2715       0.0002       0:3:24   
   1250       0.7068       0.0695       0.0955       0.1282        4645        0.0001       0.7110       0.3130       0.3057       0.0002       0:3:23   
   1260       0.6843       0.0786       0.1173       0.1197        5012        0.0002       0.8261       0.2952       0.2633       0.0002       0:3:28   
   1270       0.6982       0.0877       0.1123       0.1018        4865        0.0002       0.8301       0.2774       0.2505       0.0002       0:3:26   
   1280       0.6701       0.0941       0.1172       0.1185        5194        0.0002       0.7206       0.3194       0.3071       0.0002       0:3:31   
   1290       0.6789       0.0822       0.1160       0.1229        5164        0.0001       0.7773       0.3180       0.2903       0.0002       0:3:29   
   1300       0.6862       0.0707       0.1301       0.1131        4984        0.0001       0.7935       0.2469       0.2373       0.0002       0:3:34   
   1310       0.6756       0.0690       0.1256       0.1298        5036        0.0001       0.8908       0.3134       0.2603       0.0002       0:3:38   
   1320       0.6932       0.0713       0.1314       0.1041        4899        0.0001       0.9159       0.2533       0.2167       0.0002       0:3:37   
   1330       0.7050       0.0874       0.1120       0.0956        4652        0.0001       0.8968       0.1950       0.1786       0.0002       0:3:41   
   1340       0.7006       0.0765       0.1127       0.1101        4736        0.0001       0.7393       0.2659       0.2645       0.0002       0:3:39   
   1350       0.6901       0.0753       0.1251       0.1094        4911        0.0001       0.7668       0.2278       0.2290       0.0002       0:3:44   
   1360       0.6586       0.0892       0.1393       0.1129        5426        0.0001       0.8017       0.2270       0.2207       0.0002       0:3:42   
   1370       0.6601       0.0942       0.1377       0.1080        5424        0.0001       0.8490       0.2374       0.2186       0.0002       0:3:46   
   1380       0.6805       0.0864       0.1275       0.1056        5106        0.0001       0.7681       0.2446       0.2415       0.0002       0:3:44   
   1390       0.6825       0.0875       0.1304       0.0995        5082        0.0001       0.7063       0.2319       0.2472       0.0002       0:3:49   
   1400       0.6730       0.0866       0.1394       0.1009        5271        0.0001       0.8056       0.2429       0.2317       0.0002       0:3:47   
   1410       0.6818       0.0866       0.1296       0.1020        5086        0.0001       0.6346       0.2271       0.2636       0.0002       0:3:51   
   1420       0.6911       0.0871       0.1195       0.1023        4941        0.0001       0.8822       0.2185       0.1985       0.0002       0:3:55   
   1430       0.7009       0.0800       0.1186       0.1006        4710        0.0001       0.7602       0.2353       0.2363       0.0002       0:3:53   
   1440       0.6762       0.0851       0.1195       0.1192        5173        0.0001       0.8242       0.2176       0.2088       0.0002       0:3:57   
   1450       0.6522       0.0888       0.1221       0.1368        5529        0.0001       0.7089       0.2375       0.2509       0.0002       0:3:55   
   1460       0.6577       0.0996       0.1045       0.1382        5410        0.0001       0.6616       0.3070       0.3170       0.0002       0:3:59   
   1470       0.6571       0.0972       0.1045       0.1412        5297        0.0001       0.7859       0.3122       0.2843       0.0002       0:3:57   
   1480       0.6715       0.0950       0.1017       0.1318        5220        0.0001       0.6739       0.2418       0.2641       0.0002        0:4:1   
   1490       0.6787       0.0812       0.0974       0.1427        5064        0.0001       0.8097       0.2399       0.2285       0.0002        0:4:5   
   1500       0.6891       0.0701       0.1041       0.1366        4892        0.0001       0.9886       0.2453       0.1988       0.0002        0:4:3   
   1510       0.6968       0.0668       0.0998       0.1367        4846        0.0001       1.0167       0.2362       0.1885       0.0002        0:4:7   
   1520       0.7272       0.0564       0.0935       0.1230        4350        0.0001       0.9565       0.2294       0.1934       0.0002        0:4:5   
   1530       0.7472       0.0547       0.0815       0.1167        3968        0.0001       0.8303       0.2217       0.2108       0.0002        0:4:9   
   1540       0.7406       0.0486       0.0790       0.1317        4040        0.0001       0.9543       0.2345       0.1973       0.0002        0:4:7   
   1550       0.7491       0.0472       0.0694       0.1344        4015        0.0001       0.8210       0.1904       0.1883       0.0002       0:4:10   
   1560       0.7551       0.0501       0.0631       0.1318        3857        0.0001       0.8177       0.2026       0.1986       0.0002        0:4:8   
   1570       0.7599       0.0541       0.0616       0.1244        3810        0.0001       0.8317       0.1753       0.1741       0.0002       0:4:12   
   1580       0.7342       0.0628       0.0559       0.1472        4193        0.0001       0.8361       0.1677       0.1671       0.0002       0:4:10   
   1590       0.7489       0.0634       0.0521       0.1357        3988        0.0001       0.8046       0.1641       0.1694       0.0002       0:4:13   
   1600       0.7468       0.0781       0.0509       0.1241        4033        0.0001       0.8535       0.1622       0.1597       0.0002       0:4:12   
   1610       0.7203       0.0871       0.0475       0.1450        4466        0.0001       0.7690       0.1839       0.1930       0.0002       0:4:15   
   1620       0.6933       0.0863       0.0576       0.1628        4871        0.0001       0.7968       0.2065       0.2058       0.0002       0:4:13   
   1630       0.7126       0.0859       0.0467       0.1548        4578        0.0001       0.7383       0.2207       0.2301       0.0002       0:4:16   
   1640       0.6893       0.0933       0.0619       0.1556        4995        0.0001       0.7658       0.2084       0.2139       0.0002       0:4:14   
   1650       0.6817       0.0949       0.0628       0.1606        5015        0.0001       0.8772       0.1836       0.1731       0.0002       0:4:18   
   1660       0.6833       0.0936       0.0590       0.1642        5128        0.0001       0.7682       0.2092       0.2141       0.0002       0:4:16   
   1670       0.7086       0.1064       0.0520       0.1330        4715        0.0001       0.8278       0.1920       0.1883       0.0002       0:4:19   
   1680       0.7029       0.1074       0.0625       0.1271        4738        0.0001       0.8311       0.1746       0.1736       0.0002       0:4:17   
   1690       0.7058       0.1170       0.0604       0.1169        4618        0.0001       1.0338       0.1320       0.1133       0.0002       0:4:20   
   1700       0.6830       0.1304       0.0552       0.1315        5032        0.0001       0.7937       0.1390       0.1490       0.0002       0:4:18   
   1710       0.6812       0.1401       0.0479       0.1307        5029        0.0001       0.8625       0.1436       0.1427       0.0002       0:4:21   
   1720       0.7101       0.1377       0.0403       0.1119        4652        0.0001       0.8755       0.1203       0.1208       0.0002       0:4:19   
   1730       0.7232       0.1266       0.0410       0.1092        4389        0.0001       0.8849       0.1106       0.1111       0.0002       0:4:22   
   1740       0.7147       0.1537       0.0376       0.0939        4472        0.0001       0.8687       0.0963       0.0998       0.0002       0:4:21   
   1750       0.7250       0.1553       0.0349       0.0848        4337        0.0001       1.0474       0.0961       0.0841       0.0002       0:4:24   
   1760       0.7184       0.1590       0.0376       0.0851        4455        0.0001       0.8624       0.0899       0.0944       0.0002       0:4:22   
   1770       0.7062       0.1718       0.0465       0.0755        4712        0.0001       0.8728       0.0914       0.0948       0.0002       0:4:25   
   1780       0.7079       0.1693       0.0611       0.0616        4663        0.0001       1.0407       0.0821       0.0731       0.0002       0:4:23   
   1790       0.7180       0.1620       0.0561       0.0638        4526        0.0001       0.9510       0.0905       0.0869       0.0002       0:4:26   
   1800       0.7067       0.1711       0.0576       0.0647        4673        0.0001       0.8225       0.0898       0.0985       0.0002       0:4:28   
   1810       0.7185       0.1504       0.0533       0.0778        4434        0.0001       0.8453       0.1189       0.1233       0.0002       0:4:26   
   1820       0.7299       0.1536       0.0434       0.0731        4317        0.0001       0.8758       0.0939       0.0968       0.0002       0:4:29   
   1830       0.7150       0.1639       0.0468       0.0743        4593        0.0001       0.7506       0.1220       0.1398       0.0002       0:4:27   
   1840       0.6910       0.1722       0.0601       0.0767        4815        0.0001       0.9104       0.1255       0.1212       0.0002       0:4:30   
   1850       0.6812       0.1855       0.0685       0.0648        5050        0.0001       1.1191       0.1222       0.0984       0.0002       0:4:28   
   1860       0.6803       0.1793       0.0770       0.0634        5050        0.0001       0.7956       0.1036       0.1152       0.0002       0:4:31   
   1870       0.6816       0.1764       0.0925       0.0495        5069        0.0001       0.9423       0.1114       0.1057       0.0002       0:4:29   
   1880       0.6933       0.1650       0.0912       0.0505        4932        0.0001       0.9441       0.1005       0.0962       0.0002       0:4:32   
   1890       0.7007       0.1537       0.0800       0.0656        4759        0.0001       1.0137       0.1084       0.0966       0.0002       0:4:30   
   1900       0.7110       0.1599       0.0831       0.0460        4602        0.0001       0.9044       0.0758       0.0774       0.0002       0:4:32   
   1910       0.7332       0.1458       0.0708       0.0502        4216        0.0001       0.8170       0.0725       0.0816       0.0002       0:4:35   
   1920       0.7435       0.1408       0.0653       0.0504        4118        0.0001       0.9220       0.0882       0.0873       0.0002       0:4:33   
   1930       0.6947       0.1949       0.0709       0.0396        4829        0.0001       0.8748       0.0555       0.0597       0.0002       0:4:35   
   1940       0.6819       0.2201       0.0680       0.0299        5064        0.0001       0.9550       0.0493       0.0491       0.0002       0:4:34   
   1950       0.6596       0.2319       0.0783       0.0303        5400        0.0001       0.9160       0.0451       0.0469       0.0002       0:4:36   
   1960       0.6976       0.2128       0.0681       0.0216        4884        0.0001       1.0027       0.0345       0.0332       0.0002       0:4:34   
   1970       0.6665       0.2489       0.0605       0.0241        5338        0.0001       0.9492       0.0364       0.0369       0.0002       0:4:37   
   1980       0.6345       0.2680       0.0735       0.0239        5865        0.0001       0.9691       0.0413       0.0409       0.0002       0:4:35   
   1990       0.6205       0.2893       0.0668       0.0234        6019        0.0001       0.9688       0.0387       0.0384       0.0002       0:4:37   
   2000       0.6005       0.3042       0.0685       0.0268        6308        0.0001       0.9759       0.0366       0.0362       0.0002       0:4:36   
   2010       0.5979       0.3052       0.0706       0.0263        6382        0.0001       0.8852       0.0353       0.0384       0.0002       0:4:38   
   2020       0.6166       0.2901       0.0710       0.0223        6131        0.0001       1.0355       0.0461       0.0426       0.0002       0:4:40   
   2030       0.5989       0.3151       0.0672       0.0188        6375        0.0001       0.8288       0.0445       0.0509       0.0002       0:4:38   
   2040       0.6147       0.2793       0.0769       0.0291        6151        0.0001       0.9534       0.0614       0.0605       0.0002       0:4:40   
   2050       0.5968       0.2936       0.0859       0.0236        6321        0.0001       0.9085       0.0698       0.0713       0.0002       0:4:39   
   2060       0.5676       0.3035       0.0896       0.0394        6925        0.0001       0.9917       0.1015       0.0928       0.0002       0:4:41   
   2070       0.5967       0.2949       0.0737       0.0346        6436        0.0001       0.9187       0.0929       0.0918       0.0002       0:4:43   
   2080       0.6029       0.2874       0.0755       0.0342        6357        0.0001       0.9015       0.0802       0.0817       0.0002       0:4:45   
   2090       0.5979       0.2908       0.0801       0.0312        6514        0.0001       0.9796       0.0786       0.0743       0.0002       0:4:43   
   2100       0.6006       0.2848       0.0742       0.0404        6259        0.0001       0.8583       0.0781       0.0834       0.0002       0:4:45   
