***********************************************
* GCTB 1.91                                   *
* Genome-wide Complex Trait Bayesian analysis *
* Author: Jian Zeng, Luke Lloyd-Jones         *
* MIT License                                 *
***********************************************

Analysis started: Tue Feb  5 10:20:03 2019

Options:

--sbayes R
--ldm ../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse
--pi 0.95,0.02,0.02,0.01
--gamma 0.0,0.01,0.1,1
--gwas-summary ../../ma/sim_18.ma
--out sim_18
--chain-length 10000
--burn-in 2000
--out-freq 10

Reading SNP info from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.info].
15919 SNPs to be included from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.info].
Reading GWAS summary data from [../../ma/sim_18.ma].
15919 matched SNPs in the GWAS summary data (in total 15938 SNPs).
15919 SNPs on 1 chromosomes are included.
Reading sparse LD matrix from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.bin]...
Per-SNP window size mean 4796.67 sd 1.48613e+06.
LD matrix diagnal mean 1.00391 sd 0.0523117.
Read LD matrix for 15919 SNPs (time used: 0:0:2).

Data summary:
                                             mean       sd
            GWAS SNP Phenotypic variance    1.002    0.052
                    GWAS SNP sample size      378        0
                         GWAS SNP effect   -0.000    0.111
                             GWAS SNP SE    0.106    0.049
            MME left-hand-side diagonals  379.478   19.774
                     MME right-hand-side    0.522   18.754
                    LD sampling variance    1.298    0.076
                                LD score   17.359   15.140

Approximate BayesR model fitted.
scale factor: 6.2818e-05
Fitting model assuming scaled genotypes 
MCMC launched ...
  Chain length: 10000 iterations
  Burn-in: 2000 iterations

   Iter         Pi1          Pi2          Pi3          Pi4        NnzSnp       SigmaSq      ResVar       GenVar         hsq       Rounding     TimeLeft  
    940       0.9661       0.0064       0.0261       0.0014         541        0.0000       1.2167       0.0019       0.0016       0.0000       0:1:55   
    950       0.9566       0.0098       0.0300       0.0036         667        0.0000       1.0171       0.0033       0.0032       0.0000       0:1:54   
    960       0.9400       0.0164       0.0421       0.0015         972        0.0000       0.9746       0.0035       0.0036       0.0000        0:2:2   
    970       0.9229       0.0188       0.0555       0.0027        1181        0.0001       0.9932       0.0073       0.0073       0.0000        0:2:1   
    980       0.9101       0.0208       0.0671       0.0019        1393        0.0001       1.1337       0.0080       0.0070       0.0000       0:1:59   
    990       0.9081       0.0187       0.0692       0.0040        1437        0.0001       1.0705       0.0101       0.0094       0.0000       0:1:58   
   1000       0.9096       0.0110       0.0738       0.0055        1413        0.0001       0.8917       0.0138       0.0152       0.0000       0:1:57   
   1010       0.9145       0.0225       0.0568       0.0062        1402        0.0001       0.9139       0.0189       0.0203       0.0000        0:2:4   
   1020       0.9049       0.0186       0.0712       0.0053        1540        0.0001       0.9714       0.0167       0.0169       0.0000        0:2:3   
   1030       0.8948       0.0230       0.0777       0.0046        1675        0.0001       1.0672       0.0121       0.0112       0.0000        0:2:1   
   1040       0.9006       0.0267       0.0671       0.0057        1609        0.0001       1.0104       0.0113       0.0110       0.0000        0:2:0   
   1050       0.8761       0.0275       0.0900       0.0063        1998        0.0001       0.9656       0.0156       0.0159       0.0000        0:2:7   
   1060       0.8562       0.0365       0.0979       0.0094        2276        0.0001       0.9292       0.0263       0.0276       0.0000        0:2:6   
   1070       0.8598       0.0312       0.1008       0.0081        2225        0.0001       0.9033       0.0244       0.0264       0.0000        0:2:5   
   1080       0.8718       0.0325       0.0832       0.0124        2089        0.0001       0.9672       0.0236       0.0238       0.0000       0:2:12   
   1090       0.8684       0.0377       0.0826       0.0113        2019        0.0001       1.0651       0.0221       0.0203       0.0000       0:2:10   
   1100       0.8543       0.0374       0.0925       0.0159        2378        0.0001       0.9644       0.0264       0.0266       0.0000        0:2:9   
   1110       0.8591       0.0392       0.0873       0.0144        2229        0.0001       1.0821       0.0309       0.0278       0.0001       0:2:16   
   1120       0.8365       0.0446       0.1001       0.0187        2589        0.0001       0.9397       0.0431       0.0438       0.0001       0:2:14   
   1130       0.8323       0.0450       0.0959       0.0269        2714        0.0001       0.9947       0.0636       0.0601       0.0001       0:2:13   
   1140       0.8084       0.0389       0.1153       0.0375        2990        0.0001       1.0071       0.0769       0.0709       0.0001       0:2:19   
   1150       0.8062       0.0466       0.1071       0.0400        3169        0.0001       0.9589       0.0777       0.0750       0.0001       0:2:18   
   1160       0.7910       0.0668       0.1102       0.0321        3397        0.0001       0.8508       0.0759       0.0819       0.0001       0:2:24   
   1170       0.8047       0.0632       0.1009       0.0311        3194        0.0001       0.8871       0.0670       0.0703       0.0001       0:2:23   
   1180       0.7905       0.0646       0.1147       0.0302        3334        0.0001       0.9959       0.0533       0.0508       0.0001       0:2:29   
   1190       0.7791       0.0652       0.1230       0.0327        3613        0.0001       0.9250       0.0650       0.0657       0.0001       0:2:28   
   1200       0.7490       0.0793       0.1368       0.0349        3939        0.0001       0.9147       0.0576       0.0592       0.0001       0:2:26   
   1210       0.7474       0.0695       0.1504       0.0326        4057        0.0001       1.0116       0.0608       0.0567       0.0001       0:2:32   
   1220       0.7232       0.0751       0.1687       0.0331        4338        0.0001       1.0922       0.0655       0.0566       0.0001       0:2:38   
   1230       0.7344       0.0786       0.1532       0.0337        4241        0.0001       1.0147       0.0543       0.0508       0.0001       0:2:36   
   1240       0.7034       0.1000       0.1661       0.0306        4786        0.0001       0.9327       0.0532       0.0540       0.0001       0:2:42   
   1250       0.6982       0.0948       0.1741       0.0329        4814        0.0001       0.8783       0.0617       0.0656       0.0001       0:2:41   
   1260       0.6633       0.1015       0.2060       0.0292        5421        0.0001       1.0276       0.0619       0.0569       0.0001       0:2:46   
   1270       0.6564       0.1021       0.2069       0.0347        5514        0.0001       0.9626       0.0619       0.0604       0.0001       0:2:44   
   1280       0.6410       0.0945       0.2330       0.0314        5661        0.0001       0.9439       0.0626       0.0622       0.0001       0:2:50   
   1290       0.6201       0.1026       0.2485       0.0288        6055        0.0001       0.9502       0.0637       0.0629       0.0001       0:2:55   
   1300       0.6330       0.0976       0.2475       0.0219        5752        0.0001       0.9391       0.0604       0.0604       0.0001       0:2:54   
   1310       0.6150       0.0943       0.2647       0.0260        6053        0.0001       0.8038       0.0700       0.0802       0.0002       0:2:59   
   1320       0.6119       0.0916       0.2730       0.0235        6187        0.0001       0.8074       0.0771       0.0872       0.0002        0:3:4   
   1330       0.6075       0.0976       0.2728       0.0221        6099        0.0001       0.8739       0.0806       0.0845       0.0002        0:3:2   
   1340       0.6043       0.0957       0.2835       0.0165        6276        0.0001       0.8715       0.0810       0.0851       0.0002        0:3:7   
   1350       0.5849       0.0984       0.2970       0.0197        6651        0.0001       0.8192       0.0912       0.1001       0.0002       0:3:12   
   1360       0.5738       0.1100       0.2915       0.0247        6827        0.0001       0.8875       0.1100       0.1103       0.0002       0:3:16   
   1370       0.5854       0.0872       0.2981       0.0293        6562        0.0001       0.8021       0.1117       0.1222       0.0002       0:3:15   
   1380       0.6111       0.0717       0.2902       0.0270        6070        0.0001       1.1525       0.1131       0.0893       0.0002       0:3:19   
   1390       0.6113       0.0741       0.2918       0.0228        6131        0.0001       0.8516       0.1001       0.1052       0.0002       0:3:24   
   1400       0.6346       0.0708       0.2803       0.0142        5814        0.0001       0.9100       0.0891       0.0892       0.0002       0:3:22   
   1410       0.6205       0.0725       0.2946       0.0123        6009        0.0001       0.9015       0.0932       0.0937       0.0002       0:3:27   
   1420       0.6207       0.0685       0.3019       0.0088        6010        0.0002       0.9199       0.1025       0.1002       0.0002       0:3:31   
   1430       0.5988       0.0786       0.3124       0.0102        6335        0.0002       0.8879       0.0966       0.0981       0.0002       0:3:29   
   1440       0.6140       0.0741       0.3066       0.0053        6280        0.0002       0.9066       0.0945       0.0944       0.0002       0:3:34   
   1450       0.5840       0.0690       0.3394       0.0077        6639        0.0001       1.0635       0.0936       0.0809       0.0002       0:3:38   
   1460       0.6078       0.0666       0.3191       0.0066        6248        0.0001       0.9318       0.0803       0.0793       0.0002       0:3:36   
   1470       0.6245       0.0754       0.2950       0.0050        5955        0.0001       1.0025       0.0776       0.0718       0.0002       0:3:40   
   1480       0.6100       0.0889       0.2976       0.0034        6129        0.0001       0.9216       0.0733       0.0737       0.0002       0:3:44   
   1490       0.6256       0.0763       0.2969       0.0012        6001        0.0001       0.9910       0.0685       0.0647       0.0002       0:3:42   
   1500       0.6612       0.0667       0.2695       0.0026        5424        0.0002       1.0683       0.0710       0.0624       0.0002       0:3:46   
   1510       0.6688       0.0505       0.2792       0.0014        5268        0.0002       1.0958       0.0743       0.0635       0.0002       0:3:50   
   1520       0.6793       0.0545       0.2636       0.0026        5086        0.0002       0.9854       0.0834       0.0780       0.0002       0:3:48   
   1530       0.6868       0.0616       0.2480       0.0036        4872        0.0002       0.8822       0.0789       0.0821       0.0002       0:3:52   
   1540       0.6649       0.0741       0.2576       0.0033        5359        0.0001       0.9323       0.0725       0.0721       0.0002       0:3:56   
   1550       0.6637       0.0790       0.2561       0.0012        5339        0.0002       0.8839       0.0724       0.0758       0.0002       0:3:54   
   1560       0.6791       0.0733       0.2465       0.0010        5126        0.0002       1.0299       0.0711       0.0646       0.0002       0:3:58   
   1570       0.6941       0.0686       0.2340       0.0033        4872        0.0002       1.0051       0.0769       0.0711       0.0002       0:3:56   
   1580       0.6950       0.0789       0.2194       0.0068        4956        0.0001       0.9831       0.0694       0.0659       0.0002       0:3:59   
   1590       0.6926       0.0712       0.2294       0.0067        4870        0.0001       0.9976       0.0587       0.0556       0.0002       0:3:58   
   1600       0.6777       0.0879       0.2273       0.0071        5101        0.0001       0.9236       0.0662       0.0669       0.0002        0:4:1   
   1610       0.6606       0.0926       0.2382       0.0086        5428        0.0001       0.8504       0.0765       0.0826       0.0002        0:4:4   
   1620       0.6282       0.0959       0.2686       0.0072        5913        0.0002       0.9291       0.0893       0.0877       0.0002        0:4:3   
   1630       0.6267       0.1003       0.2625       0.0105        5935        0.0001       0.9836       0.0955       0.0885       0.0002        0:4:6   
   1640       0.5868       0.1111       0.2862       0.0159        6516        0.0001       0.9826       0.0886       0.0827       0.0002        0:4:9   
   1650       0.5776       0.1368       0.2677       0.0180        6789        0.0001       0.9545       0.0777       0.0753       0.0002        0:4:7   
   1660       0.5795       0.1373       0.2747       0.0086        6670        0.0001       0.9621       0.0640       0.0624       0.0002       0:4:11   
   1670       0.6077       0.1397       0.2476       0.0050        6262        0.0001       0.8865       0.0558       0.0593       0.0002       0:4:14   
   1680       0.6165       0.1233       0.2586       0.0016        6057        0.0001       0.8987       0.0486       0.0513       0.0002       0:4:12   
   1690       0.6378       0.1154       0.2441       0.0027        5698        0.0001       0.9499       0.0526       0.0524       0.0002       0:4:15   
   1700       0.6355       0.1207       0.2402       0.0036        5841        0.0001       0.9262       0.0500       0.0512       0.0002       0:4:18   
   1710       0.6431       0.1224       0.2307       0.0037        5749        0.0001       0.8919       0.0537       0.0568       0.0002       0:4:16   
   1720       0.6191       0.1518       0.2276       0.0015        6148        0.0001       0.8506       0.0468       0.0521       0.0002       0:4:19   
   1730       0.6375       0.1584       0.2038       0.0002        5751        0.0001       1.0530       0.0405       0.0371       0.0002       0:4:22   
   1740       0.6436       0.1689       0.1874       0.0001        5665        0.0001       0.9195       0.0327       0.0343       0.0002       0:4:21   
   1750       0.6313       0.1947       0.1738       0.0002        5898        0.0001       0.9950       0.0322       0.0314       0.0002       0:4:24   
   1760       0.6397       0.1638       0.1958       0.0007        5629        0.0001       1.0643       0.0430       0.0388       0.0002       0:4:26   
   1770       0.6201       0.1659       0.2139       0.0001        5990        0.0001       0.9228       0.0439       0.0454       0.0002       0:4:25   
   1780       0.6412       0.1419       0.2158       0.0011        5695        0.0001       0.9830       0.0511       0.0494       0.0002       0:4:27   
   1790       0.6284       0.1479       0.2220       0.0018        5983        0.0001       0.9551       0.0550       0.0544       0.0002       0:4:26   
   1800       0.6332       0.1621       0.2045       0.0001        5888        0.0001       0.8307       0.0420       0.0481       0.0002       0:4:28   
   1810       0.6181       0.1724       0.2091       0.0004        6117        0.0001       0.9203       0.0397       0.0414       0.0002       0:4:31   
   1820       0.6328       0.1810       0.1841       0.0022        5862        0.0001       1.0463       0.0481       0.0439       0.0002       0:4:34   
   1830       0.6174       0.1690       0.2096       0.0040        6064        0.0001       0.8792       0.0606       0.0645       0.0002       0:4:32   
   1840       0.6146       0.1756       0.2038       0.0060        6106        0.0001       0.8931       0.0675       0.0703       0.0002       0:4:34   
   1850       0.6061       0.1830       0.2014       0.0095        6207        0.0001       0.9532       0.0699       0.0683       0.0002       0:4:37   
   1860       0.6080       0.1974       0.1806       0.0140        6225        0.0001       1.1334       0.0715       0.0593       0.0002       0:4:35   
   1870       0.6310       0.1840       0.1777       0.0073        5959        0.0001       0.9304       0.0602       0.0608       0.0002       0:4:38   
   1880       0.6058       0.1998       0.1843       0.0102        6175        0.0001       1.0703       0.0587       0.0520       0.0002       0:4:36   
   1890       0.6128       0.2027       0.1699       0.0146        6259        0.0001       0.9854       0.0710       0.0672       0.0002       0:4:38   
   1900       0.6199       0.2048       0.1655       0.0098        5997        0.0001       0.8158       0.0680       0.0770       0.0002       0:4:41   
   1910       0.6243       0.2017       0.1636       0.0103        5917        0.0001       1.1117       0.0607       0.0518       0.0002       0:4:43   
   1920       0.6231       0.1836       0.1810       0.0122        5972        0.0001       0.9387       0.0665       0.0662       0.0002       0:4:41   
   1930       0.6071       0.1792       0.2063       0.0074        6171        0.0001       1.0509       0.0546       0.0494       0.0002       0:4:44   
   1940       0.6056       0.1820       0.2047       0.0077        6280        0.0001       0.9288       0.0525       0.0535       0.0002       0:4:46   
   1950       0.6133       0.1664       0.2172       0.0031        6223        0.0001       0.9950       0.0436       0.0420       0.0002       0:4:44   
   1960       0.6449       0.1700       0.1825       0.0025        5732        0.0001       0.9835       0.0368       0.0360       0.0002       0:4:47   
   1970       0.6551       0.1734       0.1702       0.0012        5623        0.0001       0.9765       0.0336       0.0332       0.0002       0:4:49   
   1980       0.6344       0.1721       0.1884       0.0051        5840        0.0001       1.0001       0.0419       0.0402       0.0002       0:4:47   
   1990       0.5946       0.1887       0.2101       0.0066        6466        0.0001       0.8895       0.0429       0.0460       0.0002       0:4:49   
   2000       0.6189       0.1814       0.1952       0.0045        6185        0.0001       0.9335       0.0425       0.0435       0.0002       0:4:48   
   2010       0.6413       0.1862       0.1706       0.0019        5715        0.0001       1.0070       0.0402       0.0384       0.0002       0:4:50   
   2020       0.6492       0.1884       0.1602       0.0022        5616        0.0001       1.0199       0.0403       0.0381       0.0002       0:4:52   
   2030       0.6699       0.1805       0.1495       0.0000        5207        0.0001       0.9169       0.0361       0.0379       0.0002       0:4:50   
   2040       0.6651       0.1770       0.1555       0.0024        5361        0.0001       0.9466       0.0425       0.0430       0.0002       0:4:48   
   2050       0.6304       0.1895       0.1764       0.0038        5899        0.0001       0.9304       0.0507       0.0517       0.0002       0:4:50   
   2060       0.6242       0.1715       0.1956       0.0088        6015        0.0001       0.9560       0.0553       0.0547       0.0002       0:4:49   
   2070       0.6319       0.1571       0.2044       0.0066        5735        0.0001       0.9189       0.0609       0.0621       0.0002       0:4:51   
   2080       0.6504       0.1490       0.1961       0.0045        5622        0.0001       1.0321       0.0566       0.0520       0.0002       0:4:49   
   2090       0.6260       0.1560       0.2154       0.0027        5930        0.0001       0.9970       0.0497       0.0474       0.0002       0:4:51   
   2100       0.6144       0.1631       0.2168       0.0056        6131        0.0001       0.8932       0.0613       0.0642       0.0002       0:4:53   
