***********************************************
* GCTB 1.91                                   *
* Genome-wide Complex Trait Bayesian analysis *
* Author: Jian Zeng, Luke Lloyd-Jones         *
* MIT License                                 *
***********************************************

Analysis started: Tue Feb  5 09:06:53 2019

Options:

--sbayes R
--ldm ../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse
--pi 0.95,0.02,0.02,0.01
--gamma 0.0,0.01,0.1,1
--gwas-summary ../../ma/sim_4.ma
--out sim_4
--chain-length 10000
--burn-in 2000
--out-freq 10

Reading SNP info from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.info].
15919 SNPs to be included from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.info].
Reading GWAS summary data from [../../ma/sim_4.ma].
15919 matched SNPs in the GWAS summary data (in total 15938 SNPs).
15919 SNPs on 1 chromosomes are included.
Reading sparse LD matrix from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.bin]...
Per-SNP window size mean 4796.67 sd 1.48613e+06.
LD matrix diagnal mean 1.00391 sd 0.0523117.
Read LD matrix for 15919 SNPs (time used: 0:0:2).

Data summary:
                                             mean       sd
            GWAS SNP Phenotypic variance    1.002    0.052
                    GWAS SNP sample size      378        0
                         GWAS SNP effect   -0.000    0.119
                             GWAS SNP SE    0.106    0.049
            MME left-hand-side diagonals  379.478   19.774
                     MME right-hand-side   -0.159   19.976
                    LD sampling variance    1.298    0.076
                                LD score   17.359   15.140

Approximate BayesR model fitted.
scale factor: 6.2818e-05
Fitting model assuming scaled genotypes 
MCMC launched ...
  Chain length: 10000 iterations
  Burn-in: 2000 iterations

   Iter         Pi1          Pi2          Pi3          Pi4        NnzSnp       SigmaSq      ResVar       GenVar         hsq       Rounding     TimeLeft  
    710       0.8975       0.0086       0.0884       0.0055        1627        0.0001       1.0403       0.0147       0.0140       0.0001       0:2:23   
    720       0.9034       0.0066       0.0817       0.0083        1473        0.0001       1.0492       0.0159       0.0149       0.0001       0:2:21   
    730       0.9149       0.0064       0.0711       0.0076        1313        0.0001       0.9107       0.0116       0.0126       0.0001       0:2:19   
    740       0.9107       0.0096       0.0754       0.0043        1436        0.0001       0.9934       0.0107       0.0107       0.0001       0:2:30   
    750       0.9057       0.0110       0.0731       0.0102        1483        0.0001       0.8796       0.0126       0.0142       0.0001       0:2:28   
    760       0.9000       0.0147       0.0802       0.0051        1535        0.0001       0.9619       0.0130       0.0133       0.0001       0:2:25   
    770       0.9056       0.0096       0.0785       0.0062        1532        0.0001       0.9525       0.0139       0.0143       0.0001       0:2:23   
    780       0.8891       0.0149       0.0890       0.0070        1756        0.0001       0.9613       0.0159       0.0163       0.0001       0:2:33   
    790       0.8798       0.0149       0.1006       0.0047        1983        0.0000       1.1352       0.0107       0.0093       0.0001       0:2:31   
    800       0.8703       0.0221       0.1033       0.0043        2101        0.0001       0.9732       0.0137       0.0139       0.0001       0:2:29   
    810       0.8765       0.0202       0.0999       0.0034        1921        0.0001       1.0254       0.0126       0.0122       0.0001       0:2:38   
    820       0.8732       0.0265       0.0923       0.0079        2066        0.0001       1.0243       0.0184       0.0177       0.0001       0:2:36   
    830       0.8645       0.0340       0.0967       0.0048        2137        0.0001       0.9408       0.0179       0.0187       0.0001       0:2:34   
    840       0.8561       0.0419       0.0955       0.0065        2342        0.0001       0.9638       0.0150       0.0153       0.0001       0:2:32   
    850       0.8649       0.0492       0.0839       0.0019        2145        0.0001       0.9664       0.0096       0.0098       0.0001       0:2:41   
    860       0.8497       0.0569       0.0916       0.0018        2328        0.0001       1.0615       0.0130       0.0121       0.0001       0:2:39   
    870       0.8646       0.0530       0.0814       0.0010        2182        0.0001       0.9112       0.0095       0.0103       0.0001       0:2:37   
    880       0.8634       0.0448       0.0888       0.0031        2117        0.0001       1.0169       0.0116       0.0112       0.0001       0:2:45   
    890       0.8607       0.0431       0.0932       0.0031        2232        0.0001       0.8639       0.0144       0.0164       0.0001       0:2:43   
    900       0.8477       0.0420       0.1078       0.0024        2392        0.0001       1.0582       0.0182       0.0169       0.0001       0:2:41   
    910       0.8435       0.0346       0.1197       0.0022        2463        0.0001       0.8990       0.0142       0.0155       0.0001       0:2:49   
    920       0.8248       0.0340       0.1389       0.0023        2788        0.0001       0.9125       0.0182       0.0196       0.0001       0:2:47   
    930       0.8232       0.0187       0.1555       0.0026        2656        0.0001       1.0911       0.0148       0.0134       0.0001       0:2:55   
    940       0.8131       0.0140       0.1689       0.0040        2946        0.0000       0.8901       0.0162       0.0179       0.0001       0:2:53   
    950       0.8402       0.0104       0.1438       0.0057        2666        0.0000       0.9080       0.0162       0.0176       0.0001       0:2:51   
    960       0.8154       0.0119       0.1609       0.0118        2923        0.0001       0.9676       0.0255       0.0256       0.0001       0:2:58   
    970       0.8072       0.0123       0.1674       0.0131        3129        0.0000       0.9723       0.0229       0.0230       0.0001       0:2:56   
    980       0.8097       0.0154       0.1581       0.0167        3038        0.0001       0.8948       0.0259       0.0281       0.0001       0:2:54   
    990       0.8008       0.0115       0.1777       0.0100        3117        0.0000       1.0772       0.0221       0.0201       0.0001        0:3:2   
   1000       0.7929       0.0072       0.1950       0.0048        3301        0.0000       1.0953       0.0190       0.0170       0.0001        0:3:0   
   1010       0.7818       0.0043       0.2082       0.0057        3509        0.0000       0.9633       0.0211       0.0215       0.0001        0:3:6   
   1020       0.7962       0.0018       0.1925       0.0094        3176        0.0000       0.9252       0.0236       0.0248       0.0001        0:3:4   
   1030       0.8100       0.0001       0.1829       0.0069        3138        0.0000       1.0269       0.0186       0.0178       0.0001       0:3:11   
   1040       0.8144       0.0029       0.1739       0.0088        2923        0.0001       0.9911       0.0211       0.0208       0.0001        0:3:9   
   1050       0.7920       0.0034       0.1973       0.0072        3258        0.0001       1.0044       0.0267       0.0259       0.0001        0:3:7   
   1060       0.7961       0.0038       0.1880       0.0121        3221        0.0001       1.0327       0.0338       0.0317       0.0001       0:3:13   
   1070       0.7870       0.0103       0.1932       0.0095        3366        0.0001       0.9849       0.0361       0.0353       0.0001       0:3:11   
   1080       0.8007       0.0115       0.1763       0.0115        3180        0.0001       0.8453       0.0323       0.0368       0.0001       0:3:18   
   1090       0.8030       0.0116       0.1690       0.0164        3086        0.0001       1.0344       0.0323       0.0302       0.0001       0:3:16   
   1100       0.8105       0.0095       0.1584       0.0216        3038        0.0001       0.9642       0.0401       0.0399       0.0001       0:3:14   
   1110       0.8123       0.0106       0.1560       0.0211        3052        0.0001       0.9354       0.0464       0.0473       0.0001       0:3:20   
   1120       0.7943       0.0139       0.1641       0.0277        3367        0.0001       0.8733       0.0793       0.0832       0.0001       0:3:18   
   1130       0.7782       0.0164       0.1693       0.0361        3596        0.0001       0.8976       0.1084       0.1078       0.0001       0:3:24   
   1140       0.7732       0.0204       0.1610       0.0454        3561        0.0001       0.7886       0.1160       0.1282       0.0001       0:3:22   
   1150       0.7652       0.0240       0.1495       0.0614        3629        0.0001       0.9824       0.1412       0.1257       0.0001       0:3:27   
   1160       0.7525       0.0338       0.1691       0.0446        3884        0.0001       0.8572       0.1184       0.1214       0.0001       0:3:25   
   1170       0.7620       0.0341       0.1577       0.0462        3681        0.0001       0.9244       0.1189       0.1140       0.0001       0:3:31   
   1180       0.7533       0.0430       0.1597       0.0440        3901        0.0001       0.8750       0.1003       0.1028       0.0001       0:3:29   
   1190       0.7063       0.0507       0.1835       0.0595        4633        0.0001       0.8123       0.1368       0.1441       0.0001       0:3:34   
   1200       0.6877       0.0476       0.2072       0.0576        4982        0.0001       0.9283       0.0959       0.0936       0.0001       0:3:32   
   1210       0.6895       0.0480       0.1907       0.0718        4865        0.0001       0.8449       0.1292       0.1326       0.0002       0:3:37   
   1220       0.6692       0.0523       0.1966       0.0819        5314        0.0001       0.8773       0.1630       0.1567       0.0002       0:3:35   
   1230       0.6674       0.0440       0.1905       0.0981        5288        0.0001       0.8049       0.1745       0.1781       0.0002       0:3:41   
   1240       0.6665       0.0402       0.1967       0.0965        5380        0.0001       0.8311       0.1876       0.1841       0.0002       0:3:46   
   1250       0.6781       0.0475       0.1887       0.0856        5203        0.0001       0.7864       0.1938       0.1978       0.0002       0:3:44   
   1260       0.6737       0.0450       0.2151       0.0662        5307        0.0001       0.9468       0.1535       0.1395       0.0002       0:3:48   
   1270       0.6840       0.0431       0.2045       0.0684        4965        0.0001       0.8797       0.1651       0.1580       0.0002       0:3:46   
   1280       0.6706       0.0319       0.2043       0.0932        5178        0.0001       0.7690       0.1990       0.2056       0.0002       0:3:51   
   1290       0.6796       0.0298       0.1953       0.0954        5185        0.0001       0.9325       0.2052       0.1804       0.0002       0:3:49   
   1300       0.6861       0.0233       0.1982       0.0924        4982        0.0001       0.7698       0.1891       0.1972       0.0002       0:3:54   
   1310       0.7019       0.0145       0.1911       0.0926        4775        0.0001       0.8932       0.1881       0.1739       0.0002       0:3:58   
   1320       0.6919       0.0119       0.2158       0.0804        4897        0.0001       0.8771       0.1815       0.1715       0.0002       0:3:56   
   1330       0.6769       0.0077       0.2382       0.0772        5181        0.0001       0.9790       0.1941       0.1655       0.0002        0:4:1   
   1340       0.6472       0.0054       0.2717       0.0757        5601        0.0001       0.7818       0.1978       0.2019       0.0002       0:3:59   
   1350       0.6405       0.0050       0.2924       0.0620        5685        0.0001       0.9073       0.1995       0.1802       0.0002        0:4:3   
   1360       0.6167       0.0051       0.3157       0.0625        6023        0.0001       0.7758       0.2266       0.2260       0.0002        0:4:7   
   1370       0.6149       0.0082       0.3204       0.0564        6065        0.0002       0.8489       0.1991       0.1900       0.0002        0:4:5   
   1380       0.6178       0.0111       0.3151       0.0559        6094        0.0001       0.8214       0.1760       0.1765       0.0002        0:4:9   
   1390       0.5992       0.0106       0.3286       0.0615        6333        0.0001       0.9938       0.1492       0.1305       0.0002        0:4:7   
   1400       0.6219       0.0087       0.3181       0.0513        6075        0.0001       0.9089       0.1771       0.1631       0.0002       0:4:11   
   1410       0.6387       0.0075       0.3001       0.0537        5678        0.0001       0.8053       0.1761       0.1795       0.0002       0:4:15   
   1420       0.6512       0.0064       0.2862       0.0562        5729        0.0001       0.8124       0.1522       0.1577       0.0002       0:4:19   
   1430       0.6300       0.0114       0.2908       0.0678        5928        0.0001       0.7742       0.1547       0.1666       0.0002       0:4:17   
   1440       0.6213       0.0133       0.2917       0.0736        5978        0.0001       0.8314       0.1622       0.1632       0.0002       0:4:21   
   1450       0.6165       0.0148       0.2893       0.0793        6102        0.0001       0.8473       0.1765       0.1724       0.0002       0:4:19   
   1460       0.6093       0.0190       0.2958       0.0760        6288        0.0001       0.8895       0.1859       0.1729       0.0002       0:4:23   
   1470       0.6028       0.0270       0.2882       0.0820        6265        0.0001       0.9450       0.1730       0.1547       0.0002       0:4:26   
   1480       0.5836       0.0373       0.3008       0.0783        6644        0.0001       0.9296       0.1669       0.1522       0.0002       0:4:24   
   1490       0.6107       0.0353       0.2621       0.0919        6207        0.0001       0.8416       0.1659       0.1647       0.0002       0:4:28   
   1500       0.6364       0.0319       0.2413       0.0903        5753        0.0001       0.7781       0.1469       0.1588       0.0002       0:4:32   
   1510       0.6154       0.0345       0.2601       0.0900        6118        0.0001       0.9081       0.1645       0.1534       0.0002       0:4:35   
   1520       0.6368       0.0409       0.2353       0.0870        5755        0.0001       0.7533       0.1437       0.1602       0.0002       0:4:33   
   1530       0.6252       0.0515       0.2321       0.0912        5996        0.0001       0.8397       0.1565       0.1571       0.0002       0:4:36   
   1540       0.6086       0.0483       0.2591       0.0839        6245        0.0001       0.8254       0.1229       0.1296       0.0002       0:4:34   
   1550       0.6139       0.0421       0.2599       0.0841        6177        0.0001       0.8422       0.1291       0.1330       0.0002       0:4:38   
   1560       0.6051       0.0471       0.2792       0.0686        6299        0.0001       0.9134       0.1096       0.1071       0.0002       0:4:41   
   1570       0.5977       0.0479       0.2962       0.0582        6475        0.0001       0.9527       0.1050       0.0993       0.0002       0:4:39   
   1580       0.5823       0.0534       0.2989       0.0654        6546        0.0001       0.8534       0.0975       0.1025       0.0002       0:4:42   
   1590       0.5825       0.0569       0.2908       0.0698        6623        0.0001       0.9798       0.1055       0.0972       0.0002       0:4:45   
   1600       0.5714       0.0720       0.2977       0.0588        6899        0.0001       0.9845       0.0937       0.0869       0.0002       0:4:43   
   1610       0.5307       0.0743       0.3313       0.0637        7357        0.0001       0.9284       0.0948       0.0926       0.0002       0:4:46   
   1620       0.5228       0.0791       0.3379       0.0603        7566        0.0001       0.9390       0.0936       0.0906       0.0002       0:4:49   
   1630       0.5150       0.0829       0.3452       0.0569        7651        0.0001       0.9590       0.0877       0.0838       0.0002       0:4:52   
   1640       0.4924       0.0757       0.3637       0.0683        8031        0.0001       0.9209       0.1119       0.1084       0.0002       0:4:55   
   1650       0.4697       0.0572       0.3943       0.0787        8427        0.0001       0.7698       0.1333       0.1476       0.0002       0:4:53   
   1660       0.4773       0.0525       0.4002       0.0700        8302        0.0001       0.8247       0.1286       0.1349       0.0002       0:4:56   
   1670       0.4922       0.0512       0.4016       0.0550        8102        0.0001       0.9804       0.1034       0.0954       0.0002       0:4:59   
   1680       0.4710       0.0751       0.4050       0.0489        8353        0.0001       0.8616       0.0898       0.0944       0.0002        0:5:2   
   1690       0.4720       0.0882       0.3871       0.0527        8382        0.0001       0.9491       0.0912       0.0877       0.0002        0:5:4   
   1700       0.4886       0.0716       0.3810       0.0588        8196        0.0001       0.9993       0.1119       0.1007       0.0002        0:5:2   
   1710       0.5105       0.0640       0.3726       0.0530        7820        0.0001       0.9928       0.1018       0.0930       0.0002        0:5:5   
   1720       0.5116       0.0710       0.3787       0.0387        7830        0.0001       0.8964       0.0785       0.0806       0.0002        0:5:8   
   1730       0.5169       0.0784       0.3568       0.0479        7688        0.0001       0.8369       0.0778       0.0850       0.0002       0:5:10   
   1740       0.5233       0.0813       0.3451       0.0503        7636        0.0001       0.8602       0.0786       0.0837       0.0002       0:5:13   
   1750       0.5101       0.0672       0.3795       0.0433        7734        0.0001       0.8884       0.0786       0.0813       0.0002       0:5:11   
   1760       0.5365       0.0630       0.3697       0.0308        7462        0.0001       1.0009       0.0617       0.0581       0.0002       0:5:13   
   1770       0.5077       0.0638       0.3858       0.0427        7800        0.0001       0.8320       0.0753       0.0829       0.0002       0:5:16   
   1780       0.5178       0.0642       0.3781       0.0399        7631        0.0001       0.8659       0.0688       0.0736       0.0002       0:5:18   
   1790       0.5344       0.0512       0.3769       0.0375        7435        0.0001       1.0323       0.0709       0.0643       0.0002       0:5:16   
   1800       0.5286       0.0395       0.3925       0.0394        7452        0.0001       0.8427       0.0825       0.0892       0.0002       0:5:18   
   1810       0.5400       0.0422       0.3702       0.0476        7297        0.0001       0.9000       0.0801       0.0817       0.0002       0:5:21   
   1820       0.5448       0.0401       0.3629       0.0523        7239        0.0001       0.9785       0.0914       0.0854       0.0002       0:5:23   
   1830       0.5495       0.0447       0.3638       0.0421        7182        0.0001       0.9151       0.0642       0.0656       0.0002       0:5:21   
   1840       0.5678       0.0409       0.3553       0.0361        6957        0.0001       0.8851       0.0649       0.0684       0.0002       0:5:23   
   1850       0.5772       0.0338       0.3591       0.0299        6781        0.0001       0.7432       0.0655       0.0809       0.0002       0:5:26   
   1860       0.5912       0.0291       0.3382       0.0414        6408        0.0001       0.8905       0.0667       0.0697       0.0002       0:5:23   
   1870       0.6069       0.0162       0.3373       0.0396        6277        0.0001       0.9209       0.0648       0.0658       0.0002       0:5:26   
   1880       0.6238       0.0144       0.3182       0.0436        5984        0.0001       1.0781       0.0661       0.0578       0.0002       0:5:28   
   1890       0.6197       0.0141       0.3096       0.0565        6111        0.0001       0.8686       0.0712       0.0757       0.0002       0:5:26   
   1900       0.6083       0.0140       0.3409       0.0368        6049        0.0001       0.9120       0.0564       0.0583       0.0002       0:5:28   
   1910       0.6024       0.0131       0.3471       0.0374        6452        0.0000       0.9408       0.0478       0.0483       0.0002       0:5:30   
   1920       0.6384       0.0134       0.3187       0.0295        5797        0.0000       1.0399       0.0430       0.0397       0.0002       0:5:28   
   1930       0.6283       0.0141       0.3304       0.0272        5891        0.0000       1.1717       0.0396       0.0327       0.0002       0:5:30   
   1940       0.6197       0.0108       0.3464       0.0231        6143        0.0000       0.8950       0.0385       0.0412       0.0002       0:5:32   
   1950       0.6128       0.0114       0.3529       0.0230        6163        0.0000       0.9870       0.0416       0.0404       0.0002       0:5:30   
   1960       0.6144       0.0150       0.3500       0.0207        6018        0.0000       1.1179       0.0313       0.0272       0.0002       0:5:32   
   1970       0.6110       0.0230       0.3437       0.0222        6157        0.0000       0.9851       0.0329       0.0323       0.0002       0:5:34   
   1980       0.6083       0.0207       0.3527       0.0182        6310        0.0000       1.0040       0.0352       0.0339       0.0002       0:5:32   
   1990       0.5828       0.0203       0.3783       0.0186        6740        0.0000       0.9770       0.0371       0.0366       0.0002       0:5:34   
   2000       0.5753       0.0169       0.3865       0.0214        6700        0.0000       1.0700       0.0407       0.0367       0.0002       0:5:36   
   2010       0.5870       0.0091       0.3850       0.0189        6463        0.0000       0.9482       0.0392       0.0397       0.0002       0:5:37   
   2020       0.5817       0.0080       0.3906       0.0198        6597        0.0000       1.0029       0.0472       0.0449       0.0002       0:5:35   
   2030       0.5592       0.0045       0.4176       0.0187        7001        0.0001       0.9711       0.0484       0.0475       0.0002       0:5:37   
   2040       0.5724       0.0018       0.4059       0.0198        6857        0.0001       0.9581       0.0508       0.0503       0.0002       0:5:39   
   2050       0.5763       0.0005       0.4001       0.0231        6783        0.0001       0.9059       0.0625       0.0645       0.0002       0:5:37   
   2060       0.5869       0.0038       0.3821       0.0272        6667        0.0001       0.9747       0.0531       0.0517       0.0002       0:5:39   
   2070       0.5971       0.0077       0.3756       0.0196        6372        0.0000       0.9750       0.0449       0.0440       0.0002       0:5:40   
   2080       0.6101       0.0058       0.3624       0.0217        6211        0.0001       0.9404       0.0490       0.0496       0.0002       0:5:38   
   2090       0.6009       0.0097       0.3683       0.0211        6370        0.0000       0.9652       0.0429       0.0426       0.0002       0:5:40   
   2100       0.6049       0.0090       0.3581       0.0280        6345        0.0000       0.9478       0.0468       0.0470       0.0002       0:5:42   
