***********************************************
* GCTB 1.91                                   *
* Genome-wide Complex Trait Bayesian analysis *
* Author: Jian Zeng, Luke Lloyd-Jones         *
* MIT License                                 *
***********************************************

Analysis started: Tue Feb  5 09:17:44 2019

Options:

--sbayes R
--ldm ../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse
--pi 0.95,0.02,0.02,0.01
--gamma 0.0,0.01,0.1,1
--gwas-summary ../../ma/sim_14.ma
--out sim_14
--chain-length 10000
--burn-in 2000
--out-freq 10

Reading SNP info from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.info].
15919 SNPs to be included from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.info].
Reading GWAS summary data from [../../ma/sim_14.ma].
15919 matched SNPs in the GWAS summary data (in total 15938 SNPs).
15919 SNPs on 1 chromosomes are included.
Reading sparse LD matrix from [../../ldm/shrunk/chr22/1000G_eur_chr22.ldm.sparse.bin]...
Per-SNP window size mean 4796.67 sd 1.48613e+06.
LD matrix diagnal mean 1.00391 sd 0.0523117.
Read LD matrix for 15919 SNPs (time used: 0:0:3).

Data summary:
                                             mean       sd
            GWAS SNP Phenotypic variance    1.002    0.052
                    GWAS SNP sample size      378        0
                         GWAS SNP effect   -0.000    0.116
                             GWAS SNP SE    0.106    0.049
            MME left-hand-side diagonals  379.478   19.774
                     MME right-hand-side   -0.169   19.303
                    LD sampling variance    1.298    0.076
                                LD score   17.359   15.140

Approximate BayesR model fitted.
scale factor: 6.2818e-05
Fitting model assuming scaled genotypes 
MCMC launched ...
  Chain length: 10000 iterations
  Burn-in: 2000 iterations

   Iter         Pi1          Pi2          Pi3          Pi4        NnzSnp       SigmaSq      ResVar       GenVar         hsq       Rounding     TimeLeft  
    470       0.8817       0.1145       0.0033       0.0005        1889        0.0001       1.1341       0.0041       0.0036       0.0001       0:3:43   
    480       0.8804       0.1130       0.0058       0.0008        1924        0.0001       1.0561       0.0043       0.0040       0.0001       0:3:38   
    490       0.8837       0.1092       0.0068       0.0004        1833        0.0001       0.9506       0.0051       0.0054       0.0001       0:3:52   
    500       0.8828       0.1059       0.0083       0.0030        1815        0.0001       0.9008       0.0098       0.0107       0.0001       0:3:48   
    510       0.8829       0.1072       0.0065       0.0033        1830        0.0001       0.9195       0.0083       0.0089       0.0001       0:3:43   
    520       0.8722       0.1174       0.0091       0.0014        1950        0.0002       0.9015       0.0073       0.0080       0.0001       0:3:38   
    530       0.8837       0.1104       0.0055       0.0004        1845        0.0001       1.0760       0.0039       0.0036       0.0001       0:3:52   
    540       0.8980       0.0904       0.0091       0.0025        1626        0.0001       0.8870       0.0096       0.0107       0.0001       0:3:47   
    550       0.9103       0.0785       0.0088       0.0025        1422        0.0001       0.9379       0.0091       0.0096       0.0001       0:3:43   
    560       0.8907       0.0993       0.0071       0.0029        1723        0.0001       1.0948       0.0082       0.0074       0.0001       0:3:39   
    570       0.8793       0.1133       0.0060       0.0014        1944        0.0001       1.0448       0.0045       0.0043       0.0001       0:3:51   
    580       0.8827       0.1040       0.0121       0.0011        1864        0.0001       0.8960       0.0048       0.0054       0.0001       0:3:47   
    590       0.8848       0.1011       0.0102       0.0039        1788        0.0001       1.0423       0.0076       0.0072       0.0001       0:3:43   
    600       0.8761       0.1056       0.0145       0.0037        1925        0.0001       0.8919       0.0070       0.0078       0.0001       0:3:39   
    610       0.8788       0.1038       0.0142       0.0032        1908        0.0001       0.9532       0.0070       0.0072       0.0001       0:3:50   
    620       0.8654       0.1097       0.0221       0.0027        2083        0.0001       0.9714       0.0058       0.0059       0.0001       0:3:46   
    630       0.8518       0.1207       0.0268       0.0007        2367        0.0001       0.9041       0.0049       0.0054       0.0001       0:3:43   
    640       0.8483       0.1285       0.0231       0.0002        2391        0.0001       1.0194       0.0037       0.0037       0.0001       0:3:54   
    650       0.8661       0.1066       0.0261       0.0012        2182        0.0001       1.0553       0.0059       0.0056       0.0001       0:3:50   
    660       0.8608       0.1060       0.0326       0.0007        2167        0.0001       0.9165       0.0038       0.0041       0.0001       0:3:46   
    670       0.8654       0.1048       0.0296       0.0001        2169        0.0000       1.0578       0.0025       0.0024       0.0001       0:3:56   
    680       0.8739       0.0875       0.0353       0.0033        1976        0.0000       1.0423       0.0048       0.0046       0.0001       0:3:53   
    690       0.8637       0.0914       0.0424       0.0025        2164        0.0000       0.9738       0.0047       0.0048       0.0001       0:3:49   
    700       0.8685       0.0889       0.0387       0.0039        2104        0.0000       0.9902       0.0071       0.0071       0.0001       0:3:45   
    710       0.8381       0.1049       0.0531       0.0039        2491        0.0000       0.9081       0.0079       0.0087       0.0001       0:3:55   
    720       0.8566       0.0939       0.0475       0.0020        2285        0.0000       0.9920       0.0047       0.0047       0.0001       0:3:52   
    730       0.8720       0.0881       0.0371       0.0028        2064        0.0000       0.9888       0.0042       0.0042       0.0001       0:3:48   
    740       0.8963       0.0688       0.0340       0.0009        1698        0.0000       1.1261       0.0028       0.0025       0.0001       0:3:57   
    750       0.8959       0.0670       0.0365       0.0006        1670        0.0000       1.1053       0.0029       0.0026       0.0001       0:3:54   
    760       0.8932       0.0707       0.0353       0.0008        1726        0.0000       0.9513       0.0030       0.0031       0.0001       0:3:51   
    770       0.8882       0.0704       0.0398       0.0017        1755        0.0000       0.8844       0.0038       0.0043       0.0001       0:3:47   
    780       0.8931       0.0613       0.0435       0.0021        1703        0.0000       1.0012       0.0038       0.0038       0.0001       0:3:56   
    790       0.9156       0.0505       0.0332       0.0006        1420        0.0000       0.9315       0.0019       0.0020       0.0001       0:3:53   
    800       0.9087       0.0598       0.0295       0.0020        1492        0.0000       0.9375       0.0019       0.0020       0.0001       0:3:50   
    810       0.9269       0.0470       0.0247       0.0014        1193        0.0000       1.0694       0.0019       0.0017       0.0001       0:3:46   
    820       0.9282       0.0501       0.0178       0.0039        1196        0.0000       1.0517       0.0024       0.0023       0.0001       0:3:43   
    830       0.9251       0.0595       0.0131       0.0023        1132        0.0000       0.9772       0.0016       0.0016       0.0001       0:3:52   
    840       0.9138       0.0627       0.0192       0.0043        1347        0.0000       1.0227       0.0034       0.0033       0.0001       0:3:49   
    850       0.9063       0.0722       0.0163       0.0052        1484        0.0000       0.9199       0.0026       0.0028       0.0001       0:3:46   
    860       0.8956       0.0871       0.0152       0.0021        1587        0.0000       0.9911       0.0018       0.0018       0.0001       0:3:43   
    870       0.8851       0.0939       0.0199       0.0011        1841        0.0000       0.9477       0.0019       0.0020       0.0001       0:3:40   
    880       0.8902       0.0915       0.0170       0.0013        1752        0.0000       0.9444       0.0022       0.0023       0.0001       0:3:48   
    890       0.8742       0.0970       0.0255       0.0032        1976        0.0000       0.9027       0.0033       0.0036       0.0001       0:3:45   
    900       0.8712       0.1026       0.0239       0.0023        2070        0.0000       0.9122       0.0041       0.0044       0.0001       0:3:42   
    910       0.8723       0.1029       0.0229       0.0019        2006        0.0000       0.9894       0.0029       0.0029       0.0001       0:3:49   
    920       0.8659       0.1127       0.0203       0.0010        2159        0.0000       0.9526       0.0028       0.0029       0.0001       0:3:47   
    930       0.8641       0.1053       0.0298       0.0008        2128        0.0000       1.0305       0.0022       0.0021       0.0001       0:3:44   
    940       0.8552       0.1095       0.0339       0.0014        2325        0.0000       0.8755       0.0029       0.0033       0.0001       0:3:41   
    950       0.8446       0.1147       0.0392       0.0014        2430        0.0000       1.0199       0.0036       0.0035       0.0001       0:3:48   
    960       0.8442       0.1097       0.0450       0.0011        2522        0.0000       1.0066       0.0055       0.0054       0.0001       0:3:46   
    970       0.8335       0.1087       0.0534       0.0044        2604        0.0001       0.9728       0.0098       0.0100       0.0001       0:3:43   
    980       0.8275       0.0987       0.0683       0.0055        2715        0.0001       1.0422       0.0139       0.0131       0.0001       0:3:50   
    990       0.8199       0.1057       0.0683       0.0061        2816        0.0001       1.0849       0.0140       0.0127       0.0001       0:3:47   
   1000       0.7975       0.1229       0.0738       0.0057        3111        0.0001       0.8847       0.0147       0.0163       0.0001       0:3:45   
   1010       0.7977       0.1339       0.0625       0.0060        3221        0.0001       1.0082       0.0137       0.0134       0.0001       0:3:51   
   1020       0.7942       0.1305       0.0698       0.0055        3205        0.0001       0.9972       0.0129       0.0128       0.0001       0:3:48   
   1030       0.8182       0.1128       0.0629       0.0060        2893        0.0001       0.8506       0.0146       0.0169       0.0001       0:3:55   
   1040       0.8220       0.1213       0.0516       0.0051        2865        0.0001       0.8857       0.0138       0.0153       0.0001       0:3:52   
   1050       0.8065       0.1381       0.0466       0.0088        3082        0.0001       0.9376       0.0116       0.0122       0.0001       0:3:50   
   1060       0.8193       0.1275       0.0355       0.0176        2885        0.0000       0.9578       0.0163       0.0167       0.0001       0:3:56   
   1070       0.8217       0.1280       0.0359       0.0143        2826        0.0000       1.0342       0.0139       0.0133       0.0001       0:3:53   
   1080       0.8136       0.1296       0.0422       0.0145        3000        0.0000       1.0416       0.0133       0.0126       0.0001       0:3:51   
   1090       0.8095       0.1275       0.0439       0.0191        3090        0.0000       1.0624       0.0135       0.0125       0.0001       0:3:57   
   1100       0.8283       0.1089       0.0466       0.0162        2848        0.0000       0.8847       0.0132       0.0147       0.0001       0:3:54   
   1110       0.8161       0.1277       0.0373       0.0189        2950        0.0000       1.1484       0.0155       0.0133       0.0001        0:4:0   
   1120       0.7874       0.1529       0.0392       0.0205        3288        0.0001       0.9750       0.0188       0.0189       0.0001       0:3:57   
   1130       0.7704       0.1578       0.0438       0.0280        3630        0.0000       0.9599       0.0212       0.0216       0.0001       0:3:55   
   1140       0.7479       0.1535       0.0564       0.0422        4043        0.0000       1.0821       0.0320       0.0288       0.0001        0:4:0   
   1150       0.7570       0.1499       0.0472       0.0460        3902        0.0001       0.9933       0.0423       0.0408       0.0001       0:3:58   
   1160       0.7526       0.1643       0.0489       0.0341        3956        0.0001       0.9000       0.0366       0.0391       0.0001        0:4:3   
   1170       0.7697       0.1578       0.0392       0.0333        3740        0.0001       1.1018       0.0361       0.0318       0.0001        0:4:1   
   1180       0.7572       0.1675       0.0422       0.0331        3824        0.0001       0.9347       0.0424       0.0434       0.0001        0:4:6   
   1190       0.7337       0.1793       0.0507       0.0363        4132        0.0001       1.0064       0.0382       0.0366       0.0001        0:4:4   
   1200       0.7202       0.1737       0.0622       0.0439        4560        0.0001       0.9608       0.0494       0.0489       0.0001        0:4:2   
   1210       0.7102       0.1795       0.0634       0.0468        4559        0.0001       0.9687       0.0424       0.0419       0.0001        0:4:6   
   1220       0.6920       0.2050       0.0552       0.0478        4956        0.0001       0.8295       0.0444       0.0508       0.0001       0:4:11   
   1230       0.6933       0.1949       0.0577       0.0541        4773        0.0001       0.8370       0.0519       0.0584       0.0001        0:4:9   
   1240       0.6673       0.2027       0.0632       0.0668        5325        0.0001       0.9343       0.0754       0.0747       0.0001       0:4:14   
   1250       0.6337       0.2268       0.0682       0.0713        5808        0.0001       0.9829       0.1057       0.0971       0.0001       0:4:19   
   1260       0.6146       0.2493       0.0786       0.0576        6322        0.0001       0.8805       0.0786       0.0819       0.0001       0:4:16   
   1270       0.6075       0.2662       0.0661       0.0602        6157        0.0001       1.1215       0.0867       0.0718       0.0001       0:4:21   
   1280       0.5942       0.2748       0.0684       0.0626        6351        0.0001       0.9587       0.0887       0.0847       0.0001       0:4:25   
   1290       0.5453       0.3110       0.0760       0.0677        7190        0.0001       0.8939       0.0848       0.0866       0.0001       0:4:30   
   1300       0.5485       0.3025       0.0852       0.0638        7217        0.0001       0.9963       0.0795       0.0739       0.0001       0:4:27   
   1310       0.5531       0.2716       0.1067       0.0686        7073        0.0001       0.8876       0.0917       0.0937       0.0002       0:4:31   
   1320       0.5529       0.2791       0.1122       0.0557        7264        0.0001       0.9207       0.0892       0.0883       0.0002       0:4:36   
   1330       0.5386       0.2959       0.1113       0.0543        7385        0.0001       0.9605       0.0670       0.0652       0.0002       0:4:40   
   1340       0.5252       0.3072       0.1184       0.0492        7553        0.0001       1.0010       0.0707       0.0660       0.0002       0:4:37   
   1350       0.4957       0.3186       0.1337       0.0520        7963        0.0001       0.9506       0.0742       0.0724       0.0002       0:4:41   
   1360       0.4981       0.3321       0.1117       0.0581        8105        0.0001       0.9840       0.0900       0.0838       0.0002       0:4:45   
   1370       0.4821       0.3431       0.1288       0.0461        8217        0.0001       0.9823       0.0701       0.0666       0.0002       0:4:49   
   1380       0.4762       0.3445       0.1271       0.0523        8316        0.0001       0.9728       0.0681       0.0655       0.0002       0:4:47   
   1390       0.4545       0.3502       0.1453       0.0500        8645        0.0001       0.8435       0.0589       0.0652       0.0002       0:4:51   
   1400       0.4298       0.3544       0.1655       0.0503        9128        0.0001       0.9881       0.0655       0.0621       0.0002       0:4:54   
   1410       0.4460       0.3452       0.1556       0.0532        8947        0.0001       0.8711       0.0631       0.0675       0.0002       0:4:58   
   1420       0.4691       0.3114       0.1588       0.0606        8430        0.0001       0.8870       0.0676       0.0708       0.0002       0:4:56   
   1430       0.4884       0.2748       0.1805       0.0564        8114        0.0001       0.9206       0.0694       0.0701       0.0002       0:4:59   
   1440       0.4915       0.2645       0.1777       0.0663        8016        0.0001       0.9160       0.0744       0.0751       0.0002        0:5:3   
   1450       0.4772       0.2524       0.1951       0.0752        8260        0.0001       1.1091       0.0732       0.0619       0.0002        0:5:6   
   1460       0.4711       0.2481       0.2138       0.0670        8360        0.0001       0.9120       0.0772       0.0780       0.0002        0:5:4   
   1470       0.4774       0.2519       0.2031       0.0676        8345        0.0001       0.9678       0.0751       0.0720       0.0002        0:5:7   
   1480       0.4825       0.2691       0.1861       0.0623        8149        0.0001       0.8485       0.0764       0.0826       0.0002       0:5:10   
   1490       0.5465       0.2253       0.1528       0.0753        7309        0.0001       0.9683       0.0992       0.0929       0.0002       0:5:14   
   1500       0.5755       0.2069       0.1394       0.0782        6687        0.0001       0.9723       0.0955       0.0894       0.0002       0:5:17   
   1510       0.5621       0.2068       0.1558       0.0753        6914        0.0001       0.8521       0.1127       0.1168       0.0002       0:5:14   
   1520       0.5907       0.1845       0.1478       0.0770        6558        0.0001       0.9310       0.1049       0.1013       0.0002       0:5:18   
   1530       0.5861       0.2041       0.1294       0.0803        6531        0.0001       0.9192       0.0915       0.0905       0.0002       0:5:21   
   1540       0.5598       0.2256       0.1316       0.0830        6971        0.0001       0.9772       0.1090       0.1004       0.0002       0:5:18   
   1550       0.5690       0.2292       0.1077       0.0941        6810        0.0001       0.8854       0.1093       0.1098       0.0002       0:5:21   
   1560       0.5216       0.2491       0.1186       0.1107        7543        0.0001       0.8914       0.1286       0.1261       0.0002       0:5:24   
   1570       0.5358       0.2374       0.1234       0.1034        7417        0.0001       1.0446       0.1442       0.1213       0.0002       0:5:22   
   1580       0.5254       0.2344       0.1306       0.1095        7445        0.0001       0.8221       0.1291       0.1357       0.0002       0:5:25   
   1590       0.5009       0.2513       0.1363       0.1115        7952        0.0001       0.8627       0.1563       0.1534       0.0002       0:5:27   
   1600       0.4928       0.2740       0.1431       0.0902        8156        0.0001       1.0102       0.1216       0.1075       0.0002       0:5:30   
   1610       0.4639       0.2865       0.1480       0.1016        8493        0.0001       0.8830       0.1226       0.1219       0.0002       0:5:33   
   1620       0.4353       0.2926       0.1575       0.1146        8992        0.0001       0.9430       0.1429       0.1316       0.0002       0:5:31   
   1630       0.4572       0.2832       0.1504       0.1091        8613        0.0001       0.9301       0.1336       0.1256       0.0002       0:5:33   
   1640       0.4376       0.2687       0.1728       0.1209        8961        0.0001       1.0120       0.1399       0.1214       0.0002       0:5:36   
   1650       0.4323       0.2655       0.1793       0.1229        9071        0.0001       0.8950       0.1379       0.1335       0.0002       0:5:39   
   1660       0.4372       0.2633       0.1732       0.1262        8893        0.0001       0.8530       0.1667       0.1635       0.0002       0:5:36   
   1670       0.4601       0.2622       0.1686       0.1092        8559        0.0001       0.8825       0.1591       0.1528       0.0002       0:5:39   
   1680       0.4518       0.2631       0.1703       0.1148        8704        0.0001       0.9727       0.1563       0.1385       0.0002       0:5:41   
   1690       0.4432       0.2733       0.1654       0.1181        8911        0.0001       0.7439       0.1743       0.1898       0.0002       0:5:44   
   1700       0.4460       0.2556       0.1749       0.1234        8830        0.0001       0.8480       0.1654       0.1632       0.0002       0:5:46   
   1710       0.4619       0.2542       0.1565       0.1274        8549        0.0001       0.8608       0.1582       0.1553       0.0003       0:5:49   
   1720       0.4656       0.2734       0.1442       0.1169        8487        0.0001       0.9815       0.1490       0.1318       0.0003       0:5:46   
   1730       0.4834       0.2754       0.1474       0.0937        8121        0.0001       1.0368       0.1258       0.1082       0.0003       0:5:48   
   1740       0.5073       0.2889       0.1173       0.0865        7860        0.0001       0.8169       0.1123       0.1208       0.0003       0:5:51   
   1750       0.5136       0.2979       0.1191       0.0694        7713        0.0001       0.8739       0.0779       0.0818       0.0003       0:5:53   
   1760       0.5267       0.2613       0.1319       0.0802        7477        0.0001       0.8595       0.0885       0.0933       0.0003       0:5:51   
   1770       0.5260       0.2708       0.1312       0.0720        7598        0.0001       0.9235       0.0734       0.0736       0.0003       0:5:53   
   1780       0.5415       0.2530       0.1467       0.0589        7420        0.0001       0.9257       0.0679       0.0684       0.0003       0:5:55   
   1790       0.5361       0.2492       0.1514       0.0634        7425        0.0000       1.0846       0.0635       0.0553       0.0003       0:5:57   
   1800       0.5670       0.2313       0.1462       0.0556        6941        0.0000       0.9780       0.0537       0.0521       0.0003       0:5:55   
   1810       0.5327       0.2586       0.1455       0.0631        7440        0.0000       0.8593       0.0590       0.0643       0.0002       0:5:57   
   1820       0.5464       0.2767       0.1268       0.0500        7336        0.0000       1.0531       0.0491       0.0446       0.0002       0:5:59   
   1830       0.5216       0.2915       0.1393       0.0476        7668        0.0000       1.0164       0.0470       0.0442       0.0002        0:6:1   
   1840       0.5265       0.2760       0.1541       0.0434        7568        0.0000       0.9327       0.0463       0.0473       0.0002       0:5:59   
   1850       0.5053       0.2524       0.1914       0.0509        7785        0.0000       0.9305       0.0529       0.0538       0.0002        0:6:1   
   1860       0.5280       0.2414       0.1840       0.0467        7453        0.0000       0.9382       0.0446       0.0453       0.0002        0:6:3   
   1870       0.5164       0.2505       0.1810       0.0522        7707        0.0000       0.8508       0.0488       0.0542       0.0002        0:6:0   
   1880       0.5220       0.2422       0.1873       0.0484        7661        0.0000       0.8774       0.0451       0.0489       0.0002        0:6:2   
   1890       0.5141       0.2460       0.1831       0.0568        7673        0.0000       0.8431       0.0519       0.0580       0.0002        0:6:4   
   1900       0.5417       0.2414       0.1762       0.0407        7168        0.0000       0.9564       0.0374       0.0376       0.0002        0:6:6   
   1910       0.5298       0.2555       0.1729       0.0418        7471        0.0000       0.9984       0.0373       0.0360       0.0002        0:6:8   
   1920       0.5558       0.2328       0.1742       0.0372        7052        0.0000       1.0433       0.0398       0.0367       0.0002        0:6:6   
   1930       0.5417       0.2439       0.1832       0.0311        7392        0.0000       0.9706       0.0311       0.0310       0.0002        0:6:7   
   1940       0.5534       0.2383       0.1819       0.0264        7113        0.0000       1.0335       0.0313       0.0294       0.0002        0:6:9   
   1950       0.5647       0.2491       0.1565       0.0297        6893        0.0000       0.9353       0.0278       0.0289       0.0002        0:6:7   
   1960       0.5724       0.2633       0.1408       0.0235        6853        0.0000       1.0263       0.0259       0.0246       0.0002        0:6:9   
   1970       0.5906       0.2549       0.1305       0.0240        6614        0.0000       0.8831       0.0254       0.0280       0.0002       0:6:10   
   1980       0.5738       0.2669       0.1324       0.0268        6760        0.0000       1.0376       0.0262       0.0247       0.0002        0:6:8   
   1990       0.5610       0.2903       0.1245       0.0243        6913        0.0000       0.9608       0.0251       0.0255       0.0002       0:6:10   
   2000       0.5656       0.2840       0.1219       0.0285        6925        0.0000       0.9743       0.0249       0.0250       0.0002       0:6:12   
   2010       0.5796       0.2799       0.1166       0.0239        6626        0.0000       1.0352       0.0214       0.0202       0.0002        0:6:9   
   2020       0.5745       0.2840       0.1161       0.0254        6676        0.0000       0.9737       0.0208       0.0209       0.0002       0:6:11   
   2030       0.5439       0.3017       0.1246       0.0298        7147        0.0000       0.9759       0.0233       0.0233       0.0002       0:6:12   
   2040       0.5559       0.2963       0.1189       0.0289        7082        0.0000       1.0000       0.0231       0.0225       0.0002       0:6:10   
   2050       0.5361       0.3015       0.1350       0.0275        7352        0.0000       1.0593       0.0230       0.0213       0.0002       0:6:12   
   2060       0.5248       0.3049       0.1381       0.0322        7559        0.0000       0.9369       0.0213       0.0222       0.0002       0:6:13   
   2070       0.5289       0.3191       0.1259       0.0262        7569        0.0000       0.9574       0.0179       0.0184       0.0002       0:6:15   
   2080       0.5448       0.3009       0.1295       0.0248        7305        0.0000       0.8551       0.0155       0.0178       0.0002       0:6:13   
   2090       0.5490       0.2660       0.1527       0.0323        7122        0.0000       1.0474       0.0180       0.0169       0.0002       0:6:14   
