***********************************************
* GCTB 1.91                                   *
* Genome-wide Complex Trait Bayesian analysis *
* Author: Jian Zeng, Luke Lloyd-Jones         *
* MIT License                                 *
***********************************************

Analysis started: Mon Feb  4 16:38:15 2019

Options:

--sbayes R
--ldm ../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse
--pi 0.95,0.02,0.02,0.01
--gamma 0.0,0.01,0.1,1
--gwas-summary ../../ma/sim_14.ma
--out sim_14
--chain-length 10000
--burn-in 2000
--out-freq 10

Reading SNP info from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.info].
15938 SNPs to be included from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.info].
Reading GWAS summary data from [../../ma/sim_14.ma].
15938 matched SNPs in the GWAS summary data (in total 15938 SNPs).
15938 SNPs on 1 chromosomes are included.
Reading sparse LD matrix from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.bin]...
Per-SNP window size mean 119.364 sd 5034.64.
LD matrix diagnal mean 1.0033 sd 0.052366.
Read LD matrix for 15938 SNPs (time used: 0:0:0).

Data summary:
                                             mean       sd
            GWAS SNP Phenotypic variance    1.002    0.052
                    GWAS SNP sample size      378        0
                         GWAS SNP effect    0.000    0.116
                             GWAS SNP SE    0.106    0.049
            MME left-hand-side diagonals  379.247   19.794
                     MME right-hand-side   -0.166   19.293
                    LD sampling variance    1.004    0.002
                                LD score   18.234   15.565

Approximate BayesR model fitted.
scale factor: 6.27431e-05
Fitting model assuming scaled genotypes 
MCMC launched ...
  Chain length: 10000 iterations
  Burn-in: 2000 iterations

   Iter         Pi1          Pi2          Pi3          Pi4        NnzSnp       SigmaSq      ResVar       GenVar         hsq       Rounding     TimeLeft  
    240       0.9595       0.0278       0.0040       0.0088         643        0.0000       0.8972       0.0044       0.0049       0.0000       0:0:40   
    250       0.9611       0.0260       0.0025       0.0103         600        0.0000       1.0571       0.0052       0.0049       0.0000       0:0:39   
    260       0.9485       0.0278       0.0095       0.0142         766        0.0000       1.0006       0.0073       0.0072       0.0000       0:0:37   
    270       0.9367       0.0353       0.0120       0.0159        1035        0.0000       0.9800       0.0077       0.0078       0.0000       0:0:36   
    280       0.9324       0.0413       0.0126       0.0138        1091        0.0000       1.0753       0.0055       0.0051       0.0000       0:0:34   
    290       0.9205       0.0420       0.0156       0.0219        1270        0.0000       0.9643       0.0131       0.0134       0.0000       0:0:33   
    300       0.9221       0.0422       0.0135       0.0222        1287        0.0000       0.9521       0.0140       0.0145       0.0000       0:0:32   
    310       0.9106       0.0405       0.0133       0.0355        1381        0.0000       1.0326       0.0224       0.0213       0.0000       0:0:31   
    320       0.9219       0.0268       0.0149       0.0364        1262        0.0000       1.0727       0.0249       0.0227       0.0000       0:0:30   
    330       0.9367       0.0250       0.0122       0.0261        1016        0.0000       1.0422       0.0160       0.0151       0.0000       0:0:29   
    340       0.9335       0.0283       0.0094       0.0287        1008        0.0000       1.0444       0.0225       0.0211       0.0000       0:0:28   
    350       0.9348       0.0366       0.0054       0.0232        1046        0.0001       0.8742       0.0243       0.0271       0.0000       0:0:27   
    360       0.9360       0.0347       0.0050       0.0243        1031        0.0001       1.0532       0.0215       0.0200       0.0000       0:0:53   
    370       0.9295       0.0335       0.0122       0.0249        1103        0.0001       1.1071       0.0239       0.0211       0.0000       0:0:52   
    380       0.9220       0.0441       0.0135       0.0205        1223        0.0001       0.9152       0.0246       0.0261       0.0000       0:0:50   
    390       0.9224       0.0453       0.0157       0.0166        1254        0.0001       0.8687       0.0188       0.0212       0.0000       0:0:49   
    400       0.9267       0.0472       0.0103       0.0159        1177        0.0001       1.0312       0.0138       0.0132       0.0000       0:0:48   
    410       0.9141       0.0483       0.0210       0.0165        1346        0.0001       1.0775       0.0212       0.0193       0.0000       0:0:46   
    420       0.8894       0.0655       0.0283       0.0168        1823        0.0001       0.9718       0.0263       0.0263       0.0000       0:0:45   
    430       0.8945       0.0642       0.0257       0.0155        1719        0.0001       0.9175       0.0191       0.0204       0.0000       0:0:44   
    440       0.8904       0.0780       0.0246       0.0071        1783        0.0001       0.9498       0.0131       0.0136       0.0000       0:0:43   
    450       0.8745       0.0910       0.0287       0.0058        1892        0.0001       1.0923       0.0104       0.0094       0.0000       0:0:42   
    460       0.8862       0.0797       0.0292       0.0050        1753        0.0001       1.0179       0.0123       0.0119       0.0000       0:0:41   
    470       0.9032       0.0628       0.0246       0.0094        1547        0.0001       0.9634       0.0133       0.0136       0.0000       0:0:40   
    480       0.9015       0.0602       0.0283       0.0101        1596        0.0000       1.0780       0.0100       0.0092       0.0000       0:0:39   
    490       0.9120       0.0524       0.0278       0.0077        1431        0.0000       0.9902       0.0076       0.0077       0.0000       0:0:38   
    500       0.9248       0.0360       0.0270       0.0122        1212        0.0000       0.9132       0.0120       0.0130       0.0000       0:0:38   
    510       0.9362       0.0260       0.0252       0.0126         980        0.0001       1.0869       0.0105       0.0096       0.0000       0:0:37   
    520       0.9358       0.0279       0.0262       0.0101        1033        0.0001       0.8414       0.0122       0.0143       0.0000       0:0:36   
    530       0.9398       0.0269       0.0272       0.0062         967        0.0001       0.9706       0.0091       0.0093       0.0000       0:0:35   
    540       0.9428       0.0299       0.0216       0.0056         850        0.0001       0.9890       0.0118       0.0118       0.0000       0:0:35   
    550       0.9391       0.0231       0.0308       0.0070         984        0.0001       1.1128       0.0198       0.0175       0.0000       0:0:34   
    560       0.9314       0.0300       0.0345       0.0041        1095        0.0001       0.9176       0.0118       0.0127       0.0000       0:0:33   
    570       0.9339       0.0364       0.0291       0.0006        1038        0.0001       1.1619       0.0064       0.0055       0.0000       0:0:33   
    580       0.9233       0.0389       0.0368       0.0011        1282        0.0001       0.9450       0.0099       0.0104       0.0000       0:0:32   
    590       0.9064       0.0464       0.0430       0.0042        1477        0.0001       0.9605       0.0200       0.0204       0.0000       0:0:47   
    600       0.9096       0.0413       0.0428       0.0062        1419        0.0001       0.9885       0.0221       0.0219       0.0000       0:0:47   
    610       0.9170       0.0377       0.0404       0.0048        1265        0.0001       1.0148       0.0148       0.0143       0.0000       0:0:46   
    620       0.9172       0.0374       0.0424       0.0030        1266        0.0001       0.9094       0.0112       0.0122       0.0000       0:0:45   
    630       0.9059       0.0452       0.0467       0.0022        1484        0.0001       1.0096       0.0148       0.0145       0.0000       0:0:44   
    640       0.9026       0.0468       0.0493       0.0013        1607        0.0002       1.0353       0.0201       0.0191       0.0000       0:0:43   
    650       0.9152       0.0395       0.0429       0.0024        1409        0.0002       1.2205       0.0218       0.0176       0.0000       0:0:43   
    660       0.9043       0.0455       0.0494       0.0008        1529        0.0002       1.0330       0.0183       0.0174       0.0000       0:0:42   
    670       0.9001       0.0436       0.0542       0.0021        1644        0.0002       0.9385       0.0213       0.0222       0.0000       0:0:41   
    680       0.9010       0.0404       0.0551       0.0035        1589        0.0002       0.8798       0.0354       0.0387       0.0000       0:0:41   
    690       0.8933       0.0466       0.0567       0.0035        1708        0.0002       1.0560       0.0335       0.0307       0.0000       0:0:40   
    700       0.8971       0.0386       0.0586       0.0057        1624        0.0002       0.9196       0.0376       0.0392       0.0000       0:0:39   
    710       0.9061       0.0307       0.0574       0.0058        1521        0.0002       0.9420       0.0360       0.0368       0.0000       0:0:39   
    720       0.9063       0.0353       0.0499       0.0085        1506        0.0002       1.0232       0.0408       0.0383       0.0000       0:0:38   
    730       0.9040       0.0443       0.0400       0.0116        1514        0.0002       0.9332       0.0423       0.0434       0.0000       0:0:38   
    740       0.8972       0.0444       0.0456       0.0129        1630        0.0002       0.8931       0.0471       0.0501       0.0000       0:0:37   
    750       0.8845       0.0423       0.0569       0.0162        1792        0.0002       0.9631       0.0622       0.0607       0.0000       0:0:37   
    760       0.8830       0.0443       0.0525       0.0202        1830        0.0001       0.8783       0.0623       0.0662       0.0000       0:0:36   
    770       0.8734       0.0458       0.0579       0.0228        1955        0.0001       0.9762       0.0471       0.0460       0.0000       0:0:35   
    780       0.8644       0.0438       0.0673       0.0245        2201        0.0001       0.9655       0.0659       0.0639       0.0000       0:0:35   
    790       0.8702       0.0465       0.0641       0.0193        2059        0.0001       0.8840       0.0531       0.0566       0.0000       0:0:34   
    800       0.8900       0.0388       0.0564       0.0148        1772        0.0001       0.9466       0.0466       0.0469       0.0000       0:0:34   
    810       0.8835       0.0285       0.0735       0.0146        1869        0.0001       0.8942       0.0337       0.0363       0.0000       0:0:45   
    820       0.8879       0.0212       0.0757       0.0152        1800        0.0001       0.9430       0.0340       0.0348       0.0000       0:0:44   
    830       0.8742       0.0257       0.0903       0.0097        1993        0.0001       0.8335       0.0305       0.0354       0.0000       0:0:44   
    840       0.8676       0.0261       0.0872       0.0192        2070        0.0001       1.0036       0.0292       0.0283       0.0000       0:0:43   
    850       0.8798       0.0240       0.0778       0.0184        1958        0.0001       0.9215       0.0317       0.0332       0.0000       0:0:43   
    860       0.8829       0.0198       0.0801       0.0173        1837        0.0001       0.9086       0.0303       0.0322       0.0000       0:0:42   
    870       0.8760       0.0313       0.0756       0.0171        1952        0.0001       0.8446       0.0347       0.0394       0.0000       0:0:41   
    880       0.8792       0.0271       0.0766       0.0171        1934        0.0001       0.9192       0.0474       0.0490       0.0000       0:0:41   
    890       0.8680       0.0293       0.0806       0.0220        2074        0.0001       0.8321       0.0468       0.0532       0.0000       0:0:40   
    900       0.8737       0.0214       0.0795       0.0253        2013        0.0001       0.9088       0.0449       0.0471       0.0000       0:0:40   
    910       0.8769       0.0148       0.0831       0.0252        2007        0.0001       1.0407       0.0558       0.0509       0.0000       0:0:39   
    920       0.8585       0.0151       0.1054       0.0210        2118        0.0001       1.0460       0.0370       0.0342       0.0000       0:0:39   
    930       0.8530       0.0136       0.1154       0.0180        2368        0.0001       0.8900       0.0415       0.0445       0.0000       0:0:39   
    940       0.8351       0.0161       0.1361       0.0127        2611        0.0001       1.0176       0.0331       0.0315       0.0000       0:0:38   
    950       0.8343       0.0101       0.1468       0.0088        2640        0.0001       0.9271       0.0227       0.0239       0.0000       0:0:38   
    960       0.8260       0.0150       0.1486       0.0104        2759        0.0001       1.0953       0.0275       0.0245       0.0000       0:0:37   
    970       0.8308       0.0189       0.1255       0.0248        2765        0.0001       0.8898       0.0369       0.0398       0.0000       0:0:37   
    980       0.8406       0.0180       0.1103       0.0311        2576        0.0001       1.0128       0.0551       0.0516       0.0000       0:0:36   
    990       0.8381       0.0145       0.1080       0.0395        2599        0.0001       0.8587       0.0587       0.0640       0.0000       0:0:36   
   1000       0.8250       0.0211       0.1094       0.0446        2764        0.0001       0.8757       0.0614       0.0655       0.0000       0:0:36   
   1010       0.8071       0.0268       0.1223       0.0438        3052        0.0001       0.9944       0.0593       0.0563       0.0000       0:0:44   
   1020       0.7906       0.0330       0.1244       0.0520        3334        0.0001       0.9714       0.0667       0.0642       0.0000       0:0:44   
   1030       0.8068       0.0311       0.1153       0.0469        3080        0.0001       1.1043       0.0682       0.0582       0.0000       0:0:43   
   1040       0.8183       0.0414       0.1066       0.0337        2891        0.0001       0.8250       0.0642       0.0722       0.0000       0:0:43   
   1050       0.7989       0.0401       0.1248       0.0362        3183        0.0001       0.9756       0.0752       0.0716       0.0000       0:0:42   
   1060       0.8079       0.0350       0.1244       0.0327        3003        0.0001       0.7934       0.0911       0.1030       0.0000       0:0:42   
   1070       0.8117       0.0389       0.1166       0.0328        2938        0.0001       0.9840       0.0804       0.0756       0.0000       0:0:41   
   1080       0.8182       0.0349       0.1194       0.0276        3021        0.0001       0.9321       0.0814       0.0803       0.0000       0:0:41   
   1090       0.8177       0.0393       0.1195       0.0235        2882        0.0001       0.9022       0.0598       0.0622       0.0000       0:0:40   
   1100       0.8178       0.0425       0.1191       0.0206        2914        0.0001       0.9394       0.0565       0.0567       0.0000       0:0:40   
   1110       0.8107       0.0486       0.1195       0.0211        2965        0.0001       1.0472       0.0647       0.0582       0.0000       0:0:40   
   1120       0.7748       0.0564       0.1395       0.0292        3587        0.0001       0.8144       0.0920       0.1015       0.0000       0:0:39   
   1130       0.7633       0.0599       0.1479       0.0289        3789        0.0001       0.8364       0.0988       0.1057       0.0000       0:0:39   
   1140       0.7501       0.0543       0.1521       0.0434        4073        0.0001       0.8387       0.1201       0.1252       0.0000       0:0:38   
   1150       0.7293       0.0854       0.1401       0.0452        4315        0.0001       1.0050       0.0955       0.0868       0.0000       0:0:38   
   1160       0.7227       0.0968       0.1487       0.0317        4493        0.0001       0.9368       0.0886       0.0864       0.0000       0:0:38   
   1170       0.7312       0.0916       0.1394       0.0378        4376        0.0001       0.9893       0.1100       0.1001       0.0000       0:0:37   
   1180       0.7268       0.1032       0.1329       0.0371        4353        0.0001       0.8486       0.0942       0.0999       0.0000       0:0:37   
   1190       0.6782       0.1213       0.1607       0.0397        5159        0.0001       0.7817       0.1129       0.1262       0.0000       0:0:44   
   1200       0.6542       0.1229       0.1834       0.0394        5587        0.0001       0.9657       0.1148       0.1063       0.0000       0:0:44   
   1210       0.6627       0.1151       0.1843       0.0379        5363        0.0001       0.9785       0.1009       0.0935       0.0000       0:0:43   
   1220       0.6507       0.1200       0.1868       0.0426        5699        0.0001       0.9182       0.1031       0.1009       0.0000       0:0:43   
   1230       0.6443       0.1312       0.1778       0.0466        5691        0.0001       0.9121       0.1347       0.1287       0.0000       0:0:42   
   1240       0.6392       0.1348       0.1720       0.0540        5813        0.0001       0.9649       0.1564       0.1395       0.0000       0:0:42   
   1250       0.6208       0.1508       0.1671       0.0613        5982        0.0001       0.8659       0.1409       0.1400       0.0000       0:0:42   
   1260       0.6174       0.1488       0.1836       0.0502        6156        0.0001       0.9651       0.1409       0.1274       0.0000       0:0:41   
   1270       0.6212       0.1468       0.1829       0.0491        5923        0.0001       0.8764       0.1468       0.1435       0.0000       0:0:41   
   1280       0.6052       0.1490       0.1869       0.0590        6201        0.0001       0.6882       0.1766       0.2042       0.0000       0:0:40   
   1290       0.6050       0.1300       0.2113       0.0536        6346        0.0001       0.7299       0.1790       0.1969       0.0000       0:0:40   
   1300       0.6188       0.1317       0.2020       0.0475        6156        0.0001       0.8768       0.1399       0.1376       0.0000       0:0:40   
   1310       0.5986       0.1265       0.2230       0.0518        6431        0.0002       0.8018       0.1986       0.1985       0.0000       0:0:39   
   1320       0.6186       0.1155       0.2248       0.0412        6029        0.0002       0.8799       0.1689       0.1611       0.0000       0:0:39   
   1330       0.6151       0.1240       0.2171       0.0437        6161        0.0001       0.8303       0.1665       0.1670       0.0000       0:0:39   
   1340       0.6291       0.1160       0.2217       0.0332        5953        0.0002       1.0296       0.1546       0.1305       0.0000       0:0:45   
   1350       0.5781       0.1083       0.2828       0.0308        6676        0.0002       1.0325       0.1729       0.1434       0.0000       0:0:44   
   1360       0.6072       0.1118       0.2522       0.0288        6305        0.0002       1.1169       0.1460       0.1156       0.0000       0:0:44   
   1370       0.6094       0.0972       0.2672       0.0262        6094        0.0001       0.9862       0.1115       0.1016       0.0000       0:0:44   
   1380       0.6639       0.0869       0.2350       0.0142        5314        0.0002       0.8371       0.0856       0.0928       0.0000       0:0:43   
   1390       0.6625       0.0912       0.2363       0.0100        5336        0.0002       0.9499       0.0806       0.0782       0.0000       0:0:43   
   1400       0.6661       0.0853       0.2358       0.0128        5403        0.0002       0.9115       0.1045       0.1029       0.0000       0:0:43   
   1410       0.6705       0.0613       0.2564       0.0118        5170        0.0002       0.9550       0.0981       0.0932       0.0000       0:0:42   
   1420       0.6745       0.0703       0.2441       0.0111        5243        0.0002       0.9177       0.0927       0.0917       0.0000       0:0:42   
   1430       0.6657       0.0776       0.2422       0.0144        5290        0.0001       1.0469       0.0858       0.0758       0.0000       0:0:41   
   1440       0.6563       0.0611       0.2685       0.0141        5498        0.0001       0.9300       0.0729       0.0727       0.0000       0:0:41   
   1450       0.6505       0.0614       0.2660       0.0221        5595        0.0001       1.0838       0.0924       0.0786       0.0000       0:0:41   
   1460       0.6474       0.0496       0.2761       0.0270        5571        0.0001       1.0070       0.0914       0.0832       0.0000       0:0:40   
   1470       0.6727       0.0573       0.2428       0.0272        5211        0.0001       0.9119       0.0882       0.0882       0.0000       0:0:40   
   1480       0.6798       0.0603       0.2330       0.0269        5120        0.0001       0.8468       0.1167       0.1211       0.0000       0:0:40   
   1490       0.6935       0.0642       0.2109       0.0314        4899        0.0001       0.9575       0.0958       0.0909       0.0000       0:0:39   
   1500       0.6896       0.0672       0.2140       0.0292        4921        0.0001       0.9338       0.0945       0.0919       0.0000       0:0:45   
   1510       0.6924       0.0637       0.2062       0.0377        4865        0.0001       0.8802       0.0981       0.1003       0.0000       0:0:44   
   1520       0.7016       0.0624       0.1797       0.0564        4694        0.0001       0.9465       0.1166       0.1097       0.0000       0:0:44   
   1530       0.6867       0.0699       0.1805       0.0629        4913        0.0001       0.8965       0.1396       0.1348       0.0000       0:0:44   
   1540       0.6779       0.0739       0.1958       0.0524        5117        0.0001       0.8238       0.1274       0.1339       0.0000       0:0:43   
   1550       0.6773       0.0760       0.1919       0.0548        5189        0.0001       0.9963       0.1104       0.0998       0.0000       0:0:43   
   1560       0.6599       0.0966       0.1922       0.0512        5406        0.0001       0.8021       0.1273       0.1370       0.0000       0:0:43   
   1570       0.6704       0.0988       0.1902       0.0406        5330        0.0001       0.9928       0.0947       0.0870       0.0000       0:0:42   
   1580       0.6812       0.0924       0.1925       0.0339        5184        0.0001       0.8955       0.0797       0.0817       0.0000       0:0:42   
   1590       0.6848       0.0970       0.1874       0.0307        5057        0.0001       0.8738       0.0625       0.0667       0.0000       0:0:42   
   1600       0.6814       0.1052       0.1815       0.0318        5138        0.0001       0.9436       0.0850       0.0827       0.0000       0:0:42   
   1610       0.6296       0.1235       0.2020       0.0449        5892        0.0001       0.8434       0.0943       0.1006       0.0000       0:0:41   
   1620       0.6380       0.1323       0.1814       0.0482        5776        0.0001       0.8283       0.0998       0.1076       0.0000       0:0:41   
   1630       0.6279       0.1411       0.1806       0.0503        5963        0.0001       0.8832       0.1003       0.1019       0.0000       0:0:41   
   1640       0.5775       0.1541       0.1986       0.0697        6725        0.0001       0.8341       0.1541       0.1560       0.0000       0:0:40   
   1650       0.5544       0.1558       0.2109       0.0789        7027        0.0001       0.8633       0.1554       0.1525       0.0000       0:0:45   
   1660       0.5429       0.1520       0.2179       0.0871        7176        0.0001       0.9168       0.1596       0.1482       0.0000       0:0:45   
   1670       0.5603       0.1427       0.2319       0.0650        6985        0.0001       0.7266       0.1462       0.1675       0.0000       0:0:44   
   1680       0.5658       0.1377       0.2415       0.0550        7048        0.0001       0.8212       0.1416       0.1471       0.0000       0:0:44   
   1690       0.5406       0.1443       0.2473       0.0678        7267        0.0001       0.9504       0.1563       0.1412       0.0000       0:0:44   
   1700       0.5253       0.1359       0.2692       0.0697        7611        0.0001       0.8949       0.1642       0.1551       0.0000       0:0:43   
   1710       0.5304       0.1413       0.2513       0.0770        7526        0.0001       0.8660       0.1756       0.1686       0.0000       0:0:43   
   1720       0.5208       0.1535       0.2773       0.0485        7625        0.0001       0.9424       0.1202       0.1131       0.0000       0:0:43   
   1730       0.5184       0.1590       0.2775       0.0451        7606        0.0001       0.7999       0.1235       0.1338       0.0000       0:0:43   
   1740       0.5129       0.1568       0.2829       0.0474        7781        0.0001       0.9555       0.1192       0.1109       0.0000       0:0:42   
   1750       0.5318       0.1504       0.2838       0.0340        7508        0.0001       0.7799       0.0961       0.1097       0.0000       0:0:42   
   1760       0.5336       0.1650       0.2735       0.0279        7419        0.0001       0.9642       0.0919       0.0870       0.0000       0:0:42   
   1770       0.5184       0.1665       0.2858       0.0294        7674        0.0001       1.0217       0.0849       0.0767       0.0000       0:0:41   
   1780       0.5199       0.1835       0.2716       0.0250        7625        0.0001       0.8505       0.0863       0.0921       0.0000       0:0:41   
   1790       0.5197       0.1701       0.2852       0.0250        7716        0.0001       0.9556       0.0869       0.0834       0.0000       0:0:45   
   1800       0.5140       0.1826       0.2801       0.0232        7788        0.0001       0.8812       0.0885       0.0912       0.0000       0:0:45   
   1810       0.5137       0.1906       0.2783       0.0174        7683        0.0001       1.0694       0.0851       0.0737       0.0000       0:0:45   
   1820       0.5188       0.1879       0.2757       0.0176        7628        0.0001       0.9906       0.0760       0.0713       0.0000       0:0:44   
   1830       0.5244       0.1776       0.2848       0.0132        7594        0.0001       0.8225       0.0770       0.0856       0.0000       0:0:44   
   1840       0.5445       0.1636       0.2795       0.0123        7261        0.0001       0.8419       0.0703       0.0771       0.0000       0:0:44   
   1850       0.5844       0.1320       0.2710       0.0126        6591        0.0001       0.9769       0.0601       0.0579       0.0000       0:0:44   
   1860       0.5943       0.1435       0.2498       0.0124        6436        0.0001       1.0413       0.0547       0.0499       0.0000       0:0:43   
   1870       0.5797       0.1592       0.2487       0.0123        6716        0.0001       0.9257       0.0530       0.0542       0.0000       0:0:43   
   1880       0.5742       0.1642       0.2468       0.0148        6751        0.0001       1.1032       0.0536       0.0463       0.0000       0:0:43   
   1890       0.5747       0.1701       0.2439       0.0113        6791        0.0001       0.9479       0.0532       0.0532       0.0000       0:0:42   
   1900       0.5852       0.1583       0.2492       0.0073        6666        0.0001       0.9908       0.0374       0.0364       0.0000       0:0:42   
   1910       0.5991       0.1411       0.2509       0.0089        6440        0.0001       1.0198       0.0384       0.0363       0.0000       0:0:42   
   1920       0.5986       0.1334       0.2586       0.0094        6299        0.0001       1.0431       0.0466       0.0428       0.0000       0:0:42   
   1930       0.6112       0.1309       0.2505       0.0074        6188        0.0001       0.9181       0.0403       0.0420       0.0000       0:0:45   
   1940       0.6149       0.1264       0.2567       0.0019        6150        0.0001       0.9490       0.0346       0.0352       0.0000       0:0:45   
   1950       0.6194       0.1266       0.2505       0.0036        6038        0.0001       0.9201       0.0356       0.0372       0.0000       0:0:45   
   1960       0.6221       0.1461       0.2277       0.0040        5994        0.0001       1.0168       0.0303       0.0289       0.0000       0:0:45   
   1970       0.6287       0.1408       0.2277       0.0028        5919        0.0001       0.9938       0.0298       0.0291       0.0000       0:0:44   
   1980       0.6054       0.1389       0.2516       0.0041        6258        0.0001       0.9541       0.0333       0.0338       0.0000       0:0:44   
   1990       0.5913       0.1471       0.2546       0.0069        6498        0.0001       1.0024       0.0357       0.0344       0.0000       0:0:44   
   2000       0.5824       0.1533       0.2542       0.0101        6608        0.0001       1.0303       0.0366       0.0343       0.0000       0:0:44   
   2010       0.6104       0.1360       0.2479       0.0056        6380        0.0001       1.0265       0.0385       0.0362       0.0000       0:0:43   
   2020       0.6391       0.1257       0.2338       0.0014        5795        0.0001       0.9558       0.0314       0.0318       0.0000       0:0:43   
   2030       0.6426       0.1224       0.2336       0.0013        5674        0.0001       0.9138       0.0339       0.0357       0.0000       0:0:43   
   2040       0.6447       0.1201       0.2342       0.0010        5730        0.0001       1.0957       0.0328       0.0291       0.0000       0:0:42   
   2050       0.6122       0.1258       0.2587       0.0034        6113        0.0001       0.9283       0.0329       0.0343       0.0000       0:0:42   
   2060       0.6344       0.1163       0.2442       0.0051        5814        0.0001       0.9441       0.0327       0.0335       0.0000       0:0:42   
   2070       0.6179       0.1279       0.2493       0.0049        6017        0.0001       1.1179       0.0365       0.0316       0.0000       0:0:42   
   2080       0.5871       0.1347       0.2667       0.0115        6545        0.0001       0.8989       0.0469       0.0496       0.0000       0:0:45   
   2090       0.5954       0.1179       0.2713       0.0154        6474        0.0001       0.9743       0.0568       0.0551       0.0000       0:0:45   
