***********************************************
* GCTB 1.91                                   *
* Genome-wide Complex Trait Bayesian analysis *
* Author: Jian Zeng, Luke Lloyd-Jones         *
* MIT License                                 *
***********************************************

Analysis started: Mon Feb  4 16:32:09 2019

Options:

--sbayes R
--ldm ../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse
--pi 0.95,0.02,0.02,0.01
--gamma 0.0,0.01,0.1,1
--gwas-summary ../../ma/sim_5.ma
--out sim_5
--chain-length 10000
--burn-in 2000
--out-freq 10

Reading SNP info from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.info].
15938 SNPs to be included from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.info].
Reading GWAS summary data from [../../ma/sim_5.ma].
15938 matched SNPs in the GWAS summary data (in total 15938 SNPs).
15938 SNPs on 1 chromosomes are included.
Reading sparse LD matrix from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.bin]...
Per-SNP window size mean 119.364 sd 5034.64.
LD matrix diagnal mean 1.0033 sd 0.052366.
Read LD matrix for 15938 SNPs (time used: 0:0:0).

Data summary:
                                             mean       sd
            GWAS SNP Phenotypic variance    1.002    0.052
                    GWAS SNP sample size      378        0
                         GWAS SNP effect    0.000    0.119
                             GWAS SNP SE    0.106    0.049
            MME left-hand-side diagonals  379.247   19.794
                     MME right-hand-side   -0.186   20.466
                    LD sampling variance    1.004    0.002
                                LD score   18.234   15.565

Approximate BayesR model fitted.
scale factor: 6.27431e-05
Fitting model assuming scaled genotypes 
MCMC launched ...
  Chain length: 10000 iterations
  Burn-in: 2000 iterations

   Iter         Pi1          Pi2          Pi3          Pi4        NnzSnp       SigmaSq      ResVar       GenVar         hsq       Rounding     TimeLeft  
    470       0.9798       0.0180       0.0013       0.0009         329        0.0000       1.0889       0.0009       0.0008       0.0000       0:0:40   
    480       0.9761       0.0166       0.0047       0.0027         378        0.0001       0.8783       0.0021       0.0024       0.0000       0:0:39   
    490       0.9785       0.0163       0.0027       0.0025         335        0.0001       1.0037       0.0041       0.0040       0.0000       0:0:38   
    500       0.9769       0.0147       0.0060       0.0024         403        0.0001       1.0593       0.0067       0.0063       0.0000       0:0:38   
    510       0.9809       0.0136       0.0033       0.0022         304        0.0001       1.1432       0.0049       0.0042       0.0000       0:0:37   
    520       0.9743       0.0199       0.0034       0.0024         417        0.0002       1.0962       0.0071       0.0065       0.0000       0:0:36   
    530       0.9764       0.0159       0.0048       0.0029         407        0.0001       0.8815       0.0072       0.0081       0.0000       0:0:35   
    540       0.9743       0.0116       0.0080       0.0061         419        0.0001       0.9891       0.0119       0.0119       0.0000       0:0:52   
    550       0.9770       0.0089       0.0063       0.0078         368        0.0001       0.9022       0.0151       0.0164       0.0000       0:0:51   
    560       0.9816       0.0097       0.0051       0.0036         299        0.0001       1.0339       0.0049       0.0047       0.0000       0:0:50   
    570       0.9892       0.0066       0.0029       0.0013         167        0.0001       0.9503       0.0020       0.0021       0.0000       0:0:49   
    580       0.9803       0.0110       0.0056       0.0031         313        0.0001       0.9945       0.0038       0.0038       0.0000       0:0:48   
    590       0.9826       0.0121       0.0040       0.0012         292        0.0001       1.0259       0.0009       0.0009       0.0000       0:0:47   
    600       0.9865       0.0086       0.0039       0.0011         226        0.0000       1.0045       0.0011       0.0011       0.0000       0:0:47   
    610       0.9900       0.0054       0.0019       0.0027         155        0.0001       0.9627       0.0035       0.0036       0.0000       0:0:46   
    620       0.9848       0.0078       0.0025       0.0049         233        0.0001       0.8888       0.0051       0.0058       0.0000       0:0:45   
    630       0.9752       0.0128       0.0046       0.0074         405        0.0000       0.8985       0.0058       0.0064       0.0000       0:0:44   
    640       0.9777       0.0114       0.0053       0.0056         375        0.0001       1.0529       0.0050       0.0047       0.0000       0:0:43   
    650       0.9794       0.0121       0.0053       0.0032         371        0.0001       0.9209       0.0042       0.0045       0.0000       0:0:43   
    660       0.9779       0.0137       0.0064       0.0021         345        0.0001       0.9592       0.0022       0.0023       0.0000       0:0:42   
    670       0.9839       0.0113       0.0031       0.0017         263        0.0001       0.9119       0.0034       0.0037       0.0000       0:0:41   
    680       0.9755       0.0141       0.0051       0.0053         394        0.0001       0.9766       0.0072       0.0073       0.0000       0:0:41   
    690       0.9750       0.0150       0.0087       0.0014         388        0.0001       0.9549       0.0051       0.0054       0.0000       0:0:40   
    700       0.9735       0.0180       0.0060       0.0026         407        0.0001       1.1571       0.0034       0.0030       0.0000       0:0:39   
    710       0.9710       0.0215       0.0033       0.0043         432        0.0001       0.9436       0.0105       0.0110       0.0000       0:0:39   
    720       0.9764       0.0133       0.0086       0.0017         345        0.0001       0.9226       0.0051       0.0055       0.0000       0:0:38   
    730       0.9758       0.0151       0.0066       0.0024         382        0.0001       1.0033       0.0052       0.0052       0.0000       0:0:38   
    740       0.9685       0.0194       0.0082       0.0039         505        0.0001       0.9057       0.0072       0.0079       0.0000       0:0:37   
    750       0.9649       0.0240       0.0073       0.0037         566        0.0001       1.0037       0.0077       0.0076       0.0000       0:0:37   
    760       0.9616       0.0196       0.0140       0.0047         568        0.0001       0.9804       0.0097       0.0098       0.0000       0:0:36   
    770       0.9546       0.0258       0.0183       0.0013         710        0.0001       0.9392       0.0038       0.0040       0.0000       0:0:35   
    780       0.9527       0.0277       0.0190       0.0006         767        0.0001       0.9580       0.0041       0.0042       0.0000       0:0:47   
    790       0.9537       0.0245       0.0203       0.0015         777        0.0001       1.0427       0.0056       0.0054       0.0000       0:0:46   
    800       0.9507       0.0242       0.0226       0.0025         795        0.0001       0.9471       0.0055       0.0058       0.0000       0:0:46   
    810       0.9615       0.0222       0.0161       0.0001         628        0.0001       0.9892       0.0023       0.0023       0.0000       0:0:45   
    820       0.9619       0.0166       0.0190       0.0024         589        0.0002       0.9228       0.0096       0.0103       0.0000       0:0:44   
    830       0.9644       0.0111       0.0228       0.0016         601        0.0002       1.0097       0.0135       0.0132       0.0000       0:0:44   
    840       0.9594       0.0115       0.0259       0.0032         655        0.0002       1.0688       0.0293       0.0267       0.0000       0:0:43   
    850       0.9656       0.0088       0.0229       0.0028         551        0.0001       1.0670       0.0075       0.0070       0.0000       0:0:43   
    860       0.9566       0.0107       0.0321       0.0006         698        0.0001       1.0843       0.0043       0.0039       0.0000       0:0:42   
    870       0.9661       0.0124       0.0206       0.0009         569        0.0001       0.9644       0.0036       0.0037       0.0000       0:0:41   
    880       0.9564       0.0130       0.0281       0.0024         715        0.0001       1.0976       0.0049       0.0044       0.0000       0:0:41   
    890       0.9428       0.0161       0.0380       0.0031         871        0.0001       0.8606       0.0078       0.0090       0.0000       0:0:40   
    900       0.9530       0.0153       0.0296       0.0021         761        0.0001       1.0023       0.0076       0.0076       0.0000       0:0:40   
    910       0.9568       0.0108       0.0312       0.0013         639        0.0001       0.9890       0.0058       0.0058       0.0000       0:0:39   
    920       0.9611       0.0104       0.0262       0.0023         654        0.0001       0.9739       0.0081       0.0082       0.0000       0:0:39   
    930       0.9540       0.0111       0.0343       0.0007         714        0.0001       0.9772       0.0062       0.0064       0.0000       0:0:39   
    940       0.9517       0.0107       0.0371       0.0005         778        0.0001       1.0880       0.0054       0.0049       0.0000       0:0:38   
    950       0.9385       0.0117       0.0481       0.0017         985        0.0001       1.0811       0.0085       0.0078       0.0000       0:0:38   
    960       0.9302       0.0091       0.0605       0.0001        1116        0.0001       0.9193       0.0066       0.0071       0.0000       0:0:37   
    970       0.9302       0.0127       0.0550       0.0021        1167        0.0001       0.9915       0.0088       0.0088       0.0000       0:0:37   
    980       0.9265       0.0161       0.0524       0.0050        1172        0.0001       1.1349       0.0117       0.0102       0.0000       0:0:36   
    990       0.9282       0.0208       0.0410       0.0100        1204        0.0001       0.9785       0.0125       0.0126       0.0000       0:0:45   
   1000       0.9291       0.0171       0.0422       0.0116        1119        0.0000       0.9624       0.0124       0.0127       0.0000       0:0:45   
   1010       0.9298       0.0123       0.0498       0.0080        1144        0.0000       0.9730       0.0087       0.0089       0.0000       0:0:44   
   1020       0.9238       0.0119       0.0556       0.0087        1235        0.0000       0.9820       0.0078       0.0079       0.0000       0:0:44   
   1030       0.9342       0.0133       0.0429       0.0096        1070        0.0000       0.8413       0.0099       0.0117       0.0000       0:0:43   
   1040       0.9321       0.0080       0.0478       0.0121        1044        0.0000       1.0381       0.0097       0.0093       0.0000       0:0:43   
   1050       0.9228       0.0165       0.0544       0.0063        1237        0.0000       0.9349       0.0073       0.0078       0.0000       0:0:42   
   1060       0.9064       0.0195       0.0670       0.0071        1445        0.0000       0.9161       0.0072       0.0078       0.0000       0:0:42   
   1070       0.9072       0.0167       0.0692       0.0069        1450        0.0000       1.0237       0.0071       0.0069       0.0000       0:0:41   
   1080       0.9328       0.0161       0.0449       0.0062        1087        0.0000       1.0179       0.0060       0.0059       0.0000       0:0:41   
   1090       0.9400       0.0115       0.0415       0.0070         972        0.0000       0.9248       0.0084       0.0090       0.0000       0:0:40   
   1100       0.9282       0.0138       0.0500       0.0079        1127        0.0000       0.9912       0.0055       0.0055       0.0000       0:0:40   
   1110       0.9323       0.0142       0.0466       0.0068        1060        0.0000       1.1631       0.0042       0.0036       0.0000       0:0:40   
   1120       0.9179       0.0215       0.0521       0.0085        1319        0.0000       1.0347       0.0037       0.0035       0.0000       0:0:39   
   1130       0.8939       0.0250       0.0705       0.0106        1665        0.0000       1.0717       0.0076       0.0070       0.0000       0:0:39   
   1140       0.8753       0.0318       0.0771       0.0159        1972        0.0000       0.9778       0.0085       0.0086       0.0000       0:0:38   
   1150       0.8701       0.0318       0.0817       0.0164        2072        0.0000       0.9127       0.0098       0.0106       0.0000       0:0:38   
   1160       0.8837       0.0321       0.0712       0.0129        1942        0.0000       0.9923       0.0101       0.0101       0.0000       0:0:38   
   1170       0.8923       0.0301       0.0654       0.0122        1717        0.0000       1.0099       0.0073       0.0072       0.0000       0:0:37   
   1180       0.8838       0.0282       0.0717       0.0164        1857        0.0000       1.1375       0.0128       0.0112       0.0000       0:0:44   
   1190       0.8574       0.0300       0.0937       0.0189        2241        0.0000       0.9943       0.0137       0.0136       0.0000       0:0:44   
   1200       0.8586       0.0296       0.0932       0.0186        2270        0.0000       0.9844       0.0161       0.0161       0.0000       0:0:44   
   1210       0.8590       0.0259       0.1022       0.0129        2200        0.0000       1.0535       0.0113       0.0106       0.0000       0:0:43   
   1220       0.8618       0.0249       0.1003       0.0130        2186        0.0000       0.9888       0.0101       0.0101       0.0000       0:0:43   
   1230       0.8565       0.0257       0.1032       0.0145        2284        0.0000       1.0392       0.0136       0.0129       0.0000       0:0:42   
   1240       0.8469       0.0292       0.0991       0.0248        2430        0.0000       0.9384       0.0158       0.0165       0.0000       0:0:42   
   1250       0.8425       0.0286       0.1018       0.0270        2466        0.0000       0.8820       0.0203       0.0225       0.0000       0:0:42   
   1260       0.8346       0.0333       0.1048       0.0272        2627        0.0000       0.9977       0.0217       0.0212       0.0000       0:0:41   
   1270       0.8356       0.0381       0.1028       0.0234        2629        0.0000       0.9667       0.0186       0.0189       0.0000       0:0:41   
   1280       0.8341       0.0356       0.1082       0.0221        2569        0.0000       0.9142       0.0144       0.0155       0.0000       0:0:40   
   1290       0.8222       0.0339       0.1197       0.0242        2796        0.0000       0.9605       0.0157       0.0161       0.0000       0:0:40   
   1300       0.8054       0.0362       0.1273       0.0311        3079        0.0000       0.9845       0.0177       0.0176       0.0000       0:0:40   
   1310       0.8055       0.0390       0.1172       0.0382        3100        0.0000       0.9781       0.0195       0.0195       0.0000       0:0:39   
   1320       0.8085       0.0452       0.1137       0.0326        3065        0.0000       0.9602       0.0190       0.0194       0.0000       0:0:39   
   1330       0.8121       0.0563       0.0911       0.0405        3009        0.0000       1.0143       0.0152       0.0148       0.0000       0:0:39   
   1340       0.7979       0.0641       0.0881       0.0500        3192        0.0000       1.0237       0.0197       0.0189       0.0000       0:0:38   
   1350       0.7801       0.0737       0.1026       0.0435        3577        0.0000       0.9800       0.0172       0.0172       0.0000       0:0:44   
   1360       0.8088       0.0598       0.0931       0.0383        3142        0.0000       0.8988       0.0163       0.0178       0.0000       0:0:44   
   1370       0.8061       0.0496       0.1081       0.0361        3132        0.0000       0.9679       0.0173       0.0176       0.0000       0:0:44   
   1380       0.8001       0.0514       0.1157       0.0328        3180        0.0000       0.9958       0.0167       0.0165       0.0000       0:0:43   
   1390       0.7922       0.0648       0.1189       0.0241        3370        0.0000       0.8423       0.0151       0.0176       0.0000       0:0:43   
   1400       0.7663       0.0798       0.1187       0.0352        3701        0.0000       0.9997       0.0207       0.0203       0.0000       0:0:43   
   1410       0.7684       0.0791       0.1204       0.0322        3754        0.0000       1.1297       0.0221       0.0191       0.0000       0:0:42   
   1420       0.7579       0.0854       0.1114       0.0453        3824        0.0000       0.9205       0.0249       0.0263       0.0000       0:0:42   
   1430       0.7474       0.0741       0.1330       0.0455        4100        0.0000       1.0617       0.0291       0.0267       0.0000       0:0:41   
   1440       0.7189       0.0748       0.1373       0.0690        4394        0.0000       0.9740       0.0406       0.0400       0.0000       0:0:41   
   1450       0.7153       0.0757       0.1275       0.0814        4494        0.0000       0.8686       0.0574       0.0620       0.0000       0:0:41   
   1460       0.6800       0.0924       0.1492       0.0784        5124        0.0000       1.0424       0.0814       0.0724       0.0000       0:0:40   
   1470       0.7187       0.0933       0.1309       0.0571        4564        0.0000       1.0021       0.0448       0.0428       0.0000       0:0:40   
   1480       0.7211       0.0892       0.1338       0.0558        4476        0.0000       1.0625       0.0442       0.0399       0.0000       0:0:40   
   1490       0.7171       0.0874       0.1316       0.0640        4394        0.0000       0.9827       0.0533       0.0515       0.0000       0:0:39   
   1500       0.7115       0.0765       0.1447       0.0674        4503        0.0000       0.9590       0.0628       0.0614       0.0000       0:0:45   
   1510       0.7210       0.0875       0.1422       0.0493        4460        0.0000       0.9764       0.0422       0.0414       0.0000       0:0:44   
   1520       0.7344       0.0752       0.1287       0.0617        4296        0.0000       0.9420       0.0553       0.0555       0.0000       0:0:44   
   1530       0.7481       0.0720       0.1064       0.0736        3985        0.0000       1.0013       0.0564       0.0534       0.0000       0:0:44   
   1540       0.7221       0.0663       0.1184       0.0932        4426        0.0001       0.8856       0.0869       0.0893       0.0000       0:0:43   
   1550       0.7191       0.0712       0.1136       0.0961        4495        0.0001       0.8167       0.0929       0.1021       0.0000       0:0:43   
   1560       0.7101       0.0658       0.1336       0.0905        4617        0.0001       0.9241       0.1002       0.0978       0.0000       0:0:43   
   1570       0.7189       0.0686       0.1380       0.0745        4537        0.0001       0.8901       0.0911       0.0929       0.0000       0:0:42   
   1580       0.6976       0.0734       0.1534       0.0757        4765        0.0001       0.9918       0.0821       0.0765       0.0000       0:0:42   
   1590       0.7111       0.0750       0.1434       0.0705        4744        0.0001       0.8933       0.0734       0.0759       0.0000       0:0:42   
   1600       0.6836       0.0955       0.1505       0.0704        4945        0.0000       0.8657       0.0585       0.0633       0.0000       0:0:42   
   1610       0.6504       0.1062       0.1527       0.0908        5458        0.0000       0.9226       0.0798       0.0796       0.0000       0:0:41   
   1620       0.6794       0.0966       0.1301       0.0939        5072        0.0001       1.0540       0.0842       0.0739       0.0000       0:0:41   
   1630       0.6509       0.1111       0.1474       0.0906        5482        0.0001       0.9023       0.0915       0.0921       0.0000       0:0:41   
   1640       0.6287       0.1195       0.1588       0.0929        6066        0.0001       0.7727       0.1018       0.1164       0.0000       0:0:45   
   1650       0.6121       0.1272       0.1685       0.0921        6070        0.0001       0.8312       0.1053       0.1124       0.0000       0:0:45   
   1660       0.6148       0.1447       0.1601       0.0804        6074        0.0001       0.8195       0.1066       0.1151       0.0000       0:0:45   
   1670       0.6285       0.1223       0.1823       0.0669        5909        0.0001       0.8911       0.0930       0.0945       0.0000       0:0:44   
   1680       0.6361       0.1171       0.1799       0.0669        5899        0.0001       0.9016       0.1001       0.0999       0.0000       0:0:44   
   1690       0.6337       0.1204       0.1692       0.0767        5882        0.0001       0.8942       0.1148       0.1138       0.0000       0:0:44   
   1700       0.6289       0.1270       0.1673       0.0768        5942        0.0001       0.7785       0.1509       0.1624       0.0000       0:0:43   
   1710       0.6301       0.1369       0.1549       0.0780        5906        0.0001       0.8613       0.0945       0.0989       0.0000       0:0:43   
   1720       0.6162       0.1645       0.1478       0.0716        6043        0.0001       0.7809       0.1040       0.1175       0.0000       0:0:43   
   1730       0.6084       0.1929       0.1312       0.0675        6356        0.0001       0.9793       0.1102       0.1012       0.0000       0:0:43   
   1740       0.6051       0.2135       0.1022       0.0792        6265        0.0001       0.7687       0.1203       0.1353       0.0000       0:0:42   
   1750       0.6061       0.2255       0.1007       0.0677        6299        0.0001       1.0474       0.0875       0.0771       0.0000       0:0:42   
   1760       0.5937       0.2187       0.1099       0.0777        6427        0.0001       1.0183       0.0936       0.0841       0.0000       0:0:42   
   1770       0.5738       0.2411       0.1140       0.0710        6855        0.0001       0.8721       0.1027       0.1053       0.0000       0:0:46   
   1780       0.5910       0.2101       0.1413       0.0577        6453        0.0001       0.8866       0.0859       0.0884       0.0000       0:0:46   
   1790       0.5900       0.1985       0.1425       0.0690        6674        0.0001       0.8672       0.0918       0.0957       0.0000       0:0:45   
   1800       0.5650       0.2228       0.1444       0.0678        6930        0.0001       1.0349       0.0808       0.0724       0.0000       0:0:45   
   1810       0.5809       0.2293       0.1152       0.0746        6727        0.0000       0.9114       0.0720       0.0732       0.0000       0:0:45   
   1820       0.5936       0.2321       0.1061       0.0682        6489        0.0000       1.0641       0.0617       0.0548       0.0000       0:0:44   
   1830       0.5765       0.2409       0.1225       0.0601        6806        0.0000       1.0126       0.0589       0.0550       0.0000       0:0:44   
   1840       0.5876       0.2225       0.1281       0.0617        6607        0.0001       0.9571       0.0585       0.0576       0.0000       0:0:44   
   1850       0.6045       0.2222       0.1235       0.0499        6445        0.0000       0.9879       0.0583       0.0557       0.0000       0:0:44   
   1860       0.6282       0.2112       0.1177       0.0430        5926        0.0001       0.9578       0.0518       0.0513       0.0000       0:0:43   
   1870       0.6170       0.2250       0.1146       0.0434        6125        0.0001       0.8973       0.0535       0.0562       0.0000       0:0:43   
   1880       0.6002       0.2294       0.1205       0.0499        6423        0.0001       0.8935       0.0584       0.0614       0.0000       0:0:43   
   1890       0.6156       0.2485       0.0916       0.0443        6200        0.0000       0.9576       0.0421       0.0421       0.0000       0:0:42   
   1900       0.6377       0.2384       0.0837       0.0402        5798        0.0001       1.0017       0.0418       0.0401       0.0000       0:0:46   
   1910       0.6571       0.2173       0.0841       0.0415        5523        0.0000       0.9331       0.0391       0.0402       0.0000       0:0:46   
   1920       0.6492       0.2065       0.1053       0.0390        5660        0.0000       0.9729       0.0375       0.0371       0.0000       0:0:46   
   1930       0.6289       0.2209       0.1145       0.0357        5900        0.0000       0.9185       0.0339       0.0356       0.0000       0:0:45   
   1940       0.6315       0.2241       0.1096       0.0348        5831        0.0000       0.8419       0.0319       0.0365       0.0000       0:0:45   
   1950       0.6336       0.2305       0.1051       0.0308        5741        0.0000       1.0339       0.0342       0.0320       0.0000       0:0:45   
   1960       0.6516       0.2159       0.1030       0.0294        5539        0.0000       0.8876       0.0288       0.0315       0.0000       0:0:45   
   1970       0.6457       0.2324       0.0926       0.0292        5709        0.0000       1.0820       0.0349       0.0313       0.0000       0:0:44   
   1980       0.6454       0.2244       0.1022       0.0280        5706        0.0001       1.0383       0.0331       0.0309       0.0000       0:0:44   
   1990       0.6241       0.2523       0.0960       0.0276        5944        0.0001       0.9752       0.0348       0.0344       0.0000       0:0:44   
   2000       0.6212       0.2569       0.0915       0.0305        6071        0.0001       1.1341       0.0388       0.0330       0.0000       0:0:44   
   2010       0.6303       0.2502       0.0986       0.0209        5917        0.0001       0.9325       0.0316       0.0328       0.0000       0:0:43   
   2020       0.6359       0.2554       0.0839       0.0248        5853        0.0001       1.0864       0.0278       0.0249       0.0000       0:0:43   
   2030       0.6457       0.2391       0.0856       0.0296        5690        0.0001       1.1340       0.0354       0.0302       0.0000       0:0:47   
   2040       0.6214       0.2551       0.0911       0.0323        5972        0.0001       0.9673       0.0363       0.0361       0.0000       0:0:46   
   2050       0.6245       0.2543       0.0900       0.0312        6000        0.0001       0.8728       0.0365       0.0401       0.0000       0:0:46   
   2060       0.6439       0.2490       0.0795       0.0276        5725        0.0001       1.0296       0.0353       0.0331       0.0000       0:0:46   
   2070       0.6572       0.2422       0.0726       0.0280        5514        0.0001       0.9388       0.0364       0.0373       0.0000       0:0:45   
   2080       0.6280       0.2453       0.0949       0.0318        5843        0.0000       0.9619       0.0304       0.0306       0.0000       0:0:45   
   2090       0.6238       0.2370       0.1015       0.0378        6037        0.0000       1.0101       0.0371       0.0354       0.0000       0:0:45   
   2100       0.6319       0.2300       0.0983       0.0398        5748        0.0000       1.0995       0.0338       0.0298       0.0000       0:0:45   
   2110       0.6328       0.2334       0.0949       0.0389        5750        0.0000       1.0490       0.0330       0.0305       0.0000       0:0:44   
