***********************************************
* GCTB 1.91                                   *
* Genome-wide Complex Trait Bayesian analysis *
* Author: Jian Zeng, Luke Lloyd-Jones         *
* MIT License                                 *
***********************************************

Analysis started: Mon Feb  4 16:36:25 2019

Options:

--sbayes R
--ldm ../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse
--pi 0.95,0.02,0.02,0.01
--gamma 0.0,0.01,0.1,1
--gwas-summary ../../ma/sim_13.ma
--out sim_13
--chain-length 10000
--burn-in 2000
--out-freq 10

Reading SNP info from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.info].
15938 SNPs to be included from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.info].
Reading GWAS summary data from [../../ma/sim_13.ma].
15938 matched SNPs in the GWAS summary data (in total 15938 SNPs).
15938 SNPs on 1 chromosomes are included.
Reading sparse LD matrix from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.bin]...
Per-SNP window size mean 119.364 sd 5034.64.
LD matrix diagnal mean 1.0033 sd 0.052366.
Read LD matrix for 15938 SNPs (time used: 0:0:0).

Data summary:
                                             mean       sd
            GWAS SNP Phenotypic variance    1.002    0.052
                    GWAS SNP sample size      378        0
                         GWAS SNP effect   -0.000    0.121
                             GWAS SNP SE    0.106    0.049
            MME left-hand-side diagonals  379.247   19.794
                     MME right-hand-side   -0.181   20.025
                    LD sampling variance    1.004    0.002
                                LD score   18.234   15.565

Approximate BayesR model fitted.
scale factor: 6.27431e-05
Fitting model assuming scaled genotypes 
MCMC launched ...
  Chain length: 10000 iterations
  Burn-in: 2000 iterations

   Iter         Pi1          Pi2          Pi3          Pi4        NnzSnp       SigmaSq      ResVar       GenVar         hsq       Rounding     TimeLeft  
    160       0.9718       0.0270       0.0011       0.0001         437        0.0003       0.9504       0.0043       0.0045       0.0000        0:1:1   
    170       0.9658       0.0283       0.0030       0.0029         549        0.0002       0.9417       0.0115       0.0120       0.0000       0:0:57   
    180       0.9644       0.0303       0.0037       0.0016         570        0.0003       0.8724       0.0097       0.0110       0.0000       0:0:54   
    190       0.9580       0.0365       0.0050       0.0005         648        0.0003       0.9613       0.0045       0.0046       0.0000       0:0:51   
    200       0.9502       0.0422       0.0052       0.0023         790        0.0003       0.9206       0.0149       0.0159       0.0000       0:0:49   
    210       0.9446       0.0478       0.0039       0.0037         840        0.0003       1.0691       0.0199       0.0183       0.0000       0:0:46   
    220       0.9446       0.0524       0.0015       0.0014         870        0.0002       0.8892       0.0052       0.0058       0.0000       0:0:44   
    230       0.9507       0.0444       0.0007       0.0042         770        0.0001       1.0264       0.0099       0.0096       0.0000       0:0:42   
    240       0.9452       0.0523       0.0013       0.0011         844        0.0002       0.9064       0.0060       0.0065       0.0000       0:0:40   
    250       0.9405       0.0575       0.0019       0.0001         956        0.0001       1.0206       0.0018       0.0018       0.0000       0:0:39   
    260       0.9382       0.0577       0.0039       0.0003        1002        0.0002       0.9715       0.0036       0.0037       0.0000       0:0:37   
    270       0.9321       0.0599       0.0062       0.0018        1095        0.0002       0.9246       0.0064       0.0069       0.0000       0:0:36   
    280       0.9341       0.0565       0.0048       0.0046        1076        0.0002       1.0491       0.0135       0.0127       0.0000       0:0:34   
    290       0.9419       0.0504       0.0040       0.0037         919        0.0002       0.9497       0.0105       0.0109       0.0000       0:0:33   
    300       0.9354       0.0539       0.0069       0.0038        1081        0.0002       0.9663       0.0127       0.0130       0.0000       0:0:32   
    310       0.9195       0.0699       0.0074       0.0033        1298        0.0001       1.0628       0.0094       0.0087       0.0000        0:1:2   
    320       0.9259       0.0638       0.0076       0.0026        1170        0.0001       1.0880       0.0079       0.0072       0.0000        0:1:0   
    330       0.9343       0.0588       0.0042       0.0027        1041        0.0001       1.0318       0.0092       0.0088       0.0000       0:0:58   
    340       0.9463       0.0476       0.0053       0.0008         880        0.0001       1.0188       0.0047       0.0045       0.0000       0:0:56   
    350       0.9360       0.0583       0.0040       0.0017         999        0.0001       1.0557       0.0061       0.0057       0.0000       0:0:55   
    360       0.9419       0.0515       0.0035       0.0031         910        0.0001       0.9592       0.0053       0.0055       0.0000       0:0:53   
    370       0.9474       0.0487       0.0029       0.0011         853        0.0001       1.0486       0.0036       0.0035       0.0000       0:0:52   
    380       0.9400       0.0458       0.0118       0.0024         954        0.0001       0.9166       0.0081       0.0088       0.0000       0:0:50   
    390       0.9434       0.0463       0.0079       0.0024         917        0.0001       1.0071       0.0103       0.0102       0.0000       0:0:49   
    400       0.9439       0.0399       0.0098       0.0064         870        0.0002       1.0234       0.0146       0.0141       0.0000       0:0:48   
    410       0.9333       0.0478       0.0166       0.0023        1097        0.0001       0.9344       0.0124       0.0131       0.0000       0:0:46   
    420       0.9123       0.0715       0.0146       0.0016        1433        0.0002       0.8736       0.0101       0.0114       0.0000       0:0:45   
    430       0.9031       0.0716       0.0182       0.0071        1572        0.0002       1.1074       0.0216       0.0192       0.0000       0:0:44   
    440       0.9050       0.0724       0.0206       0.0020        1398        0.0001       0.9769       0.0073       0.0074       0.0000       0:0:43   
    450       0.9020       0.0719       0.0257       0.0005        1612        0.0001       1.0371       0.0052       0.0050       0.0000       0:0:42   
    460       0.9035       0.0691       0.0269       0.0005        1487        0.0001       1.0906       0.0050       0.0046       0.0000       0:0:41   
    470       0.9077       0.0632       0.0285       0.0007        1503        0.0001       1.0454       0.0067       0.0064       0.0000       0:0:40   
    480       0.8920       0.0661       0.0407       0.0012        1677        0.0001       0.9678       0.0073       0.0075       0.0000       0:0:39   
    490       0.9005       0.0575       0.0402       0.0018        1569        0.0001       1.0471       0.0056       0.0053       0.0000       0:0:38   
    500       0.8992       0.0545       0.0402       0.0061        1578        0.0001       0.9636       0.0099       0.0101       0.0000       0:0:57   
    510       0.9023       0.0520       0.0424       0.0033        1513        0.0001       0.9550       0.0084       0.0087       0.0000       0:0:55   
    520       0.9014       0.0579       0.0380       0.0027        1587        0.0001       0.9380       0.0081       0.0086       0.0000       0:0:54   
    530       0.9057       0.0501       0.0412       0.0030        1544        0.0001       0.9137       0.0090       0.0098       0.0000       0:0:53   
    540       0.9057       0.0437       0.0461       0.0046        1538        0.0001       1.0300       0.0100       0.0096       0.0000       0:0:52   
    550       0.9004       0.0464       0.0466       0.0067        1551        0.0001       0.9764       0.0142       0.0143       0.0000       0:0:51   
    560       0.8940       0.0547       0.0474       0.0038        1675        0.0001       1.0967       0.0106       0.0096       0.0000       0:0:50   
    570       0.8985       0.0508       0.0483       0.0024        1617        0.0001       0.8828       0.0103       0.0116       0.0000       0:0:49   
    580       0.8925       0.0378       0.0647       0.0050        1754        0.0001       1.0227       0.0168       0.0161       0.0000       0:0:48   
    590       0.8761       0.0491       0.0676       0.0072        1867        0.0001       0.8989       0.0261       0.0282       0.0000       0:0:47   
    600       0.8893       0.0499       0.0539       0.0069        1809        0.0001       0.9941       0.0208       0.0205       0.0000       0:0:47   
    610       0.9028       0.0424       0.0512       0.0037        1601        0.0001       1.0391       0.0114       0.0109       0.0000       0:0:46   
    620       0.9074       0.0323       0.0554       0.0048        1440        0.0001       1.0122       0.0150       0.0146       0.0000       0:0:45   
    630       0.9046       0.0389       0.0517       0.0048        1559        0.0001       0.9428       0.0147       0.0154       0.0000       0:0:44   
    640       0.9041       0.0448       0.0487       0.0024        1486        0.0001       0.8866       0.0073       0.0082       0.0000       0:0:43   
    650       0.9205       0.0272       0.0499       0.0024        1342        0.0001       1.0300       0.0063       0.0061       0.0000       0:0:43   
    660       0.9209       0.0263       0.0456       0.0073        1233        0.0001       0.9352       0.0162       0.0170       0.0000       0:0:42   
    670       0.9154       0.0166       0.0606       0.0075        1334        0.0001       0.8849       0.0290       0.0317       0.0000       0:0:41   
    680       0.9054       0.0142       0.0710       0.0094        1466        0.0002       0.7802       0.0372       0.0455       0.0000       0:0:41   
    690       0.9033       0.0133       0.0735       0.0099        1530        0.0002       0.9754       0.0494       0.0482       0.0000       0:0:40   
    700       0.9071       0.0081       0.0771       0.0077        1493        0.0002       0.9657       0.0519       0.0510       0.0000       0:0:53   
    710       0.9215       0.0079       0.0642       0.0064        1345        0.0002       0.8914       0.0466       0.0497       0.0000       0:0:52   
    720       0.9324       0.0043       0.0574       0.0059        1080        0.0002       0.9070       0.0428       0.0451       0.0000       0:0:51   
    730       0.9372       0.0023       0.0561       0.0044        1017        0.0002       0.9548       0.0276       0.0281       0.0000       0:0:50   
    740       0.9302       0.0055       0.0618       0.0025        1123        0.0002       0.9117       0.0291       0.0309       0.0000       0:0:50   
    750       0.9403       0.0037       0.0520       0.0041        1019        0.0002       0.9833       0.0319       0.0314       0.0000       0:0:49   
    760       0.9307       0.0043       0.0626       0.0024        1071        0.0003       0.9811       0.0401       0.0393       0.0000       0:0:48   
    770       0.9174       0.0055       0.0748       0.0022        1305        0.0003       1.0249       0.0387       0.0364       0.0000       0:0:47   
    780       0.9032       0.0033       0.0907       0.0029        1467        0.0003       0.9197       0.0492       0.0508       0.0000       0:0:47   
    790       0.9045       0.0042       0.0885       0.0028        1486        0.0003       1.0453       0.0558       0.0507       0.0000       0:0:46   
    800       0.9055       0.0004       0.0898       0.0044        1493        0.0003       0.8337       0.0596       0.0667       0.0000       0:0:46   
    810       0.9063       0.0003       0.0881       0.0054        1540        0.0002       1.0552       0.0485       0.0440       0.0000       0:0:45   
    820       0.8889       0.0010       0.1011       0.0091        1772        0.0002       0.8603       0.0749       0.0801       0.0000       0:0:44   
    830       0.8905       0.0013       0.1054       0.0028        1704        0.0002       0.9057       0.0495       0.0519       0.0000       0:0:44   
    840       0.8916       0.0011       0.1046       0.0027        1655        0.0002       0.9890       0.0345       0.0337       0.0000       0:0:43   
    850       0.8922       0.0007       0.1042       0.0028        1672        0.0002       0.8040       0.0429       0.0507       0.0000       0:0:43   
    860       0.8974       0.0007       0.1001       0.0018        1703        0.0002       0.8828       0.0342       0.0373       0.0000       0:0:42   
    870       0.9048       0.0002       0.0930       0.0019        1502        0.0002       1.0522       0.0311       0.0287       0.0000       0:0:41   
    880       0.8822       0.0014       0.1117       0.0047        1872        0.0001       1.0446       0.0357       0.0331       0.0000       0:0:51   
    890       0.8745       0.0038       0.1183       0.0034        1942        0.0001       0.9609       0.0329       0.0331       0.0000       0:0:51   
    900       0.8738       0.0061       0.1183       0.0018        1943        0.0001       1.0042       0.0310       0.0299       0.0000       0:0:50   
    910       0.8555       0.0107       0.1299       0.0039        2302        0.0002       0.9533       0.0402       0.0404       0.0000       0:0:49   
    920       0.8605       0.0103       0.1264       0.0028        2237        0.0002       0.8253       0.0445       0.0511       0.0000       0:0:49   
    930       0.8497       0.0134       0.1363       0.0007        2336        0.0001       0.8393       0.0343       0.0393       0.0000       0:0:48   
    940       0.8394       0.0159       0.1446       0.0001        2618        0.0001       0.7936       0.0337       0.0408       0.0000       0:0:48   
    950       0.8382       0.0118       0.1494       0.0006        2582        0.0001       1.0447       0.0261       0.0244       0.0000       0:0:47   
    960       0.8388       0.0134       0.1474       0.0005        2541        0.0001       0.9326       0.0277       0.0288       0.0000       0:0:47   
    970       0.8323       0.0144       0.1501       0.0033        2587        0.0001       0.8193       0.0298       0.0351       0.0000       0:0:46   
    980       0.8305       0.0074       0.1577       0.0043        2689        0.0001       0.9766       0.0295       0.0293       0.0000       0:0:46   
    990       0.8427       0.0067       0.1462       0.0044        2556        0.0001       0.8557       0.0300       0.0339       0.0000       0:0:45   
   1000       0.8154       0.0044       0.1715       0.0087        2828        0.0001       1.0005       0.0413       0.0396       0.0000       0:0:45   
   1010       0.8195       0.0090       0.1638       0.0076        2795        0.0001       0.9909       0.0352       0.0343       0.0000       0:0:44   
   1020       0.8188       0.0103       0.1625       0.0085        2924        0.0001       1.0390       0.0280       0.0262       0.0000       0:0:44   
   1030       0.8362       0.0052       0.1490       0.0096        2624        0.0001       0.9599       0.0364       0.0365       0.0000       0:0:43   
   1040       0.8465       0.0100       0.1323       0.0112        2441        0.0001       0.9518       0.0396       0.0400       0.0000       0:0:51   
   1050       0.8393       0.0103       0.1443       0.0061        2618        0.0001       0.9346       0.0379       0.0390       0.0000       0:0:51   
   1060       0.8457       0.0150       0.1337       0.0056        2418        0.0001       1.0493       0.0315       0.0291       0.0000       0:0:50   
   1070       0.8556       0.0124       0.1295       0.0025        2276        0.0001       1.0031       0.0219       0.0213       0.0000       0:0:50   
   1080       0.8527       0.0150       0.1311       0.0012        2335        0.0001       0.9618       0.0167       0.0171       0.0000       0:0:49   
   1090       0.8577       0.0139       0.1258       0.0026        2317        0.0001       0.9003       0.0239       0.0259       0.0000       0:0:49   
   1100       0.8539       0.0125       0.1278       0.0058        2258        0.0002       0.9774       0.0468       0.0457       0.0000       0:0:48   
   1110       0.8606       0.0101       0.1207       0.0086        2251        0.0002       1.0442       0.0565       0.0514       0.0000       0:0:48   
   1120       0.8462       0.0172       0.1321       0.0045        2478        0.0002       0.9396       0.0494       0.0500       0.0000       0:0:47   
   1130       0.8224       0.0219       0.1497       0.0060        2811        0.0002       0.9943       0.0669       0.0630       0.0000       0:0:47   
   1140       0.8088       0.0128       0.1665       0.0119        3100        0.0002       0.8941       0.0717       0.0742       0.0000       0:0:46   
   1150       0.8152       0.0131       0.1604       0.0113        2900        0.0002       1.0220       0.0703       0.0644       0.0000       0:0:46   
   1160       0.8239       0.0117       0.1552       0.0093        2848        0.0001       0.8786       0.0600       0.0639       0.0000       0:0:45   
   1170       0.8363       0.0080       0.1473       0.0084        2591        0.0002       1.0862       0.0674       0.0584       0.0000       0:0:45   
   1180       0.8276       0.0120       0.1510       0.0093        2717        0.0002       0.8931       0.0670       0.0697       0.0000       0:0:44   
   1190       0.8168       0.0110       0.1584       0.0139        2888        0.0002       0.9026       0.0757       0.0774       0.0000       0:0:51   
   1200       0.7940       0.0093       0.1789       0.0177        3249        0.0002       0.8079       0.1314       0.1399       0.0000       0:0:51   
   1210       0.7886       0.0104       0.1870       0.0140        3319        0.0002       0.8365       0.0827       0.0900       0.0000       0:0:50   
   1220       0.7753       0.0135       0.1938       0.0173        3617        0.0001       0.9093       0.0769       0.0779       0.0000       0:0:50   
   1230       0.7626       0.0197       0.1973       0.0204        3749        0.0002       0.9586       0.0977       0.0925       0.0000       0:0:49   
   1240       0.7336       0.0234       0.2201       0.0229        4195        0.0002       0.8281       0.1109       0.1181       0.0000       0:0:49   
   1250       0.7329       0.0314       0.2080       0.0276        4182        0.0002       0.8449       0.1435       0.1452       0.0000       0:0:49   
   1260       0.7106       0.0393       0.2299       0.0202        4673        0.0002       0.8915       0.1166       0.1157       0.0000       0:0:48   
   1270       0.7052       0.0380       0.2346       0.0221        4628        0.0002       0.8796       0.1343       0.1325       0.0000       0:0:48   
   1280       0.6673       0.0448       0.2635       0.0244        5320        0.0002       0.9065       0.1658       0.1546       0.0000       0:0:47   
   1290       0.6697       0.0430       0.2621       0.0253        5396        0.0002       0.9248       0.1529       0.1419       0.0000       0:0:47   
   1300       0.6644       0.0393       0.2697       0.0266        5281        0.0002       0.8919       0.1622       0.1539       0.0000       0:0:46   
   1310       0.6880       0.0280       0.2518       0.0322        5037        0.0002       0.8705       0.1706       0.1638       0.0000       0:0:46   
   1320       0.6996       0.0274       0.2441       0.0289        4810        0.0002       0.9678       0.1566       0.1392       0.0000       0:0:52   
   1330       0.7089       0.0269       0.2382       0.0260        4629        0.0002       0.9096       0.1291       0.1243       0.0000       0:0:52   
   1340       0.7000       0.0293       0.2445       0.0262        4722        0.0002       0.8220       0.1183       0.1258       0.0000       0:0:51   
   1350       0.6475       0.0249       0.2924       0.0351        5539        0.0002       0.8157       0.1590       0.1632       0.0000       0:0:51   
   1360       0.6181       0.0342       0.3093       0.0384        6012        0.0002       0.7129       0.2473       0.2576       0.0000       0:0:50   
   1370       0.6126       0.0354       0.3093       0.0427        6118        0.0002       0.9563       0.2358       0.1978       0.0000       0:0:50   
   1380       0.6471       0.0419       0.2825       0.0285        5607        0.0002       0.7432       0.1858       0.2000       0.0000       0:0:49   
   1390       0.6484       0.0369       0.2884       0.0263        5631        0.0002       1.0056       0.2078       0.1713       0.0000       0:0:49   
   1400       0.6384       0.0363       0.2989       0.0263        5743        0.0002       0.8031       0.1987       0.1983       0.0000       0:0:49   
   1410       0.6829       0.0366       0.2599       0.0207        5162        0.0003       0.8161       0.1997       0.1966       0.0000       0:0:48   
   1420       0.6790       0.0350       0.2644       0.0217        5113        0.0002       0.9043       0.1630       0.1528       0.0000       0:0:48   
   1430       0.6652       0.0428       0.2754       0.0166        5360        0.0002       0.8142       0.1378       0.1448       0.0000       0:0:47   
   1440       0.6604       0.0503       0.2799       0.0094        5361        0.0002       0.8950       0.1285       0.1256       0.0000       0:0:53   
   1450       0.6368       0.0514       0.3040       0.0077        5761        0.0002       0.9340       0.1130       0.1079       0.0000       0:0:53   
   1460       0.6159       0.0599       0.3173       0.0068        6044        0.0002       0.9154       0.1154       0.1119       0.0000       0:0:52   
   1470       0.6418       0.0645       0.2876       0.0061        5737        0.0002       0.9923       0.0996       0.0912       0.0000       0:0:52   
   1480       0.6589       0.0633       0.2728       0.0050        5418        0.0002       0.8968       0.1047       0.1046       0.0000       0:0:51   
   1490       0.6550       0.0586       0.2768       0.0096        5488        0.0002       0.9416       0.1112       0.1056       0.0000       0:0:51   
   1500       0.6649       0.0510       0.2738       0.0103        5432        0.0002       0.9000       0.1224       0.1197       0.0000       0:0:51   
   1510       0.6798       0.0321       0.2690       0.0191        5054        0.0002       0.9612       0.1394       0.1267       0.0000       0:0:50   
   1520       0.6862       0.0386       0.2490       0.0262        4983        0.0002       0.8737       0.1620       0.1564       0.0000       0:0:50   
   1530       0.7194       0.0536       0.2026       0.0244        4518        0.0002       0.7421       0.1356       0.1545       0.0000       0:0:49   
   1540       0.7053       0.0631       0.2062       0.0254        4769        0.0002       0.9391       0.1216       0.1146       0.0000       0:0:49   
   1550       0.7090       0.0749       0.1905       0.0256        4504        0.0001       0.9199       0.1076       0.1048       0.0000       0:0:49   
   1560       0.6817       0.0672       0.2255       0.0257        5005        0.0001       0.7690       0.1128       0.1279       0.0000       0:0:54   
   1570       0.6748       0.0693       0.2307       0.0251        5155        0.0001       0.8387       0.1229       0.1278       0.0000       0:0:53   
   1580       0.6597       0.0614       0.2459       0.0331        5361        0.0001       0.8219       0.1283       0.1350       0.0000       0:0:53   
   1590       0.6333       0.0620       0.2659       0.0388        5670        0.0001       0.8499       0.1325       0.1349       0.0000       0:0:52   
   1600       0.6413       0.0512       0.2714       0.0361        5831        0.0001       1.0085       0.1328       0.1163       0.0000       0:0:52   
   1610       0.6001       0.0582       0.3047       0.0370        6435        0.0001       0.8997       0.1473       0.1406       0.0000       0:0:52   
   1620       0.6091       0.0648       0.2947       0.0315        6233        0.0001       0.8131       0.1270       0.1351       0.0000       0:0:51   
   1630       0.6016       0.0475       0.3189       0.0321        6351        0.0001       0.8779       0.1359       0.1340       0.0000       0:0:51   
   1640       0.5673       0.0412       0.3458       0.0457        6986        0.0001       0.7461       0.1428       0.1606       0.0000       0:0:50   
   1650       0.5577       0.0531       0.3395       0.0496        7074        0.0001       0.7945       0.1398       0.1496       0.0000       0:0:50   
   1660       0.5426       0.0524       0.3650       0.0400        7219        0.0001       0.9313       0.1401       0.1308       0.0000       0:0:50   
   1670       0.5442       0.0663       0.3635       0.0260        7246        0.0001       0.9539       0.1130       0.1059       0.0000       0:0:54   
   1680       0.5419       0.0775       0.3574       0.0233        7290        0.0001       0.8046       0.1115       0.1217       0.0000       0:0:54   
   1690       0.5273       0.0840       0.3606       0.0281        7427        0.0001       0.7966       0.1386       0.1482       0.0000       0:0:54   
   1700       0.5232       0.0699       0.3805       0.0264        7577        0.0001       0.8591       0.1152       0.1183       0.0000       0:0:53   
   1710       0.5290       0.0689       0.3772       0.0250        7504        0.0001       0.8898       0.1253       0.1234       0.0000       0:0:53   
   1720       0.5204       0.0724       0.3865       0.0207        7699        0.0001       1.1316       0.0959       0.0782       0.0000       0:0:52   
   1730       0.5236       0.0799       0.3805       0.0159        7513        0.0001       0.9384       0.0908       0.0882       0.0000       0:0:52   
   1740       0.5226       0.0746       0.3885       0.0143        7622        0.0001       0.8599       0.0818       0.0869       0.0000       0:0:52   
   1750       0.5405       0.0676       0.3815       0.0104        7292        0.0001       0.8587       0.0807       0.0859       0.0000       0:0:56   
   1760       0.5280       0.0779       0.3851       0.0090        7484        0.0001       0.8693       0.0775       0.0819       0.0000       0:0:56   
   1770       0.5082       0.0769       0.4018       0.0132        7848        0.0001       1.0244       0.0831       0.0750       0.0000       0:0:55   
   1780       0.5116       0.0870       0.3931       0.0083        7834        0.0001       0.9967       0.0790       0.0734       0.0000       0:0:55   
   1790       0.5209       0.0914       0.3825       0.0053        7665        0.0001       0.8699       0.0627       0.0672       0.0000       0:0:55   
   1800       0.5198       0.0730       0.4001       0.0071        7634        0.0001       0.9139       0.0760       0.0768       0.0000       0:0:54   
   1810       0.5323       0.0719       0.3874       0.0083        7400        0.0001       0.9633       0.0710       0.0686       0.0000       0:0:54   
   1820       0.5328       0.0661       0.3925       0.0086        7333        0.0001       0.8560       0.0793       0.0848       0.0000       0:0:53   
   1830       0.5141       0.0624       0.4113       0.0121        7722        0.0001       0.7505       0.0923       0.1095       0.0000       0:0:53   
   1840       0.5320       0.0592       0.3984       0.0104        7345        0.0001       0.9639       0.0883       0.0840       0.0000       0:0:53   
   1850       0.5521       0.0445       0.3944       0.0090        7198        0.0001       0.8482       0.1008       0.1062       0.0000       0:0:57   
   1860       0.5644       0.0481       0.3801       0.0074        6813        0.0001       0.9547       0.0893       0.0855       0.0000       0:0:56   
   1870       0.5777       0.0540       0.3504       0.0179        6752        0.0001       0.8281       0.1025       0.1102       0.0000       0:0:56   
   1880       0.5517       0.0758       0.3568       0.0157        7115        0.0001       0.8321       0.0965       0.1039       0.0000       0:0:56   
   1890       0.5576       0.0762       0.3576       0.0086        7041        0.0001       0.9214       0.0770       0.0772       0.0000       0:0:55   
   1900       0.5739       0.0684       0.3463       0.0114        6712        0.0001       0.7619       0.0884       0.1040       0.0000       0:0:55   
   1910       0.5730       0.0673       0.3481       0.0116        6820        0.0001       0.8777       0.0947       0.0974       0.0000       0:0:55   
   1920       0.5892       0.0615       0.3421       0.0073        6684        0.0001       0.9301       0.0913       0.0894       0.0000       0:0:54   
   1930       0.5667       0.0706       0.3541       0.0085        6927        0.0001       1.0288       0.0994       0.0881       0.0000       0:0:54   
   1940       0.5495       0.0811       0.3625       0.0068        7217        0.0001       0.9234       0.1099       0.1063       0.0000       0:0:54   
   1950       0.5684       0.0767       0.3493       0.0056        6853        0.0001       0.9759       0.0879       0.0826       0.0000       0:0:53   
   1960       0.5701       0.0836       0.3400       0.0064        6876        0.0001       0.9001       0.0717       0.0738       0.0000       0:0:57   
   1970       0.5843       0.0811       0.3281       0.0066        6672        0.0001       0.9142       0.0700       0.0712       0.0000       0:0:57   
   1980       0.5534       0.0994       0.3409       0.0062        7050        0.0001       1.0235       0.0716       0.0654       0.0000       0:0:56   
   1990       0.5434       0.0958       0.3531       0.0077        7209        0.0001       0.9683       0.0778       0.0744       0.0000       0:0:56   
   2000       0.5298       0.0950       0.3618       0.0133        7517        0.0001       1.0222       0.0971       0.0867       0.0000       0:0:56   
   2010       0.5664       0.0840       0.3419       0.0077        6966        0.0001       0.8635       0.0817       0.0865       0.0000       0:0:55   
   2020       0.5888       0.0792       0.3264       0.0056        6450        0.0001       0.9108       0.0692       0.0706       0.0000       0:0:55   
   2030       0.5880       0.0843       0.3224       0.0053        6572        0.0001       1.0019       0.0578       0.0545       0.0000       0:0:54   
   2040       0.5738       0.0907       0.3331       0.0024        6640        0.0001       0.7945       0.0598       0.0700       0.0000       0:0:54   
   2050       0.5714       0.0772       0.3491       0.0023        6810        0.0001       0.9165       0.0622       0.0636       0.0000       0:0:54   
   2060       0.5916       0.0742       0.3299       0.0043        6520        0.0001       0.8744       0.0574       0.0616       0.0000       0:0:53   
   2070       0.5937       0.0847       0.3174       0.0042        6535        0.0001       0.9890       0.0558       0.0534       0.0000       0:0:53   
   2080       0.5990       0.0873       0.3068       0.0069        6317        0.0001       1.1078       0.0565       0.0485       0.0000       0:0:57   
   2090       0.5924       0.0825       0.3135       0.0116        6507        0.0001       0.8528       0.0897       0.0951       0.0000       0:0:56   
