***********************************************
* GCTB 1.91                                   *
* Genome-wide Complex Trait Bayesian analysis *
* Author: Jian Zeng, Luke Lloyd-Jones         *
* MIT License                                 *
***********************************************

Analysis started: Mon Feb  4 16:39:25 2019

Options:

--sbayes R
--ldm ../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse
--pi 0.95,0.02,0.02,0.01
--gamma 0.0,0.01,0.1,1
--gwas-summary ../../ma/sim_16.ma
--out sim_16
--chain-length 10000
--burn-in 2000
--out-freq 10

Reading SNP info from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.info].
15938 SNPs to be included from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.info].
Reading GWAS summary data from [../../ma/sim_16.ma].
15938 matched SNPs in the GWAS summary data (in total 15938 SNPs).
15938 SNPs on 1 chromosomes are included.
Reading sparse LD matrix from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.bin]...
Per-SNP window size mean 119.364 sd 5034.64.
LD matrix diagnal mean 1.0033 sd 0.052366.
Read LD matrix for 15938 SNPs (time used: 0:0:0).

Data summary:
                                             mean       sd
            GWAS SNP Phenotypic variance    1.002    0.052
                    GWAS SNP sample size      378        0
                         GWAS SNP effect    0.000    0.121
                             GWAS SNP SE    0.106    0.049
            MME left-hand-side diagonals  379.247   19.794
                     MME right-hand-side    0.396   20.400
                    LD sampling variance    1.004    0.002
                                LD score   18.234   15.565

Approximate BayesR model fitted.
scale factor: 6.27431e-05
Fitting model assuming scaled genotypes 
MCMC launched ...
  Chain length: 10000 iterations
  Burn-in: 2000 iterations

   Iter         Pi1          Pi2          Pi3          Pi4        NnzSnp       SigmaSq      ResVar       GenVar         hsq       Rounding     TimeLeft  
   1550       0.6200       0.1546       0.0907       0.1347        6018        0.0001       0.7024       0.2106       0.2306       0.0000       0:0:54   
   1560       0.6059       0.1641       0.0914       0.1386        6333        0.0001       0.8027       0.2162       0.2122       0.0000       0:0:54   
   1570       0.6248       0.1543       0.0899       0.1310        6024        0.0001       0.7403       0.1795       0.1952       0.0000       0:0:53   
   1580       0.6239       0.1395       0.0908       0.1458        5936        0.0001       0.7970       0.2277       0.2222       0.0000       0:0:53   
   1590       0.6165       0.1491       0.0987       0.1356        6160        0.0001       0.7808       0.2071       0.2097       0.0000       0:0:52   
   1600       0.6167       0.1398       0.1068       0.1367        6026        0.0001       0.5136       0.2620       0.3378       0.0000       0:0:52   
   1610       0.5635       0.1719       0.1109       0.1537        6939        0.0001       0.7510       0.2558       0.2541       0.0000       0:0:52   
   1620       0.5589       0.1667       0.1123       0.1622        7043        0.0001       0.8887       0.2194       0.1980       0.0000       0:0:51   
   1630       0.5436       0.1598       0.1241       0.1725        7335        0.0001       0.7729       0.2453       0.2409       0.0000       0:0:51   
   1640       0.5449       0.1480       0.1409       0.1662        7277        0.0001       0.8267       0.2611       0.2400       0.0000       0:0:50   
   1650       0.5335       0.1609       0.1485       0.1571        7480        0.0001       0.7424       0.2266       0.2339       0.0000       0:0:50   
   1660       0.5407       0.1739       0.1425       0.1428        7327        0.0001       0.8155       0.2500       0.2346       0.0000       0:0:55   
   1670       0.5576       0.1725       0.1447       0.1253        7084        0.0001       0.7108       0.2482       0.2588       0.0000       0:0:54   
   1680       0.5500       0.1787       0.1533       0.1180        7127        0.0001       0.9195       0.2130       0.1881       0.0000       0:0:54   
   1690       0.5564       0.1823       0.1472       0.1141        7021        0.0001       0.8751       0.1787       0.1696       0.0000       0:0:54   
   1700       0.5571       0.1832       0.1459       0.1139        7023        0.0001       0.8610       0.1777       0.1711       0.0000       0:0:53   
   1710       0.5724       0.1960       0.1318       0.0997        6636        0.0001       0.7886       0.1787       0.1848       0.0000       0:0:53   
   1720       0.5847       0.2188       0.1114       0.0851        6624        0.0001       0.7498       0.1392       0.1565       0.0000       0:0:52   
   1730       0.5781       0.2338       0.1021       0.0859        6693        0.0001       0.8498       0.1624       0.1604       0.0000       0:0:52   
   1740       0.5697       0.2472       0.0975       0.0856        6878        0.0001       0.9251       0.1504       0.1398       0.0000       0:0:52   
   1750       0.5672       0.2573       0.1060       0.0694        6861        0.0001       0.7705       0.1626       0.1743       0.0000       0:0:51   
   1760       0.5413       0.2588       0.1091       0.0908        7354        0.0001       0.9100       0.1939       0.1756       0.0000       0:0:51   
   1770       0.5172       0.2955       0.1068       0.0805        7628        0.0001       0.8341       0.1394       0.1432       0.0000       0:0:51   
   1780       0.5359       0.2798       0.1223       0.0620        7379        0.0001       1.0103       0.1279       0.1124       0.0000       0:0:50   
   1790       0.5308       0.2887       0.1315       0.0490        7442        0.0001       0.7773       0.1069       0.1209       0.0000       0:0:50   
   1800       0.5322       0.2886       0.1335       0.0458        7478        0.0001       0.8766       0.1012       0.1035       0.0000       0:0:54   
   1810       0.5174       0.2874       0.1274       0.0678        7728        0.0001       0.8724       0.1167       0.1180       0.0000       0:0:54   
   1820       0.5417       0.2778       0.1198       0.0606        7288        0.0001       0.8215       0.1115       0.1195       0.0000       0:0:53   
   1830       0.5205       0.3013       0.1234       0.0548        7607        0.0001       0.9662       0.0865       0.0822       0.0000       0:0:53   
   1840       0.5071       0.3197       0.1213       0.0519        7811        0.0001       0.8835       0.0931       0.0953       0.0000       0:0:53   
   1850       0.5240       0.2996       0.1389       0.0375        7600        0.0001       0.8722       0.0891       0.0927       0.0000       0:0:52   
   1860       0.5295       0.3134       0.1237       0.0334        7577        0.0001       0.8807       0.0588       0.0626       0.0000       0:0:52   
   1870       0.5212       0.3285       0.1180       0.0323        7537        0.0001       0.8684       0.0557       0.0603       0.0000       0:0:52   
   1880       0.5158       0.3375       0.1088       0.0379        7613        0.0001       0.8596       0.0589       0.0642       0.0000       0:0:51   
   1890       0.5348       0.3405       0.0918       0.0329        7438        0.0001       0.9589       0.0445       0.0443       0.0000       0:0:51   
   1900       0.5309       0.3492       0.0854       0.0346        7571        0.0001       1.0040       0.0505       0.0479       0.0000       0:0:51   
   1910       0.5441       0.3321       0.0840       0.0399        7234        0.0001       0.8772       0.0454       0.0492       0.0000       0:0:55   
   1920       0.5531       0.3196       0.0942       0.0331        7132        0.0001       0.9255       0.0516       0.0528       0.0000       0:0:54   
   1930       0.5284       0.3433       0.1017       0.0266        7518        0.0001       1.0138       0.0362       0.0345       0.0000       0:0:54   
   1940       0.4919       0.3600       0.1165       0.0316        8028        0.0001       0.9502       0.0466       0.0468       0.0000       0:0:54   
   1950       0.5141       0.3413       0.1182       0.0264        7732        0.0001       0.9224       0.0374       0.0390       0.0000       0:0:53   
   1960       0.5217       0.3510       0.1035       0.0238        7680        0.0001       0.8901       0.0379       0.0408       0.0000       0:0:53   
   1970       0.5159       0.3694       0.0874       0.0273        7806        0.0001       0.9584       0.0402       0.0402       0.0000       0:0:52   
   1980       0.5081       0.3741       0.0920       0.0258        7898        0.0001       0.9077       0.0386       0.0408       0.0000       0:0:52   
   1990       0.4910       0.3987       0.0877       0.0226        8061        0.0001       1.0387       0.0372       0.0346       0.0000       0:0:52   
   2000       0.4902       0.4035       0.0775       0.0288        8134        0.0001       0.9554       0.0374       0.0377       0.0000       0:0:52   
   2010       0.5146       0.3795       0.0819       0.0240        7678        0.0001       1.0215       0.0336       0.0319       0.0000       0:0:51   
   2020       0.5280       0.3824       0.0669       0.0227        7489        0.0001       1.0049       0.0325       0.0313       0.0000       0:0:51   
   2030       0.4989       0.4061       0.0671       0.0278        7995        0.0000       1.0483       0.0308       0.0285       0.0000       0:0:51   
   2040       0.4853       0.4074       0.0674       0.0399        8175        0.0000       0.9502       0.0408       0.0412       0.0000       0:0:54   
   2050       0.4878       0.3856       0.0790       0.0476        8105        0.0000       0.8323       0.0450       0.0513       0.0000       0:0:54   
   2060       0.4873       0.4024       0.0749       0.0354        8265        0.0000       0.9696       0.0388       0.0385       0.0000       0:0:53   
   2070       0.5043       0.3921       0.0729       0.0307        7935        0.0001       0.9913       0.0356       0.0347       0.0000       0:0:53   
   2080       0.5123       0.3835       0.0773       0.0269        7881        0.0001       0.9542       0.0358       0.0361       0.0000       0:0:53   
   2090       0.5196       0.3735       0.0699       0.0369        7587        0.0001       0.9778       0.0459       0.0449       0.0000       0:0:52   
