***********************************************
* GCTB 1.91                                   *
* Genome-wide Complex Trait Bayesian analysis *
* Author: Jian Zeng, Luke Lloyd-Jones         *
* MIT License                                 *
***********************************************

Analysis started: Mon Feb  4 16:39:13 2019

Options:

--sbayes R
--ldm ../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse
--pi 0.95,0.02,0.02,0.01
--gamma 0.0,0.01,0.1,1
--gwas-summary ../../ma/sim_17.ma
--out sim_17
--chain-length 10000
--burn-in 2000
--out-freq 10

Reading SNP info from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.info].
15938 SNPs to be included from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.info].
Reading GWAS summary data from [../../ma/sim_17.ma].
15938 matched SNPs in the GWAS summary data (in total 15938 SNPs).
15938 SNPs on 1 chromosomes are included.
Reading sparse LD matrix from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.bin]...
Per-SNP window size mean 119.364 sd 5034.64.
LD matrix diagnal mean 1.0033 sd 0.052366.
Read LD matrix for 15938 SNPs (time used: 0:0:0).

Data summary:
                                             mean       sd
            GWAS SNP Phenotypic variance    1.002    0.052
                    GWAS SNP sample size      378        0
                         GWAS SNP effect    0.000    0.116
                             GWAS SNP SE    0.106    0.049
            MME left-hand-side diagonals  379.247   19.794
                     MME right-hand-side    0.029   19.314
                    LD sampling variance    1.004    0.002
                                LD score   18.234   15.565

Approximate BayesR model fitted.
scale factor: 6.27431e-05
Fitting model assuming scaled genotypes 
MCMC launched ...
  Chain length: 10000 iterations
  Burn-in: 2000 iterations

   Iter         Pi1          Pi2          Pi3          Pi4        NnzSnp       SigmaSq      ResVar       GenVar         hsq       Rounding     TimeLeft  
    260       0.9724       0.0033       0.0109       0.0133         415        0.0000       1.0055       0.0061       0.0060       0.0000       0:0:37   
    270       0.9729       0.0020       0.0102       0.0150         438        0.0000       0.8999       0.0095       0.0104       0.0000       0:0:36   
    280       0.9732       0.0002       0.0107       0.0160         391        0.0001       0.9342       0.0117       0.0124       0.0000       0:0:34   
    290       0.9715       0.0010       0.0107       0.0169         458        0.0001       0.9359       0.0151       0.0159       0.0000       0:0:33   
    300       0.9681       0.0011       0.0056       0.0251         545        0.0001       0.9467       0.0227       0.0234       0.0000       0:0:32   
    310       0.9631       0.0008       0.0088       0.0273         560        0.0000       0.8976       0.0220       0.0239       0.0000       0:0:31   
    320       0.9626       0.0006       0.0073       0.0294         590        0.0001       0.9757       0.0382       0.0377       0.0000       0:0:30   
    330       0.9768       0.0001       0.0044       0.0187         383        0.0001       0.9294       0.0452       0.0464       0.0000       0:0:29   
    340       0.9765       0.0006       0.0052       0.0177         350        0.0001       0.9039       0.0325       0.0347       0.0000       0:0:28   
    350       0.9796       0.0005       0.0030       0.0168         348        0.0001       0.9282       0.0157       0.0167       0.0000       0:0:55   
    360       0.9723       0.0017       0.0061       0.0199         477        0.0001       0.9551       0.0342       0.0346       0.0000       0:0:53   
    370       0.9719       0.0012       0.0057       0.0211         466        0.0001       1.0101       0.0229       0.0222       0.0000       0:0:52   
    380       0.9686       0.0004       0.0066       0.0244         496        0.0001       1.1246       0.0413       0.0354       0.0000       0:0:50   
    390       0.9623       0.0002       0.0082       0.0293         616        0.0001       1.0483       0.0532       0.0483       0.0000       0:0:49   
    400       0.9621       0.0031       0.0065       0.0282         564        0.0001       0.9295       0.0587       0.0594       0.0000       0:0:48   
    410       0.9531       0.0060       0.0054       0.0355         749        0.0001       0.9114       0.0685       0.0699       0.0000       0:0:46   
    420       0.9390       0.0118       0.0079       0.0412         939        0.0001       0.9269       0.0716       0.0717       0.0000       0:0:45   
    430       0.9345       0.0103       0.0100       0.0451        1024        0.0001       1.0005       0.0729       0.0679       0.0000       0:0:44   
    440       0.9460       0.0090       0.0116       0.0333         786        0.0001       0.9338       0.0752       0.0745       0.0000       0:0:43   
    450       0.9460       0.0116       0.0139       0.0286         876        0.0001       0.8319       0.0702       0.0778       0.0000       0:0:42   
    460       0.9522       0.0126       0.0088       0.0264         804        0.0001       1.0410       0.0576       0.0525       0.0000       0:0:41   
    470       0.9473       0.0190       0.0048       0.0289         827        0.0001       0.9536       0.0564       0.0559       0.0000       0:0:40   
    480       0.9501       0.0129       0.0051       0.0319         814        0.0001       1.0916       0.0734       0.0630       0.0000       0:0:39   
    490       0.9357       0.0180       0.0089       0.0374         954        0.0001       0.9587       0.0716       0.0695       0.0000       0:0:38   
    500       0.9439       0.0192       0.0061       0.0308         908        0.0001       0.8908       0.0860       0.0880       0.0000       0:0:38   
    510       0.9347       0.0184       0.0051       0.0418         995        0.0001       0.8819       0.0839       0.0869       0.0000       0:0:37   
    520       0.9482       0.0138       0.0030       0.0349         803        0.0001       0.8438       0.0483       0.0541       0.0000       0:0:36   
    530       0.9418       0.0101       0.0039       0.0442         965        0.0001       0.8804       0.0858       0.0888       0.0000       0:0:35   
    540       0.9416       0.0127       0.0045       0.0412         939        0.0001       0.9652       0.0682       0.0660       0.0000       0:0:52   
    550       0.9449       0.0086       0.0053       0.0412         905        0.0001       0.9793       0.0723       0.0688       0.0000       0:0:51   
    560       0.9274       0.0103       0.0116       0.0508        1078        0.0001       0.9990       0.0730       0.0681       0.0000       0:0:50   
    570       0.9079       0.0123       0.0180       0.0617        1505        0.0001       0.8350       0.1083       0.1148       0.0000       0:0:49   
    580       0.9070       0.0089       0.0181       0.0660        1494        0.0001       1.0111       0.0971       0.0876       0.0000       0:0:48   
    590       0.8922       0.0066       0.0227       0.0785        1688        0.0001       0.8362       0.1445       0.1474       0.0000       0:0:47   
    600       0.9017       0.0075       0.0284       0.0624        1609        0.0001       0.9125       0.0884       0.0883       0.0000       0:0:47   
    610       0.9076       0.0102       0.0216       0.0606        1452        0.0001       0.8077       0.0772       0.0872       0.0000       0:0:46   
    620       0.9138       0.0104       0.0119       0.0639        1487        0.0001       0.9749       0.0998       0.0929       0.0000       0:0:45   
    630       0.9055       0.0207       0.0151       0.0588        1480        0.0001       0.9146       0.0864       0.0863       0.0000       0:0:44   
    640       0.9050       0.0273       0.0117       0.0560        1572        0.0001       0.9568       0.0757       0.0733       0.0000       0:0:43   
    650       0.9177       0.0172       0.0063       0.0587        1250        0.0001       0.9361       0.0839       0.0823       0.0000       0:0:43   
    660       0.9130       0.0205       0.0050       0.0615        1385        0.0001       0.7512       0.1076       0.1253       0.0000       0:0:42   
    670       0.9105       0.0245       0.0101       0.0548        1383        0.0001       0.9432       0.0941       0.0907       0.0000       0:0:41   
    680       0.9118       0.0173       0.0096       0.0612        1411        0.0001       0.9004       0.0918       0.0925       0.0000       0:0:41   
    690       0.9225       0.0129       0.0103       0.0543        1297        0.0001       1.0365       0.0945       0.0835       0.0000       0:0:40   
    700       0.9147       0.0169       0.0123       0.0560        1329        0.0001       0.9053       0.0840       0.0849       0.0000       0:0:39   
    710       0.9163       0.0187       0.0090       0.0560        1364        0.0001       0.7542       0.0930       0.1098       0.0000       0:0:52   
    720       0.9293       0.0129       0.0105       0.0474        1082        0.0001       0.9634       0.0811       0.0777       0.0000       0:0:51   
    730       0.9213       0.0107       0.0186       0.0494        1215        0.0001       0.9802       0.1052       0.0969       0.0000       0:0:50   
    740       0.9259       0.0074       0.0159       0.0508        1246        0.0001       0.7930       0.1174       0.1290       0.0000       0:0:50   
    750       0.9229       0.0053       0.0144       0.0574        1219        0.0001       0.9503       0.0966       0.0923       0.0000       0:0:49   
    760       0.9062       0.0050       0.0253       0.0634        1490        0.0001       0.8488       0.1106       0.1153       0.0000       0:0:48   
    770       0.9103       0.0071       0.0168       0.0658        1480        0.0001       0.8224       0.1314       0.1378       0.0000       0:0:47   
    780       0.8957       0.0053       0.0146       0.0843        1662        0.0001       0.9444       0.1487       0.1361       0.0000       0:0:47   
    790       0.8989       0.0032       0.0158       0.0820        1634        0.0001       1.0106       0.0926       0.0840       0.0000       0:0:46   
    800       0.9007       0.0028       0.0086       0.0879        1564        0.0001       0.7644       0.1054       0.1212       0.0000       0:0:46   
    810       0.8981       0.0035       0.0052       0.0932        1703        0.0001       1.0007       0.1080       0.0974       0.0000       0:0:45   
    820       0.8963       0.0015       0.0032       0.0990        1656        0.0001       0.8159       0.1459       0.1517       0.0000       0:0:44   
    830       0.8979       0.0019       0.0082       0.0920        1659        0.0001       0.9834       0.1256       0.1133       0.0000       0:0:44   
    840       0.9055       0.0016       0.0033       0.0897        1549        0.0001       0.9918       0.1146       0.1036       0.0000       0:0:43   
    850       0.9124       0.0004       0.0042       0.0830        1423        0.0001       0.8786       0.1002       0.1024       0.0000       0:0:43   
    860       0.9057       0.0023       0.0044       0.0876        1542        0.0001       1.0089       0.1111       0.0992       0.0000       0:0:42   
    870       0.9136       0.0038       0.0037       0.0789        1396        0.0001       1.0524       0.0795       0.0703       0.0000       0:0:52   
    880       0.9115       0.0047       0.0023       0.0815        1423        0.0001       0.9151       0.0811       0.0814       0.0000       0:0:51   
    890       0.9069       0.0031       0.0045       0.0855        1537        0.0001       0.8191       0.0953       0.1042       0.0000       0:0:51   
    900       0.9140       0.0028       0.0050       0.0782        1412        0.0001       0.8971       0.0871       0.0885       0.0000       0:0:50   
    910       0.9149       0.0070       0.0038       0.0742        1364        0.0001       0.8461       0.0720       0.0784       0.0000       0:0:49   
    920       0.9095       0.0073       0.0047       0.0785        1454        0.0001       0.8576       0.0942       0.0990       0.0000       0:0:49   
    930       0.9083       0.0070       0.0092       0.0755        1434        0.0001       0.9263       0.0987       0.0963       0.0000       0:0:48   
    940       0.8947       0.0027       0.0068       0.0959        1728        0.0001       0.8737       0.1148       0.1161       0.0000       0:0:48   
    950       0.8878       0.0020       0.0095       0.1007        1808        0.0001       0.9101       0.1257       0.1213       0.0000       0:0:47   
    960       0.8813       0.0014       0.0028       0.1145        1924        0.0001       0.8214       0.1334       0.1398       0.0000       0:0:47   
    970       0.8828       0.0006       0.0024       0.1142        1889        0.0001       0.9110       0.1483       0.1400       0.0000       0:0:46   
    980       0.8741       0.0042       0.0024       0.1193        2004        0.0001       0.7645       0.1474       0.1616       0.0000       0:0:46   
    990       0.8748       0.0050       0.0030       0.1172        1960        0.0001       0.8040       0.1407       0.1489       0.0000       0:0:45   
   1000       0.8509       0.0040       0.0100       0.1351        2368        0.0001       0.8658       0.1351       0.1350       0.0000       0:0:45   
   1010       0.8652       0.0036       0.0072       0.1240        2169        0.0001       0.9660       0.1214       0.1116       0.0000       0:0:44   
   1020       0.8581       0.0049       0.0069       0.1300        2217        0.0001       0.8138       0.1435       0.1499       0.0000       0:0:44   
   1030       0.8681       0.0037       0.0039       0.1243        2133        0.0001       0.8261       0.1464       0.1505       0.0000       0:0:52   
   1040       0.8787       0.0030       0.0006       0.1177        1871        0.0001       0.8464       0.1324       0.1352       0.0000       0:0:51   
   1050       0.8705       0.0032       0.0001       0.1262        2023        0.0001       0.8699       0.1619       0.1569       0.0000       0:0:51   
   1060       0.8703       0.0027       0.0004       0.1266        2075        0.0001       0.8224       0.1416       0.1469       0.0000       0:0:50   
   1070       0.8675       0.0026       0.0001       0.1298        2061        0.0001       0.8463       0.1043       0.1097       0.0000       0:0:50   
   1080       0.8797       0.0010       0.0001       0.1192        1975        0.0000       0.8428       0.1011       0.1071       0.0000       0:0:49   
   1090       0.8724       0.0002       0.0025       0.1250        2018        0.0000       1.0434       0.1098       0.0952       0.0000       0:0:49   
   1100       0.8686       0.0012       0.0015       0.1288        2120        0.0000       0.9596       0.0832       0.0798       0.0000       0:0:48   
   1110       0.8797       0.0009       0.0004       0.1190        1959        0.0000       0.8424       0.0715       0.0783       0.0000       0:0:48   
   1120       0.8728       0.0035       0.0007       0.1230        2027        0.0000       0.9924       0.0726       0.0682       0.0000       0:0:47   
   1130       0.8539       0.0040       0.0018       0.1403        2415        0.0000       0.9675       0.0798       0.0762       0.0000       0:0:47   
   1140       0.8393       0.0036       0.0015       0.1556        2599        0.0000       0.8002       0.0883       0.0993       0.0000       0:0:46   
   1150       0.8407       0.0062       0.0027       0.1503        2531        0.0000       0.8157       0.0890       0.0984       0.0000       0:0:46   
   1160       0.8386       0.0066       0.0046       0.1502        2556        0.0000       1.0221       0.0820       0.0742       0.0000       0:0:45   
   1170       0.8399       0.0074       0.0079       0.1448        2458        0.0000       0.9048       0.0892       0.0897       0.0000       0:0:45   
   1180       0.8338       0.0055       0.0077       0.1530        2572        0.0000       0.9050       0.0992       0.0988       0.0000       0:0:44   
   1190       0.8260       0.0072       0.0123       0.1545        2768        0.0000       0.8609       0.1168       0.1194       0.0000       0:0:51   
   1200       0.8047       0.0168       0.0130       0.1656        3137        0.0001       0.9770       0.1378       0.1236       0.0000       0:0:51   
   1210       0.8026       0.0112       0.0167       0.1695        3073        0.0000       0.7477       0.1346       0.1525       0.0000       0:0:50   
   1220       0.8078       0.0118       0.0181       0.1623        3070        0.0001       0.8896       0.1393       0.1354       0.0000       0:0:50   
   1230       0.8048       0.0175       0.0179       0.1599        3070        0.0001       0.9934       0.1569       0.1364       0.0000       0:0:49   
   1240       0.8001       0.0178       0.0119       0.1701        3183        0.0001       0.8651       0.1839       0.1753       0.0000       0:0:49   
   1250       0.8005       0.0285       0.0168       0.1543        3176        0.0001       1.0411       0.1741       0.1433       0.0000       0:0:49   
   1260       0.8021       0.0342       0.0218       0.1419        3089        0.0001       0.8543       0.1606       0.1582       0.0000       0:0:48   
   1270       0.7856       0.0422       0.0196       0.1526        3438        0.0001       0.8893       0.1676       0.1586       0.0000       0:0:48   
   1280       0.7714       0.0382       0.0253       0.1652        3694        0.0001       0.8407       0.1505       0.1518       0.0000       0:0:47   
   1290       0.7716       0.0419       0.0289       0.1576        3747        0.0001       0.8673       0.1661       0.1607       0.0000       0:0:47   
   1300       0.7682       0.0439       0.0299       0.1579        3748        0.0001       0.8667       0.1592       0.1552       0.0000       0:0:46   
   1310       0.7635       0.0347       0.0335       0.1683        3662        0.0001       0.8432       0.1622       0.1613       0.0000       0:0:46   
   1320       0.7733       0.0357       0.0452       0.1458        3535        0.0001       0.9202       0.1295       0.1234       0.0000       0:0:52   
   1330       0.7729       0.0523       0.0435       0.1313        3547        0.0001       0.9610       0.1295       0.1187       0.0000       0:0:52   
   1340       0.7535       0.0589       0.0489       0.1386        3873        0.0001       0.8882       0.1896       0.1759       0.0000       0:0:51   
   1350       0.7073       0.0816       0.0550       0.1562        4594        0.0001       0.9705       0.2500       0.2048       0.0000       0:0:51   
   1360       0.7253       0.0794       0.0500       0.1453        4397        0.0001       0.9204       0.1823       0.1653       0.0000       0:0:50   
   1370       0.7350       0.0763       0.0470       0.1417        4202        0.0001       0.7539       0.1849       0.1970       0.0000       0:0:50   
   1380       0.7474       0.0557       0.0424       0.1545        4140        0.0001       0.9442       0.1794       0.1596       0.0000       0:0:49   
   1390       0.7545       0.0496       0.0430       0.1529        3956        0.0001       0.7020       0.1771       0.2015       0.0000       0:0:49   
   1400       0.7226       0.0569       0.0599       0.1606        4380        0.0001       0.8015       0.1994       0.1992       0.0000       0:0:49   
   1410       0.7443       0.0506       0.0534       0.1517        4173        0.0001       0.8227       0.1974       0.1935       0.0000       0:0:48   
   1420       0.7405       0.0493       0.0525       0.1577        4012        0.0001       0.8107       0.1766       0.1789       0.0000       0:0:48   
   1430       0.6935       0.0586       0.0716       0.1764        4762        0.0001       0.8315       0.2067       0.1991       0.0000       0:0:47   
   1440       0.6875       0.0607       0.0668       0.1850        4964        0.0001       0.9009       0.1983       0.1804       0.0000       0:0:47   
   1450       0.6840       0.0578       0.0643       0.1939        4979        0.0001       0.9148       0.1913       0.1730       0.0000       0:0:53   
   1460       0.6751       0.0685       0.0504       0.2060        5142        0.0001       0.7622       0.1706       0.1829       0.0000       0:0:52   
   1470       0.6697       0.0683       0.0690       0.1930        5165        0.0001       0.8503       0.2056       0.1947       0.0000       0:0:52   
   1480       0.6771       0.0621       0.0576       0.2032        5110        0.0001       0.8184       0.2445       0.2300       0.0000       0:0:51   
   1490       0.6878       0.0650       0.0396       0.2077        4981        0.0001       0.8370       0.2399       0.2227       0.0000       0:0:51   
   1500       0.6914       0.0628       0.0355       0.2103        4901        0.0001       0.8568       0.2429       0.2209       0.0000       0:0:51   
   1510       0.6967       0.0653       0.0234       0.2146        4844        0.0001       0.7876       0.2392       0.2329       0.0000       0:0:50   
   1520       0.7210       0.0453       0.0188       0.2148        4364        0.0001       0.8693       0.2400       0.2164       0.0000       0:0:50   
   1530       0.7172       0.0564       0.0201       0.2063        4444        0.0001       0.7884       0.2512       0.2416       0.0000       0:0:49   
   1540       0.7118       0.0533       0.0265       0.2084        4660        0.0001       0.7955       0.2301       0.2243       0.0000       0:0:49   
   1550       0.7175       0.0463       0.0279       0.2083        4536        0.0001       0.8497       0.1965       0.1878       0.0000       0:0:49   
   1560       0.7256       0.0327       0.0353       0.2064        4318        0.0001       0.9378       0.1920       0.1700       0.0000       0:0:48   
   1570       0.7327       0.0328       0.0478       0.1868        4338        0.0001       0.7785       0.2194       0.2198       0.0000       0:0:53   
   1580       0.7070       0.0356       0.0579       0.1995        4571        0.0001       0.8279       0.2409       0.2254       0.0000       0:0:53   
   1590       0.6991       0.0373       0.0635       0.2001        4861        0.0001       0.7489       0.2378       0.2410       0.0000       0:0:52   
   1600       0.6957       0.0483       0.0697       0.1864        4865        0.0001       0.8613       0.1922       0.1824       0.0000       0:0:52   
   1610       0.6711       0.0448       0.0810       0.2031        5329        0.0001       0.8181       0.2062       0.2013       0.0000       0:0:52   
   1620       0.6824       0.0465       0.0720       0.1991        5055        0.0001       0.8480       0.2180       0.2045       0.0000       0:0:51   
   1630       0.6838       0.0421       0.0906       0.1834        5090        0.0001       0.8053       0.2422       0.2313       0.0000       0:0:51   
   1640       0.6701       0.0653       0.0924       0.1722        5251        0.0001       0.8291       0.2375       0.2227       0.0000       0:0:50   
   1650       0.6650       0.0662       0.0964       0.1724        5371        0.0001       0.9601       0.1696       0.1501       0.0000       0:0:50   
   1660       0.6823       0.0681       0.0844       0.1652        5068        0.0001       1.0428       0.1470       0.1236       0.0000       0:0:50   
   1670       0.6970       0.0804       0.0909       0.1318        4835        0.0000       0.8517       0.1025       0.1074       0.0000       0:0:49   
   1680       0.6922       0.0771       0.0927       0.1380        4911        0.0000       0.8130       0.0819       0.0916       0.0000       0:0:49   
   1690       0.6896       0.0820       0.0977       0.1307        4969        0.0000       1.0389       0.0860       0.0765       0.0000       0:0:54   
   1700       0.6743       0.0856       0.1089       0.1313        5179        0.0000       0.9375       0.0807       0.0793       0.0000       0:0:53   
   1710       0.6961       0.0864       0.0988       0.1187        4905        0.0000       0.9203       0.0698       0.0705       0.0000       0:0:53   
   1720       0.6910       0.1006       0.0905       0.1179        4847        0.0000       0.9901       0.0699       0.0660       0.0000       0:0:52   
   1730       0.7038       0.1010       0.0722       0.1229        4774        0.0000       1.0287       0.0746       0.0676       0.0000       0:0:52   
   1740       0.6855       0.1193       0.0746       0.1206        5051        0.0000       0.9158       0.0863       0.0861       0.0000       0:0:52   
   1750       0.6988       0.1198       0.0708       0.1106        4838        0.0001       0.8338       0.1029       0.1098       0.0000       0:0:51   
   1760       0.6941       0.1093       0.0656       0.1310        4907        0.0001       0.8172       0.1232       0.1310       0.0000       0:0:51   
   1770       0.6823       0.1159       0.0707       0.1312        5054        0.0001       0.7989       0.1144       0.1253       0.0000       0:0:51   
   1780       0.6925       0.1004       0.0686       0.1386        4894        0.0001       0.9978       0.1380       0.1215       0.0000       0:0:50   
   1790       0.6695       0.1125       0.0778       0.1402        5226        0.0000       0.9720       0.1113       0.1027       0.0000       0:0:50   
   1800       0.6690       0.1139       0.0772       0.1399        5316        0.0000       0.8229       0.0983       0.1067       0.0000       0:0:50   
   1810       0.6595       0.1291       0.0575       0.1539        5363        0.0000       1.0025       0.0983       0.0893       0.0000       0:0:54   
   1820       0.6701       0.1279       0.0634       0.1386        5313        0.0000       0.9732       0.0857       0.0810       0.0000       0:0:53   
   1830       0.6644       0.1220       0.0661       0.1475        5388        0.0000       1.0190       0.0999       0.0893       0.0000       0:0:53   
   1840       0.6451       0.1356       0.0818       0.1375        5625        0.0000       0.8529       0.1146       0.1185       0.0000       0:0:53   
   1850       0.6517       0.1240       0.0817       0.1425        5564        0.0001       0.9307       0.1146       0.1096       0.0000       0:0:52   
   1860       0.6815       0.1177       0.0777       0.1231        5147        0.0000       1.0407       0.1045       0.0913       0.0000       0:0:52   
   1870       0.6737       0.1159       0.0963       0.1141        5199        0.0000       1.0575       0.1054       0.0907       0.0000       0:0:52   
   1880       0.6853       0.1026       0.0971       0.1150        4959        0.0001       1.0445       0.1032       0.0899       0.0000       0:0:51   
   1890       0.6999       0.1108       0.0810       0.1082        4763        0.0001       0.8557       0.0918       0.0969       0.0000       0:0:51   
   1900       0.7165       0.1030       0.0921       0.0884        4592        0.0001       0.8378       0.0831       0.0903       0.0000       0:0:51   
   1910       0.7286       0.0964       0.0904       0.0846        4397        0.0000       1.0404       0.0680       0.0613       0.0000       0:0:55   
   1920       0.7535       0.0764       0.0931       0.0770        3997        0.0000       0.9561       0.0775       0.0750       0.0000       0:0:54   
   1930       0.7246       0.0999       0.1065       0.0690        4290        0.0001       1.0396       0.0674       0.0609       0.0000       0:0:54   
   1940       0.7047       0.0988       0.1278       0.0687        4722        0.0001       1.0215       0.0651       0.0599       0.0000       0:0:54   
   1950       0.7004       0.1057       0.1235       0.0703        4787        0.0001       0.8377       0.0742       0.0814       0.0000       0:0:53   
   1960       0.7056       0.1161       0.1209       0.0574        4635        0.0000       0.9517       0.0552       0.0549       0.0000       0:0:53   
   1970       0.7163       0.1158       0.1120       0.0559        4560        0.0001       0.9658       0.0574       0.0561       0.0000       0:0:52   
   1980       0.7074       0.1214       0.1139       0.0573        4677        0.0001       0.9553       0.0675       0.0660       0.0000       0:0:52   
   1990       0.7141       0.1177       0.1113       0.0569        4588        0.0001       1.0209       0.0678       0.0623       0.0000       0:0:52   
   2000       0.7199       0.1118       0.1124       0.0559        4472        0.0001       0.8205       0.0694       0.0780       0.0000       0:0:52   
   2010       0.7155       0.1280       0.1122       0.0443        4490        0.0001       0.9308       0.0462       0.0473       0.0000       0:0:51   
   2020       0.7106       0.1307       0.1174       0.0414        4583        0.0000       0.9688       0.0434       0.0429       0.0000       0:0:51   
   2030       0.7226       0.1228       0.1130       0.0415        4408        0.0000       0.9697       0.0321       0.0320       0.0000       0:0:51   
   2040       0.7084       0.1153       0.1173       0.0591        4633        0.0000       0.9480       0.0424       0.0428       0.0000       0:0:54   
   2050       0.6963       0.1242       0.1172       0.0624        4857        0.0000       0.9985       0.0503       0.0480       0.0000       0:0:54   
   2060       0.6883       0.1349       0.1257       0.0511        4936        0.0000       0.9838       0.0412       0.0402       0.0000       0:0:53   
   2070       0.7177       0.1242       0.1156       0.0425        4451        0.0000       0.9825       0.0324       0.0319       0.0000       0:0:53   
   2080       0.7249       0.1161       0.1209       0.0381        4449        0.0000       1.0630       0.0346       0.0315       0.0000       0:0:53   
   2090       0.7338       0.0959       0.1205       0.0498        4185        0.0000       0.9799       0.0364       0.0358       0.0000       0:0:52   
   2100       0.7151       0.1019       0.1336       0.0494        4534        0.0000       1.0074       0.0313       0.0302       0.0000       0:0:52   
