***********************************************
* GCTB 1.91                                   *
* Genome-wide Complex Trait Bayesian analysis *
* Author: Jian Zeng, Luke Lloyd-Jones         *
* MIT License                                 *
***********************************************

Analysis started: Mon Feb  4 16:30:03 2019

Options:

--sbayes R
--ldm ../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse
--pi 0.95,0.02,0.02,0.01
--gamma 0.0,0.01,0.1,1
--gwas-summary ../../ma/sim_4.ma
--out sim_4
--chain-length 10000
--burn-in 2000
--out-freq 10

Reading SNP info from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.info].
15938 SNPs to be included from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.info].
Reading GWAS summary data from [../../ma/sim_4.ma].
15938 matched SNPs in the GWAS summary data (in total 15938 SNPs).
15938 SNPs on 1 chromosomes are included.
Reading sparse LD matrix from [../../ldm/sparse/chr22/1000G_eur_chr22.ldm.sparse.bin]...
Per-SNP window size mean 119.364 sd 5034.64.
LD matrix diagnal mean 1.0033 sd 0.052366.
Read LD matrix for 15938 SNPs (time used: 0:0:0).

Data summary:
                                             mean       sd
            GWAS SNP Phenotypic variance    1.002    0.052
                    GWAS SNP sample size      378        0
                         GWAS SNP effect   -0.000    0.119
                             GWAS SNP SE    0.106    0.049
            MME left-hand-side diagonals  379.247   19.794
                     MME right-hand-side   -0.160   19.958
                    LD sampling variance    1.004    0.002
                                LD score   18.234   15.565

Approximate BayesR model fitted.
scale factor: 6.27431e-05
Fitting model assuming scaled genotypes 
MCMC launched ...
  Chain length: 10000 iterations
  Burn-in: 2000 iterations

   Iter         Pi1          Pi2          Pi3          Pi4        NnzSnp       SigmaSq      ResVar       GenVar         hsq       Rounding     TimeLeft  
    290       0.9915       0.0053       0.0016       0.0016         126        0.0000       0.9868       0.0011       0.0011       0.0000        0:1:6   
    300       0.9886       0.0051       0.0040       0.0023         165        0.0000       0.8765       0.0019       0.0021       0.0000        0:1:4   
    310       0.9846       0.0091       0.0032       0.0030         249        0.0001       0.9534       0.0031       0.0032       0.0000        0:1:2   
    320       0.9756       0.0150       0.0072       0.0022         379        0.0001       1.0018       0.0050       0.0049       0.0000        0:1:0   
    330       0.9843       0.0084       0.0035       0.0039         255        0.0001       0.9781       0.0092       0.0093       0.0000       0:0:58   
    340       0.9822       0.0099       0.0038       0.0041         245        0.0001       0.9750       0.0040       0.0040       0.0000       0:0:56   
    350       0.9858       0.0069       0.0037       0.0036         240        0.0001       0.8921       0.0081       0.0090       0.0000       0:0:55   
    360       0.9814       0.0104       0.0037       0.0045         261        0.0002       0.9904       0.0113       0.0113       0.0000       0:0:53   
    370       0.9867       0.0104       0.0026       0.0003         239        0.0001       0.9253       0.0009       0.0009       0.0000       0:0:52   
    380       0.9779       0.0153       0.0062       0.0006         343        0.0001       0.9616       0.0011       0.0012       0.0000       0:0:50   
    390       0.9752       0.0157       0.0085       0.0007         399        0.0001       0.9471       0.0015       0.0016       0.0000       0:0:49   
    400       0.9766       0.0123       0.0105       0.0006         372        0.0001       0.9568       0.0017       0.0017       0.0000       0:0:48   
    410       0.9741       0.0182       0.0069       0.0008         393        0.0000       0.9962       0.0009       0.0009       0.0000       0:0:46   
    420       0.9683       0.0209       0.0085       0.0023         505        0.0000       0.8764       0.0016       0.0018       0.0000       0:0:45   
    430       0.9649       0.0229       0.0095       0.0026         530        0.0000       0.9722       0.0026       0.0027       0.0000       0:0:44   
    440       0.9766       0.0200       0.0018       0.0017         370        0.0000       1.0621       0.0005       0.0005       0.0000       0:0:43   
    450       0.9745       0.0226       0.0026       0.0002         419        0.0000       1.0107       0.0002       0.0002       0.0000        0:1:3   
    460       0.9747       0.0223       0.0029       0.0001         401        0.0000       1.0392       0.0003       0.0003       0.0000        0:1:2   
    470       0.9729       0.0181       0.0079       0.0012         483        0.0000       0.9749       0.0015       0.0015       0.0000        0:1:0   
    480       0.9576       0.0304       0.0114       0.0006         644        0.0000       0.9579       0.0016       0.0016       0.0000       0:0:59   
    490       0.9431       0.0386       0.0162       0.0022         871        0.0001       0.9185       0.0030       0.0032       0.0000       0:0:58   
    500       0.9382       0.0382       0.0220       0.0015         955        0.0001       1.0764       0.0030       0.0028       0.0000       0:0:57   
    510       0.9414       0.0384       0.0179       0.0023         907        0.0001       0.8821       0.0045       0.0051       0.0000       0:0:55   
    520       0.9320       0.0385       0.0292       0.0003        1057        0.0001       1.0126       0.0037       0.0036       0.0000       0:0:54   
    530       0.9306       0.0448       0.0245       0.0000        1134        0.0000       0.9828       0.0025       0.0026       0.0000       0:0:53   
    540       0.9228       0.0505       0.0261       0.0006        1222        0.0001       0.9201       0.0034       0.0037       0.0000       0:0:52   
    550       0.9197       0.0503       0.0286       0.0014        1325        0.0000       0.9107       0.0023       0.0025       0.0000       0:0:51   
    560       0.9117       0.0510       0.0346       0.0027        1476        0.0001       1.2459       0.0064       0.0051       0.0000       0:0:50   
    570       0.8960       0.0674       0.0342       0.0023        1625        0.0001       0.9831       0.0067       0.0068       0.0000       0:0:49   
    580       0.9025       0.0492       0.0446       0.0038        1511        0.0001       0.9160       0.0083       0.0090       0.0000       0:0:48   
    590       0.9031       0.0525       0.0392       0.0052        1570        0.0001       0.9119       0.0149       0.0161       0.0000       0:0:47   
    600       0.9170       0.0384       0.0401       0.0045        1327        0.0001       0.8874       0.0128       0.0142       0.0000       0:0:47   
    610       0.9264       0.0344       0.0353       0.0039        1172        0.0002       1.0158       0.0165       0.0160       0.0000       0:0:46   
    620       0.9307       0.0254       0.0395       0.0044        1130        0.0002       0.8528       0.0302       0.0342       0.0000        0:1:0   
    630       0.9255       0.0261       0.0430       0.0054        1188        0.0002       0.8774       0.0261       0.0289       0.0000       0:0:59   
    640       0.9358       0.0225       0.0373       0.0044        1026        0.0002       0.9764       0.0216       0.0216       0.0000       0:0:58   
    650       0.9298       0.0213       0.0436       0.0054        1152        0.0002       1.0652       0.0196       0.0181       0.0000       0:0:57   
    660       0.9277       0.0197       0.0472       0.0054        1128        0.0002       0.9724       0.0192       0.0194       0.0000       0:0:56   
    670       0.9243       0.0188       0.0525       0.0043        1215        0.0002       0.9382       0.0205       0.0214       0.0000       0:0:55   
    680       0.9274       0.0155       0.0505       0.0067        1248        0.0001       0.9094       0.0329       0.0349       0.0000       0:0:54   
    690       0.9360       0.0182       0.0415       0.0043        1044        0.0001       1.1093       0.0228       0.0202       0.0000       0:0:53   
    700       0.9327       0.0206       0.0394       0.0073        1088        0.0002       1.0406       0.0284       0.0266       0.0000       0:0:53   
    710       0.9255       0.0170       0.0498       0.0077        1136        0.0002       0.9583       0.0417       0.0417       0.0000       0:0:52   
    720       0.9382       0.0085       0.0450       0.0083         994        0.0003       1.1381       0.0654       0.0543       0.0000       0:0:51   
    730       0.9393       0.0138       0.0415       0.0055         954        0.0003       1.1153       0.0445       0.0383       0.0000       0:0:50   
    740       0.9426       0.0195       0.0350       0.0029         933        0.0004       0.9461       0.0336       0.0343       0.0000       0:0:50   
    750       0.9358       0.0226       0.0364       0.0052        1052        0.0005       0.9985       0.0747       0.0696       0.0000       0:0:49   
    760       0.9372       0.0219       0.0362       0.0047        1031        0.0005       0.9056       0.0619       0.0640       0.0000       0:0:48   
    770       0.9181       0.0232       0.0556       0.0031        1295        0.0006       0.9134       0.0818       0.0822       0.0000       0:0:47   
    780       0.8949       0.0298       0.0687       0.0066        1608        0.0005       0.7745       0.1081       0.1225       0.0000       0:0:47   
    790       0.8885       0.0372       0.0669       0.0074        1723        0.0005       0.9578       0.1245       0.1150       0.0000       0:0:46   
    800       0.8947       0.0275       0.0730       0.0047        1632        0.0007       0.7405       0.1207       0.1401       0.0000       0:0:57   
    810       0.8782       0.0231       0.0956       0.0031        1916        0.0006       0.9010       0.1122       0.1107       0.0000       0:0:56   
    820       0.8668       0.0251       0.1046       0.0035        2113        0.0007       1.0110       0.1596       0.1363       0.0000       0:0:55   
    830       0.8440       0.0364       0.1165       0.0032        2371        0.0007       0.8411       0.1787       0.1752       0.0000       0:0:55   
    840       0.8487       0.0398       0.1077       0.0038        2432        0.0009       0.7804       0.2338       0.2305       0.0000       0:0:54   
    850       0.8338       0.0463       0.1189       0.0011        2663        0.0006       0.9120       0.1375       0.1310       0.0000       0:0:53   
    860       0.8399       0.0456       0.1133       0.0012        2490        0.0006       0.7801       0.1210       0.1343       0.0000       0:0:53   
    870       0.8538       0.0348       0.1100       0.0014        2395        0.0008       0.8432       0.1424       0.1445       0.0000       0:0:52   
    880       0.8705       0.0200       0.1084       0.0011        2009        0.0008       0.7957       0.1473       0.1562       0.0000       0:0:51   
    890       0.8659       0.0211       0.1114       0.0016        2143        0.0007       0.8696       0.1366       0.1358       0.0000       0:0:51   
    900       0.8798       0.0313       0.0879       0.0010        1955        0.0008       0.8905       0.1484       0.1428       0.0000       0:0:50   
    910       0.8459       0.0310       0.1212       0.0019        2380        0.0008       0.7228       0.1740       0.1940       0.0000       0:0:49   
    920       0.8401       0.0338       0.1245       0.0016        2543        0.0007       0.9672       0.1634       0.1445       0.0000       0:0:49   
    930       0.8351       0.0232       0.1385       0.0031        2753        0.0007       0.8121       0.1792       0.1808       0.0000       0:0:48   
    940       0.8197       0.0207       0.1543       0.0053        2851        0.0007       0.7831       0.2414       0.2357       0.0000       0:0:48   
    950       0.8301       0.0140       0.1528       0.0031        2712        0.0007       0.6247       0.2008       0.2432       0.0000       0:0:57   
    960       0.8146       0.0193       0.1644       0.0016        2935        0.0007       0.7020       0.1819       0.2058       0.0000       0:0:56   
    970       0.8265       0.0186       0.1511       0.0038        2716        0.0007       0.8479       0.2006       0.1913       0.0000       0:0:55   
    980       0.8185       0.0166       0.1610       0.0040        2856        0.0006       0.8923       0.1583       0.1507       0.0000       0:0:55   
    990       0.8177       0.0132       0.1635       0.0055        2768        0.0005       0.9013       0.1423       0.1364       0.0000       0:0:54   
   1000       0.7894       0.0083       0.1981       0.0043        3341        0.0005       0.8732       0.1641       0.1582       0.0000       0:0:54   
   1010       0.7826       0.0079       0.2068       0.0027        3387        0.0005       0.8906       0.1769       0.1657       0.0000       0:0:53   
   1020       0.7813       0.0103       0.2033       0.0051        3452        0.0005       0.7947       0.2111       0.2099       0.0000       0:0:52   
   1030       0.7878       0.0080       0.1985       0.0057        3444        0.0005       0.7878       0.1897       0.1940       0.0000       0:0:52   
   1040       0.7989       0.0065       0.1874       0.0072        3198        0.0004       0.7416       0.1633       0.1805       0.0000       0:0:51   
   1050       0.7886       0.0130       0.1929       0.0055        3251        0.0004       0.8871       0.1747       0.1645       0.0000       0:0:51   
   1060       0.7754       0.0164       0.2002       0.0080        3549        0.0004       0.7512       0.1743       0.1883       0.0000       0:0:50   
   1070       0.7939       0.0232       0.1739       0.0089        3387        0.0004       0.8642       0.1607       0.1568       0.0000       0:0:50   
   1080       0.7825       0.0314       0.1750       0.0110        3448        0.0004       0.8187       0.1749       0.1761       0.0000       0:0:49   
   1090       0.7602       0.0296       0.2000       0.0102        3743        0.0003       0.8891       0.1702       0.1607       0.0000       0:0:57   
   1100       0.7612       0.0382       0.1823       0.0184        3778        0.0003       0.7620       0.1952       0.2039       0.0000       0:0:56   
   1110       0.7653       0.0372       0.1707       0.0269        3786        0.0004       0.6391       0.2452       0.2773       0.0000       0:0:56   
   1120       0.7314       0.0480       0.1981       0.0225        4233        0.0004       0.7311       0.2283       0.2380       0.0000       0:0:55   
   1130       0.7163       0.0524       0.2086       0.0227        4436        0.0003       0.8153       0.2390       0.2267       0.0000       0:0:54   
   1140       0.7199       0.0476       0.2063       0.0261        4498        0.0004       0.6742       0.3284       0.3275       0.0000       0:0:54   
   1150       0.7165       0.0565       0.1914       0.0356        4466        0.0004       0.6933       0.3261       0.3199       0.0000       0:0:53   
   1160       0.7106       0.0609       0.2088       0.0197        4624        0.0004       0.7517       0.2641       0.2600       0.0000       0:0:53   
   1170       0.6946       0.0724       0.2113       0.0216        4903        0.0004       0.7200       0.2598       0.2652       0.0000       0:0:52   
   1180       0.6673       0.0789       0.2252       0.0286        5280        0.0004       0.6388       0.3009       0.3202       0.0000       0:0:52   
   1190       0.6600       0.0834       0.2258       0.0308        5362        0.0004       0.7727       0.3193       0.2924       0.0000       0:0:51   
   1200       0.6385       0.0794       0.2483       0.0338        5783        0.0004       0.5776       0.3698       0.3903       0.0000       0:0:51   
   1210       0.6445       0.0722       0.2578       0.0255        5636        0.0003       0.7989       0.2435       0.2336       0.0000       0:0:50   
   1220       0.6490       0.0704       0.2568       0.0238        5653        0.0004       0.7983       0.2836       0.2622       0.0000       0:0:57   
   1230       0.6539       0.0661       0.2529       0.0271        5520        0.0004       0.7164       0.3116       0.3031       0.0000       0:0:57   
   1240       0.6277       0.0591       0.2782       0.0350        6000        0.0004       0.8319       0.3447       0.2930       0.0000       0:0:56   
   1250       0.6030       0.0664       0.2929       0.0378        6205        0.0003       0.6904       0.3334       0.3256       0.0000       0:0:56   
   1260       0.5933       0.0720       0.3007       0.0339        6584        0.0004       0.8901       0.3541       0.2846       0.0000       0:0:55   
   1270       0.5925       0.0653       0.3021       0.0401        6463        0.0003       0.7618       0.3354       0.3057       0.0000       0:0:54   
   1280       0.6098       0.0547       0.2958       0.0397        6155        0.0003       0.6563       0.3597       0.3540       0.0000       0:0:54   
   1290       0.6215       0.0543       0.2893       0.0349        6057        0.0003       0.7753       0.2984       0.2779       0.0000       0:0:54   
   1300       0.6255       0.0535       0.2810       0.0399        5977        0.0003       0.7523       0.2995       0.2847       0.0000       0:0:53   
   1310       0.6285       0.0494       0.2700       0.0521        5880        0.0003       0.7076       0.3567       0.3352       0.0000       0:0:53   
   1320       0.6403       0.0545       0.2638       0.0413        5670        0.0003       0.6004       0.3920       0.3950       0.0000       0:0:52   
   1330       0.6257       0.0477       0.2815       0.0451        5919        0.0003       0.6900       0.3409       0.3307       0.0000       0:0:58   
   1340       0.6206       0.0417       0.3019       0.0358        6084        0.0003       0.8984       0.3704       0.2919       0.0000       0:0:58   
   1350       0.5729       0.0456       0.3465       0.0350        6755        0.0003       0.7763       0.3393       0.3042       0.0000       0:0:57   
   1360       0.5500       0.0519       0.3720       0.0261        7164        0.0003       0.6828       0.3425       0.3340       0.0000       0:0:57   
   1370       0.5499       0.0466       0.3779       0.0256        7151        0.0003       0.6960       0.2999       0.3012       0.0000       0:0:56   
   1380       0.5409       0.0690       0.3718       0.0183        7302        0.0004       0.6995       0.3277       0.3190       0.0000       0:0:56   
   1390       0.5323       0.0707       0.3883       0.0088        7419        0.0004       0.7198       0.2784       0.2789       0.0000       0:0:55   
   1400       0.5261       0.0762       0.3862       0.0114        7547        0.0003       0.9107       0.2308       0.2022       0.0000       0:0:55   
   1410       0.5413       0.0795       0.3693       0.0100        7167        0.0003       0.8001       0.1932       0.1945       0.0000       0:0:54   
   1420       0.5468       0.0799       0.3664       0.0070        7221        0.0003       0.9233       0.1821       0.1648       0.0000       0:0:54   
   1430       0.5347       0.1015       0.3592       0.0045        7429        0.0003       1.0189       0.1920       0.1586       0.0000       0:0:53   
   1440       0.5235       0.1051       0.3686       0.0028        7553        0.0003       0.9220       0.1643       0.1513       0.0000       0:0:59   
   1450       0.5056       0.1094       0.3813       0.0036        7891        0.0003       0.9647       0.2073       0.1769       0.0000       0:0:58   
   1460       0.5239       0.0927       0.3812       0.0021        7570        0.0002       0.7909       0.1409       0.1512       0.0000       0:0:58   
   1470       0.5128       0.1002       0.3844       0.0026        7769        0.0002       0.6938       0.1556       0.1831       0.0000       0:0:58   
   1480       0.5086       0.0941       0.3922       0.0051        7771        0.0002       0.7336       0.1465       0.1664       0.0000       0:0:57   
   1490       0.5135       0.0827       0.3958       0.0079        7809        0.0002       0.9374       0.1443       0.1334       0.0000       0:0:57   
   1500       0.4970       0.0989       0.3919       0.0123        7942        0.0002       0.8485       0.1740       0.1702       0.0000       0:0:56   
   1510       0.5024       0.1051       0.3786       0.0139        8012        0.0002       0.9252       0.2050       0.1814       0.0000       0:0:56   
   1520       0.5137       0.0973       0.3724       0.0166        7738        0.0002       0.8359       0.1858       0.1818       0.0000       0:0:55   
   1530       0.5119       0.0992       0.3600       0.0289        7706        0.0002       0.9257       0.2302       0.1991       0.0000       0:0:55   
   1540       0.5176       0.0830       0.3832       0.0161        7637        0.0002       0.7504       0.1959       0.2070       0.0000       0:0:54   
   1550       0.5353       0.0893       0.3550       0.0204        7500        0.0002       0.8771       0.1785       0.1691       0.0000       0:0:59   
   1560       0.5160       0.0912       0.3728       0.0200        7716        0.0002       0.8684       0.1736       0.1666       0.0000       0:0:59   
   1570       0.5083       0.0881       0.3785       0.0251        7883        0.0002       0.7708       0.2133       0.2167       0.0000       0:0:59   
   1580       0.5089       0.0957       0.3706       0.0249        7797        0.0002       0.9190       0.1886       0.1703       0.0000       0:0:58   
   1590       0.4944       0.1097       0.3690       0.0269        8128        0.0002       0.7608       0.2378       0.2381       0.0000       0:0:58   
   1600       0.4768       0.1202       0.3769       0.0261        8329        0.0002       0.8048       0.2262       0.2194       0.0000       0:0:57   
   1610       0.4438       0.1112       0.4137       0.0313        8841        0.0002       0.8210       0.2639       0.2432       0.0000       0:0:57   
   1620       0.4437       0.1081       0.4174       0.0308        8921        0.0002       0.8090       0.2286       0.2203       0.0000       0:0:56   
   1630       0.4545       0.0885       0.4318       0.0252        8663        0.0002       0.9888       0.2325       0.1904       0.0000       0:0:56   
   1640       0.4448       0.0831       0.4276       0.0445        8804        0.0002       0.6792       0.3397       0.3334       0.0000       0:0:56   
   1650       0.4373       0.0850       0.4296       0.0481        9053        0.0002       0.6893       0.3293       0.3233       0.0000       0:0:55   
   1660       0.4515       0.0881       0.4187       0.0416        8677        0.0002       0.7298       0.2670       0.2679       0.0000        0:1:0   
   1670       0.4755       0.0919       0.4077       0.0249        8440        0.0002       0.6402       0.2079       0.2451       0.0000       0:0:59   
   1680       0.4816       0.1046       0.3981       0.0158        8257        0.0002       0.7470       0.2013       0.2123       0.0000       0:0:59   
   1690       0.5014       0.0959       0.3878       0.0148        8019        0.0002       0.8860       0.1681       0.1595       0.0000       0:0:59   
   1700       0.4783       0.0856       0.4251       0.0110        8234        0.0002       0.7912       0.1470       0.1567       0.0000       0:0:58   
   1710       0.4909       0.0831       0.4182       0.0079        7985        0.0002       0.8553       0.1449       0.1449       0.0000       0:0:58   
   1720       0.4876       0.0968       0.4115       0.0041        8149        0.0002       0.8661       0.1329       0.1331       0.0000       0:0:57   
   1730       0.4820       0.1088       0.4068       0.0024        8264        0.0002       0.8517       0.1442       0.1448       0.0000       0:0:57   
   1740       0.4784       0.0983       0.4165       0.0068        8303        0.0002       0.7962       0.1774       0.1822       0.0000       0:0:56   
   1750       0.4843       0.0864       0.4227       0.0066        8222        0.0002       0.8463       0.1700       0.1672       0.0000       0:0:56   
   1760       0.4770       0.0932       0.4257       0.0042        8287        0.0002       0.8195       0.1606       0.1639       0.0000       0:0:56   
   1770       0.4623       0.0815       0.4526       0.0037        8498        0.0002       0.8740       0.1541       0.1499       0.0000        0:1:0   
   1780       0.4772       0.0792       0.4400       0.0036        8389        0.0002       0.8496       0.1589       0.1576       0.0000        0:1:0   
   1790       0.4794       0.0737       0.4413       0.0056        8230        0.0002       0.8451       0.1643       0.1628       0.0000       0:0:59   
   1800       0.4971       0.0618       0.4377       0.0034        8004        0.0002       0.9275       0.1467       0.1366       0.0000       0:0:59   
   1810       0.4839       0.0671       0.4470       0.0020        8085        0.0002       0.8259       0.1499       0.1536       0.0000       0:0:58   
   1820       0.4871       0.0592       0.4523       0.0014        7998        0.0002       0.7167       0.1384       0.1618       0.0000       0:0:58   
   1830       0.4684       0.0517       0.4788       0.0010        8468        0.0002       0.8782       0.1523       0.1478       0.0000       0:0:58   
   1840       0.4432       0.0713       0.4822       0.0034        8836        0.0002       0.8693       0.1653       0.1597       0.0000       0:0:57   
   1850       0.4936       0.0748       0.4244       0.0071        8122        0.0002       0.8047       0.1437       0.1515       0.0000       0:0:57   
   1860       0.5317       0.0736       0.3905       0.0042        7552        0.0001       0.9675       0.0973       0.0914       0.0000       0:0:56   
   1870       0.5318       0.0933       0.3712       0.0037        7459        0.0001       0.9092       0.0919       0.0918       0.0000       0:0:56   
   1880       0.5147       0.1168       0.3595       0.0090        7815        0.0001       0.8533       0.1031       0.1078       0.0000        0:1:0   
   1890       0.5158       0.1124       0.3681       0.0037        7733        0.0001       0.9299       0.0970       0.0944       0.0000        0:1:0   
   1900       0.5282       0.1140       0.3525       0.0054        7554        0.0001       0.8568       0.0900       0.0950       0.0000       0:0:59   
   1910       0.5276       0.0982       0.3668       0.0073        7478        0.0001       0.9586       0.0978       0.0926       0.0000       0:0:59   
   1920       0.5391       0.1023       0.3519       0.0067        7327        0.0002       0.8970       0.0957       0.0964       0.0000       0:0:58   
   1930       0.5223       0.1033       0.3663       0.0081        7653        0.0002       0.8770       0.1125       0.1137       0.0000       0:0:58   
   1940       0.5112       0.0924       0.3862       0.0103        7764        0.0002       0.9103       0.1239       0.1198       0.0000       0:0:58   
   1950       0.5360       0.0916       0.3649       0.0075        7408        0.0002       0.8460       0.1093       0.1144       0.0000       0:0:57   
   1960       0.5164       0.1065       0.3714       0.0057        7656        0.0002       0.9476       0.1075       0.1019       0.0000       0:0:57   
   1970       0.5224       0.1074       0.3674       0.0028        7658        0.0002       0.8341       0.1022       0.1091       0.0000       0:0:57   
   1980       0.4964       0.1212       0.3777       0.0047        8047        0.0002       0.9496       0.1117       0.1052       0.0000       0:0:56   
   1990       0.5012       0.1219       0.3704       0.0065        7949        0.0002       0.8563       0.1269       0.1291       0.0000        0:1:0   
   2000       0.5033       0.1206       0.3678       0.0083        7896        0.0002       0.9270       0.1360       0.1280       0.0000        0:1:0   
   2010       0.5273       0.1169       0.3495       0.0063        7592        0.0002       0.9555       0.1119       0.1049       0.0000       0:0:59   
   2020       0.5572       0.1149       0.3256       0.0023        7036        0.0002       1.0121       0.0895       0.0812       0.0000       0:0:59   
   2030       0.5382       0.1245       0.3325       0.0048        7296        0.0002       0.8509       0.0872       0.0930       0.0000       0:0:58   
   2040       0.5336       0.1252       0.3380       0.0032        7503        0.0002       0.7405       0.1032       0.1223       0.0000       0:0:58   
   2050       0.5464       0.0967       0.3537       0.0033        7156        0.0002       0.9059       0.1011       0.1004       0.0000       0:0:58   
   2060       0.5212       0.1053       0.3714       0.0021        7592        0.0002       0.8205       0.0957       0.1045       0.0000       0:0:57   
   2070       0.4959       0.1268       0.3704       0.0069        7966        0.0002       0.7692       0.1011       0.1161       0.0000       0:0:57   
   2080       0.4859       0.1332       0.3679       0.0130        8180        0.0002       0.8102       0.1353       0.1431       0.0000       0:0:57   
   2090       0.4901       0.1070       0.3919       0.0109        8038        0.0002       0.8615       0.1360       0.1364       0.0000       0:0:56   
   2100       0.5019       0.1034       0.3863       0.0083        8021        0.0002       0.8723       0.1273       0.1274       0.0000        0:1:0   
